"city_code","covid.percapita.committed.fed","covid.percapita.committed.city","covid.percapita.committed.state","covid.percapita.disbursed.fed","covid.percapita.disbursed.city","covid.percapita.disbursed.state"
3535705,0.000264778325119972,0,-2.76816502463054,0.000277093596059001,0,1.40008420839429e-16
3535804,52.1363618533954,0,8.74594851679333,93.7981005148321,0,0.00102966413336602
3535903,16.4653186813187,0,9.97898168498168,16.4653186813187,0,9.97898168498168
3536000,116.452845008677,0,31.6474773951959,116.452848661978,0,14.7966508356928
3536109,37.2436109403811,19.7656376767056,19.2750153657037,37.2434695759066,19.7656376767056,19.2747387830363
3536208,0,0,0,0,0,0
3536257,122.438667588751,18.4580912863071,3.96924850161365,42.1936468418626,13.3557952973721,3.96924850161365
3536307,0,0,0,0,0,0
3536406,123.331345586262,0,5.91143681244969,121.803259994634,0,5.91143681244969
3536505,161.280837299001,33.380991134166,12.7626568038356,145.263897484889,27.7582987062847,12.7129625099328
3536570,93.928745910578,25.6900763358779,58.2116848418757,120.109225736096,25.6900763358779,58.2107142857143
3536604,86.8965286304275,3.55906686014064,0.854046210514566,86.8965286304275,3.53674294006027,0.71039178479741
3536703,104.756511430451,1.85068688841247,1.5670622572223,100.107747447518,1.08687376621171,1.35077094521449
3536802,61.7635908346972,9.69112111292962,42.8701031096563,55.1141031096563,9.44807692307692,26.7702667757774
3536901,99.0429463925836,20.8732365981459,4.57436517533253,33.1228939943571,20.8732365981459,4.57436517533253
3537008,-2.55526381535899,0,0.147376717625364,3.92462732734519,0,0.147317232764262
3537107,98.8373625239874,27.6561995749335,6.75091781358975,97.464091781359,26.5755157542868,6.04453562511607
3537156,49.0694904869397,8.04530796517252,4.47081586584973,6.87890680425669,3.85730409545308,4.47081586584973
3537206,122.207652569828,8.29778478241835,44.0658077226162,122.207652569828,8.2102267752386,42.3839935207075
3537305,149.74310773719,2.32512163370297,0.309362109258591,135.031816114309,2.16832488981602,0.309362109258591
3537404,125.190776570472,9.8629357012112,10.286462592982,120.805031351015,9.8629357012112,9.93875842193403
3537503,190.046783312436,0,0,213.912986435655,0,0
3537602,76.1708427414095,4.2028376399625e-05,7.07113099810148,75.4033042999377,2.14489645081235e-05,5.40509891160998
3537701,147.883231202385,0,3.92053660152368,152.9034365684,0,3.92053660152368
3537800,53.7256632818408,0,3.72753177775377,30.1958164992258,0,3.33702747470383
3537909,72.9553928304197,10.5548996666893,0.40366063533093,72.9533773212707,10.5548901435277,0.0204887422624313
3538006,93.1642354759834,7.00518938236193,10.7948618131804,69.4540198786824,7.07614658030235,10.3073248418875
3538105,39.550062732342,22.7021270910781,4.59717704460967,39.0711222118959,0.992057969330855,4.59717704460967
3538204,2.82434364439823,4.50825318429945,3.50434104497011,2.82434364439823,4.50825318429945,3.50434104497011
3538303,69.634230873209,36.3478480670451,11.4879643146796,69.1308515815085,36.3478480670451,11.4879643146796
3538501,1.9273605893186,0,0.000114917127071598,-1.62828729281768,0,2.65193370162155e-05
3538600,111.062453208069,0.746398295826961,8.91656033792149,95.3637786759887,0.746398295826961,13.0867125482485
3538709,61.852534450414,0.203033600817184,5.29409063675562,50.9096949309027,0.1398800988086,2.10560783004135
3538808,155.867150557434,0,3.98285848203823,144.33793699153,0,3.98285848203823
3538907,12.8821964306544,4.66581126793704e-05,3.88817605661184e-05,12.8821964306544,4.66581126793704e-05,3.88817605661184e-05
3539004,9.23523058146631,25.7886653299625,2.92426641094935,68.9095597593933,26.0905832098335,1.90116467613983
3539103,78.3843909688184,0,3.32541975179894,77.7524168317864,0,1.1779591198248
3539202,2.23391222911985e-05,-1.98798155220869,-1.60030986524465,1.36917201121908e-05,-0.850461915399582,-1.57761043453196
3539301,70.8048486543439,2.97506614462063,5.04370422883307,43.3140335861181,2.5624069617701,5.03997099262458
3539400,55.6875931710861,3.98258917544497,0.391943334544134,66.5087947693425,3.98258917544497,0.391943334544134
3539509,32.9546130239521,19.3559668163673,3.39138098802395,34.2791928642715,16.9037198103792,3.32015219560878
3539608,50.7611293363499,0,3.5900056561086,50.7609747360483,0,3.08410067873303
3539707,16.9085522638345,0.143795416433762,3.93370598099497,16.9085522638345,0.143795416433762,3.93370598099497
3539806,43.9895151627813,0,36.8858156807409,36.4565463164032,0,34.7386776398618
