"city_UF","votes_pct.JB"
"MALTA (pb)",0.166804750069042
"MAMANGUAPE (pb)",0.331510681586979
"MANAÍRA (pb)",0.0895348837209302
"MARI (pb)",0.248004425827867
"MASSARANDUBA (pb)",0.268097793679189
"MATARACA (pb)",0.255287291783642
"MOGEIRO (pb)",0.275321494182486
"MONTADAS (pb)",0.260692464358452
"MONTE HOREBE (pb)",0.122153957354536
"MONTEIRO (pb)",0.223179410348333
"MULUNGU (pb)",0.231232622798888
"NATUBA (pb)",0.235883424408015
"NAZAREZINHO (pb)",0.0960510078157137
"NOVA FLORESTA (pb)",0.226093015154154
"NOVA OLINDA (pb)",0.125646923519264
"NOVA PALMEIRA (pb)",0.156299840510367
"OLHO D'ÁGUA (pb)",0.184366104663893
"OLIVEDOS (pb)",0.249907715023994
"OURO VELHO (pb)",0.18764959310675
"PASSAGEM (pb)",0.22576900754498
"PATOS (pb)",0.376408163265306
"PAULISTA (pb)",0.280940771547397
"PEDRA BRANCA (pb)",0.218299164768413
"PEDRA LAVRADA (pb)",0.211650922177238
"PEDRAS DE FOGO (pb)",0.317535265301304
"PIANCÓ (pb)",0.246106627259293
"PICUÍ (pb)",0.232681072057869
"PILAR (pb)",0.242102433122731
"PILÕES (pb)",0.185573495491717
"PILÕEZINHOS (pb)",0.187666844634277
"PIRPIRITUBA (pb)",0.265801668211307
"PITIMBU (pb)",0.278694278694279
"POCINHOS (pb)",0.350484563892497
"POMBAL (pb)",0.379497098646035
"PRATA (pb)",0.291171171171171
"PRINCESA ISABEL (pb)",0.152759381898455
"PUXINANÃ (pb)",0.341675237115758
"QUEIMADAS (pb)",0.301368779175568
"QUIXABA (pb)",0.31201044386423
"REMÍGIO (pb)",0.227259461037066
"RIACHO DOS CAVALOS (pb)",0.147969717825189
"RIO TINTO (pb)",0.287567567567568
"SALGADINHO (pb)",0.192842942345924
"SALGADO DE SÃO FÉLIX (pb)",0.264807360552041
"SANTA CRUZ (pb)",0.141114565893327
"SANTA HELENA (pb)",0.0989330746847721
"SANTA LUZIA (pb)",0.305064211291495
"SANTANA DE MANGUEIRA (pb)",0.0929189362383851
"SANTANA DOS GARROTES (pb)",0.213979007633588
"SANTA RITA (pb)",0.425631340979268
"SANTA TERESINHA (pb)",0.269292604501608
"SÃO BENTO (pb)",0.477053277291832
"SÃO JOÃO DO CARIRI (pb)",0.19414535666218
"SÃO JOÃO DO TIGRE (pb)",0.162509170946442
"SÃO JOSÉ DA LAGOA TAPADA (pb)",0.13740297881267
"SÃO JOSÉ DE CAIANA (pb)",0.129179331306991
"SÃO JOSÉ DE ESPINHARAS (pb)",0.222868217054264
"SÃO JOSÉ DE PIRANHAS (pb)",0.147996729354047
"SÃO JOSÉ DO BONFIM (pb)",0.274013402829486
"SÃO JOSÉ DO SABUGI (pb)",0.243180306054558
"SÃO JOSÉ DOS CORDEIROS (pb)",0.157651991614256
"SÃO MAMEDE (pb)",0.292682926829268
"SÃO MIGUEL DE TAIPU (pb)",0.314987491471458
"SÃO SEBASTIÃO DE LAGOA DE ROÇA (pb)",0.345970812182741
"SÃO SEBASTIÃO DO UMBUZEIRO (pb)",0.140439932318105
"SAPÉ (pb)",0.297965813859047
"SÃO VICENTE DO SERIDÓ (pb)",0.176386461147306
"SERRA BRANCA (pb)",0.266849315068493
"SERRA DA RAIZ (pb)",0.291056910569106
"SERRA GRANDE (pb)",0.130118289353958
"SERRA REDONDA (pb)",0.221386800334169
"SERRARIA (pb)",0.220360824742268
"SOLÂNEA (pb)",0.278512122218532
"SOLEDADE (pb)",0.28209011737978
"SOUSA (pb)",0.26676093827982
"SUMÉ (pb)",0.193581462114221
"TACIMA (pb)",0.212357528494301
"TAPEROÁ (pb)",0.200420554606387
"TAVARES (pb)",0.109488139825218
"TEIXEIRA (pb)",0.195987276731099
"TRIUNFO (pb)",0.108936338473705
"UIRAÚNA (pb)",0.167300380228137
"UMBUZEIRO (pb)",0.19467758444217
"VÁRZEA (pb)",0.179927197087884
"QUIXABA (pe)",0.0731436193863939
"AFOGADOS DA INGAZEIRA (pe)",0.227519951202155
"LAGOA DO CARRO (pe)",0.299532892175944
"AFRÂNIO (pe)",0.188903924221921
"SANTA CRUZ DA BAIXA VERDE (pe)",0.132208765859285
"AGRESTINA (pe)",0.207604616582879
"XEXÉU (pe)",0.23169833554279
"ÁGUA PRETA (pe)",0.195345811953458
"VERTENTE DO LÉRIO (pe)",0.169418521177315
"ÁGUAS BELAS (pe)",0.188848169967992
"SANTA CRUZ (pe)",0.105161787365177
"ALAGOINHA (pe)",0.119977298524404
"JUCATI (pe)",0.128610828857599
"ALIANÇA (pe)",0.256117536109595
"DORMENTES (pe)",0.179358903094312
"ALTINHO (pe)",0.216461652769751
"CARNAUBEIRA DA PENHA (pe)",0.047729319439084
"AMARAJI (pe)",0.266324220790528
"LAGOA GRANDE (pe)",0.16858983965233
"ANGELIM (pe)",0.263011910589003
"ARAÇOIABA (pe)",0.243337590464027
"ARARIPINA (pe)",0.173068465034452
"CASINHAS (pe)",0.159401808485973
"ARCOVERDE (pe)",0.274793683428996
"MANARI (pe)",0.0758520828692359
"BARRA DE GUABIRABA (pe)",0.354626516591142
"JATOBÁ (pe)",0.137344074844075
"BARREIROS (pe)",0.307439772123787
"TAMANDARÉ (pe)",0.300067430883345
"BELÉM DE MARIA (pe)",0.216164514586322
"JAQUEIRA (pe)",0.252535671308235
"BELÉM DO SÃO FRANCISCO (pe)",0.118809249579162
"SANTA FILOMENA (pe)",0.0998321064187008
"BELO JARDIM (pe)",0.313034825870647
"BETÂNIA (pe)",0.0809174896463842
"BEZERROS (pe)",0.261903360602672
"BODOCÓ (pe)",0.0897718505455748
"BOM CONSELHO (pe)",0.188311126492473
"BOM JARDIM (pe)",0.228311148871897
"BONITO (pe)",0.34608226316769
"BREJÃO (pe)",0.201004304160689
"BREJINHO (pe)",0.149205055034651
"BREJO DA MADRE DE DEUS (pe)",0.292114451548542
"BUENOS AIRES (pe)",0.196448390677026
"BUÍQUE (pe)",0.109450185375089
"CABO DE SANTO AGOSTINHO (pe)",0.314564214237569
"CABROBÓ (pe)",0.14638196915777
"CACHOEIRINHA (pe)",0.246750902527076
"CAETÉS (pe)",0.0827073261435478
"CALÇADO (pe)",0.125765054294176
"CALUMBI (pe)",0.0903280783979549
"CAMOCIM DE SÃO FÉLIX (pe)",0.272450822008933
"CAMUTANGA (pe)",0.31133296357922
"CANHOTINHO (pe)",0.276864616472252
"CAPOEIRAS (pe)",0.111657981084733
"CARNAÍBA (pe)",0.107814962454807
"CARPINA (pe)",0.429108944757996
"CARUARU (pe)",0.460334724054726
"CATENDE (pe)",0.229120037695842
"CEDRO (pe)",0.108452216597638
"CHÃ DE ALEGRIA (pe)",0.241556534508076
"CHÃ GRANDE (pe)",0.292397660818713
"CONDADO (pe)",0.290175283546914
"CORRENTES (pe)",0.109235010337698
"CORTÊS (pe)",0.250828582791993
"CUMARU (pe)",0.211108833777413
"CUPIRA (pe)",0.298588410104012
"CUSTÓDIA (pe)",0.107983171453799
"ESCADA (pe)",0.273783028020316
"EXU (pe)",0.0997396763820122
"FEIRA NOVA (pe)",0.338290557287919
"FERREIROS (pe)",0.279796511627907
"FLORES (pe)",0.106772370751455
"FLORESTA (pe)",0.120081451757801
"FREI MIGUELINHO (pe)",0.239741302408564
"GAMELEIRA (pe)",0.27250354945575
"GARANHUNS (pe)",0.27783465948982
"GLÓRIA DO GOITÁ (pe)",0.233722265884771
"GOIANA (pe)",0.333823922932834
"GRANITO (pe)",0.116582026937514
"GRAVATÁ (pe)",0.344304643135508
"IATI (pe)",0.109971853638922
"IBIMIRIM (pe)",0.0997518972562755
"IBIRAJUBA (pe)",0.177724603001958
"IGARASSU (pe)",0.338518554639879
"IGUARACY (pe)",0.14029468289558
"INAJÁ (pe)",0.0700277235855837
"INGAZEIRA (pe)",0.125082946250829
"IPOJUCA (pe)",0.222041810432312
"IPUBI (pe)",0.151060070671378
"ITACURUBA (pe)",0.0961030383091149
"ITAÍBA (pe)",0.113751584283904
"ILHA DE ITAMARACÁ (pe)",0.288076113234033
"ITAPETIM (pe)",0.173928320449754
"ITAQUITINGA (pe)",0.25696854948985
"JABOATÃO DOS GUARARAPES (pe)",0.46617444898628
"JATAÚBA (pe)",0.172803347280335
"JOÃO ALFREDO (pe)",0.218933800525591
"JOAQUIM NABUCO (pe)",0.226088040902856
"JUPI (pe)",0.152512796649604
"JUREMA (pe)",0.202237305178482
"LAGOA DE ITAENGA (pe)",0.35308701215611
"LAGOA DO OURO (pe)",0.120660512287089
"LAGOA DOS GATOS (pe)",0.173015670786087
"LAJEDO (pe)",0.326904249069904
"LIMOEIRO (pe)",0.280960174577196
"MACAPARANA (pe)",0.323027960900205
"MACHADOS (pe)",0.198694410444716
"MARAIAL (pe)",0.223498888065234
"MIRANDIBA (pe)",0.148974451241454
"MORENO (pe)",0.321394279728825
"NAZARÉ DA MATA (pe)",0.37127648134208
"OLINDA (pe)",0.434869686318721
"OROBÓ (pe)",0.190971382507054
"OROCÓ (pe)",0.177377574935241
"OURICURI (pe)",0.112268835877281
"PALMARES (pe)",0.264202767540505
"PALMEIRINA (pe)",0.111739745403112
"PANELAS (pe)",0.364578705760403
"PARANATAMA (pe)",0.129389771665109
"PARNAMIRIM (pe)",0.0828921374950612
"PASSIRA (pe)",0.220570012391574
"PAUDALHO (pe)",0.362456690854416
"PAULISTA (pe)",0.450887735753728
"PEDRA (pe)",0.169256920835357
"PESQUEIRA (pe)",0.15562001875293
"PETROLÂNDIA (pe)",0.186688311688312
"PETROLINA (pe)",0.319725219541088
"POÇÃO (pe)",0.134646011292891
"POMBOS (pe)",0.304778887303852
"PRIMAVERA (pe)",0.249373598839509
"QUIPAPÁ (pe)",0.152719460990138
"RECIFE (pe)",0.475034178524467
"RIACHO DAS ALMAS (pe)",0.270350902116778
"RIBEIRÃO (pe)",0.282629680434893
"RIO FORMOSO (pe)",0.259357111404668
"SAIRÉ (pe)",0.291004629050419
"SALGADINHO (pe)",0.207534246575342
"SALGUEIRO (pe)",0.185387771049033
"SALOÁ (pe)",0.112621129756559
"SANHARÓ (pe)",0.192826643894108
"SANTA CRUZ DO CAPIBARIBE (pe)",0.538298021444089
"SANTA MARIA DA BOA VISTA (pe)",0.137787661960936
"SANTA MARIA DO CAMBUCÁ (pe)",0.272302839116719
"SANTA TEREZINHA (pe)",0.145822053780906
"SÃO BENEDITO DO SUL (pe)",0.17037186742118
"SÃO BENTO DO UNA (pe)",0.239964803486131
"SÃO CAITANO (pe)",0.229118250170882
"SÃO JOÃO (pe)",0.139803872265527
"SÃO JOAQUIM DO MONTE (pe)",0.280272452068618
"SÃO JOSÉ DA COROA GRANDE (pe)",0.379716489472587
"SÃO JOSÉ DO BELMONTE (pe)",0.116180283554918
"SÃO JOSÉ DO EGITO (pe)",0.216124743140336
"SÃO LOURENÇO DA MATA (pe)",0.375566390434678
"SÃO VICENTE FÉRRER (pe)",0.240829672013896
"SERRA TALHADA (pe)",0.227254824734147
"SERRITA (pe)",0.0885071421902717
"SERTÂNIA (pe)",0.133410608820445
"SIRINHAÉM (pe)",0.316908555769816
"MOREILÂNDIA (pe)",0.0801142341800691
"SOLIDÃO (pe)",0.100300902708124
"SURUBIM (pe)",0.328710776824539
"TABIRA (pe)",0.13685040404704
"TACAIMBÓ (pe)",0.219525497682029
"TACARATU (pe)",0.10795695280061
"ITAMBÉ (pe)",0.268585944115157
"TAQUARITINGA DO NORTE (pe)",0.434312756038989
"TEREZINHA (pe)",0.139072847682119
"TERRA NOVA (pe)",0.076759410801964
"TIMBAÚBA (pe)",0.329389830508475
"TORITAMA (pe)",0.429858317299283
"TRACUNHAÉM (pe)",0.286591478696742
"TRINDADE (pe)",0.216987305326528
"TRIUNFO (pe)",0.153186420488386
"TUPANATINGA (pe)",0.125174629784856
"TUPARETAMA (pe)",0.109075342465753
"VENTUROSA (pe)",0.150369003690037
"VERDEJANTE (pe)",0.108699488265396
"VERTENTES (pe)",0.306309513215271
"VICÊNCIA (pe)",0.301692749920153
"VITÓRIA DE SANTO ANTÃO (pe)",0.423507285986822
"CAMARAGIBE (pe)",0.45069735470853
"ABREU E LIMA (pe)",0.409330928173172
"ITAPISSUMA (pe)",0.255417276720351
"FERNANDO DE NORONHA (pe)",0.511430437622469
"BRASILEIRA (pi)",0.139992057188245
"AGRICOLÂNDIA (pi)",0.173731176798661
"ALEGRETE DO PIAUÍ (pi)",0.156357927786499
"ÁGUA BRANCA (pi)",0.260590261614375
"BAIXA GRANDE DO RIBEIRO (pi)",0.242740471869328
"ALTO LONGÁ (pi)",0.164279217826285
"BOM PRINCÍPIO DO PIAUÍ (pi)",0.188830395971618
"ALTOS (pi)",0.173035500598325
"BONFIM DO PIAUÍ (pi)",0.0523391812865497
"AMARANTE (pi)",0.135724533715925
"BURITI DOS MONTES (pi)",0.105404198302814
"ANGICAL DO PIAUÍ (pi)",0.188789919617641
"CABECEIRAS DO PIAUÍ (pi)",0.107148419249338
"ANÍSIO DE ABREU (pi)",0.119565217391304
"CALDEIRÃO GRANDE DO PIAUÍ (pi)",0.138904109589041
"ANTÔNIO ALMEIDA (pi)",0.296708860759494
"CANAVIEIRA (pi)",0.148220380302292
"AROAZES (pi)",0.115772703133298
"COIVARAS (pi)",0.210657785179017
"ARRAIAL (pi)",0.108412530799014
"COLÔNIA DO GURGUÉIA (pi)",0.164418212478921
"AVELINO LOPES (pi)",0.176773022833812
"COLÔNIA DO PIAUÍ (pi)",0.101866426804587
"BARRAS (pi)",0.207725084826008
"CORONEL JOSÉ DIAS (pi)",0.0593581368929281
"BARREIRAS DO PIAUÍ (pi)",0.195348837209302
"FARTURA DO PIAUÍ (pi)",0.0527989821882952
"BARRO DURO (pi)",0.236633900743227
"JACOBINA DO PIAUÍ (pi)",0.0912506709608158
"BATALHA (pi)",0.228850758180367
"JARDIM DO MULATO (pi)",0.153475567790778
"BENEDITINOS (pi)",0.138735865468252
"LAGOA ALEGRE (pi)",0.117440225035162
"BERTOLÍNIA (pi)",0.187740598164051
"LAGOA DO BARRO DO PIAUÍ (pi)",0.0854995302223615
"BOCAINA (pi)",0.197190293742018
"MARCOLÂNDIA (pi)",0.202764976958525
"BOM JESUS (pi)",0.294287890327494
"PATOS DO PIAUÍ (pi)",0.130220492866407
"BURITI DOS LOPES (pi)",0.180032867707477
"PASSAGEM FRANCA DO PIAUÍ (pi)",0.176208178438662
"CAMPINAS DO PIAUÍ (pi)",0.0683994528043775
"QUEIMADA NOVA (pi)",0.0915629860031104
"CAMPO MAIOR (pi)",0.255427356915136
"SANTA CRUZ DOS MILAGRES (pi)",0.132263660017346
"CANTO DO BURITI (pi)",0.19462898849069
"SANTA ROSA DO PIAUÍ (pi)",0.277618592804839
"CAPITÃO DE CAMPOS (pi)",0.138864755285259
"SANTANA DO PIAUÍ (pi)",0.129943502824859
"CARACOL (pi)",0.116556066020078
"SÃO BRAZ DO PIAUÍ (pi)",0.0555555555555556
"CASTELO DO PIAUÍ (pi)",0.225471264367816
"SÃO JOSÉ DO DIVINO (pi)",0.148773841961853
"COCAL (pi)",0.194829675508281
"SIGEFREDO PACHECO (pi)",0.137645107794362
"CONCEIÇÃO DO CANINDÉ (pi)",0.11704834605598
"SÃO LOURENÇO DO PIAUÍ (pi)",0.0781294553749644
"CORRENTE (pi)",0.24377401451544
"VÁRZEA BRANCA (pi)",0.0846864056033111
"CRISTALÂNDIA DO PIAUÍ (pi)",0.149321266968326
"BARRA D'ALCÂNTARA (pi)",0.126977340743908
"CRISTINO CASTRO (pi)",0.170708779845836
"BELA VISTA DO PIAUÍ (pi)",0.056118754525706
"CURIMATÁ (pi)",0.162661737523105
"BREJO DO PIAUÍ (pi)",0.085672621217645
"DEMERVAL LOBÃO (pi)",0.209143518518519
"BOA HORA (pi)",0.14747191011236
"DOM EXPEDITO LOPES (pi)",0.167580101180438
"DOM INOCÊNCIO (pi)",0.085491723466407
"ELESBÃO VELOSO (pi)",0.127664424940157
"CAPITÃO GERVÁSIO OLIVEIRA (pi)",0.043400286944046
"ELISEU MARTINS (pi)",0.228303362001564
"CAMPO GRANDE DO PIAUÍ (pi)",0.0918312867058195
"ESPERANTINA (pi)",0.262366611335072
"CAMPO LARGO DO PIAUÍ (pi)",0.170280427869326
"FLORES DO PIAUÍ (pi)",0.137330080167306
"CURRAIS (pi)",0.129835718071012
"FLORIANO (pi)",0.251294044278142
"GEMINIANO (pi)",0.131243001119821
"FRANCINÓPOLIS (pi)",0.115185057073677
"GUARIBAS (pi)",0.0200816882232812
"FRANCISCO AYRES (pi)",0.138860103626943
"ILHA GRANDE (pi)",0.17926747311828
"FRANCISCO SANTOS (pi)",0.17615070887551
"JUREMA (pi)",0.121852387843705
"FRONTEIRAS (pi)",0.166716240333135
"LAGOA DE SÃO FRANCISCO (pi)",0.109148431320854
"GILBUÉS (pi)",0.159006671608599
"MORRO CABEÇA NO TEMPO (pi)",0.0862697448359659
"GUADALUPE (pi)",0.187843406593407
"NOVO SANTO ANTÔNIO (pi)",0.118638118638119
"HUGO NAPOLEÃO (pi)",0.187615186140804
"NOSSA SENHORA DE NAZARÉ (pi)",0.114248366013072
"INHUMA (pi)",0.158272561531449
"PAQUETÁ (pi)",0.110301768990635
"IPIRANGA DO PIAUÍ (pi)",0.105087881591119
"NOVA SANTA RITA (pi)",0.06282722513089
"ISAÍAS COELHO (pi)",0.0614500442086648
"SÃO JOÃO DO ARRAIAL (pi)",0.283004107177782
"ITAINÓPOLIS (pi)",0.136043671886223
"ITAUEIRA (pi)",0.190321532965248
"JAICÓS (pi)",0.129329520177947
"JERUMENHA (pi)",0.161722488038277
"JOAQUIM PIRES (pi)",0.211614764939281
"SÃO JOÃO DA CANABRAVA (pi)",0.117809904644725
"JOSÉ DE FREITAS (pi)",0.132110600538742
"LANDRI SALES (pi)",0.145388907121759
"LUIS CORREIA (pi)",0.187191571943443
"LUZILÂNDIA (pi)",0.214849692140529
"MANOEL EMÍDIO (pi)",0.158998435054773
"MARCOS PARENTE (pi)",0.270871985157699
"MATIAS OLÍMPIO (pi)",0.182693932736184
"MIGUEL ALVES (pi)",0.154199895220909
"MIGUEL LEÃO (pi)",0.275520317145689
"MONSENHOR GIL (pi)",0.17701399266404
"MONSENHOR HIPÓLITO (pi)",0.15302203355569
"MONTE ALEGRE DO PIAUÍ (pi)",0.14331641285956
"NAZARÉ DO PIAUÍ (pi)",0.087378640776699
"NOSSA SENHORA DOS REMÉDIOS (pi)",0.189241622574956
"NOVO ORIENTE DO PIAUÍ (pi)",0.0950600801068091
"OEIRAS (pi)",0.168556274633838
"DOMINGOS MOURÃO (pi)",0.12290937378452
"PADRE MARCOS (pi)",0.129651028426161
"PAES LANDIM (pi)",0.269447576099211
"PALMEIRA DO PIAUÍ (pi)",0.181295882540696
"PALMEIRAIS (pi)",0.134769303201507
"PARNAGUÁ (pi)",0.118515640178745
"PARNAÍBA (pi)",0.374946141173489
"PAULISTANA (pi)",0.136016476443834
"PEDRO II (pi)",0.215973882655876
"PICOS (pi)",0.25258989939237
"PIMENTEIRAS (pi)",0.191665366005931
"PIO IX (pi)",0.108418733837755
"PIRACURUCA (pi)",0.223324475937408
"PIRIPIRI (pi)",0.245183290707587
"PORTO (pi)",0.127630685675492
"PRATA DO PIAUÍ (pi)",0.110507246376812
"REDENÇÃO DO GURGUÉIA (pi)",0.209395080877465
"REGENERAÇÃO (pi)",0.116322314049587
"RIBEIRO GONÇALVES (pi)",0.259110473457676
"RIO GRANDE DO PIAUÍ (pi)",0.120569280343716
"SANTA CRUZ DO PIAUÍ (pi)",0.157451923076923
"SANTA FILOMENA (pi)",0.194086651053864
"SANTA LUZ (pi)",0.227366558537305
"SANTO ANTÔNIO DE LISBOA (pi)",0.15051598288447
"SANTO INÁCIO DO PIAUÍ (pi)",0.163651315789474
"SÃO FÉLIX DO PIAUÍ (pi)",0.221465076660988
"SÃO FRANCISCO DO PIAUÍ (pi)",0.294029850746269
"SÃO GONÇALO DO PIAUÍ (pi)",0.252608962553714
"SÃO JOÃO DA SERRA (pi)",0.179192055969307
"SÃO JOÃO DO PIAUÍ (pi)",0.163526001087153
"SÃO JOÃO DA FRONTEIRA (pi)",0.13125
"SÃO JOSÉ DO PEIXE (pi)",0.128735632183908
"SÃO JOÃO DA VARJOTA (pi)",0.0917015341701534
"SÃO JOSÉ DO PIAUÍ (pi)",0.142160278745645
"SEBASTIÃO BARROS (pi)",0.144514767932489
"SÃO JULIÃO (pi)",0.276643990929705
"SEBASTIÃO LEAL (pi)",0.310971348707198
"SÃO MIGUEL DO TAPUIO (pi)",0.128821380503749
"ALVORADA DO GURGUÉIA (pi)",0.128431040325313
"SÃO PEDRO DO PIAUÍ (pi)",0.215209320189476
"ASSUNÇÃO DO PIAUÍ (pi)",0.115258677144728
"SÃO RAIMUNDO NONATO (pi)",0.138207365936659
"BETÂNIA DO PIAUÍ (pi)",0.0692520775623269
"SIMÕES (pi)",0.131712626995646
"BOQUEIRÃO DO PIAUÍ (pi)",0.109869646182495
"SIMPLÍCIO MENDES (pi)",0.152060359837493
"CARIDADE DO PIAUÍ (pi)",0.116540212443096
"SOCORRO DO PIAUÍ (pi)",0.157331430610061
"CURRAL NOVO DO PIAUÍ (pi)",0.0703549728173969
"TERESINA (pi)",0.3726721167241
"JÚLIO BORGES (pi)",0.112781954887218
"UNIÃO (pi)",0.203285650424676
"LAGOA DO SÍTIO (pi)",0.117707267144319
"URUÇUÍ (pi)",0.296013922267341
"MILTON BRANDÃO (pi)",0.2240842710079
"VALENÇA DO PIAUÍ (pi)",0.205025211520383
"PAJEÚ DO PIAUÍ (pi)",0.162186379928315
"VÁRZEA GRANDE (pi)",0.1676212294769
"PAVUSSU (pi)",0.0667172100075815
"DIRCEU ARCOVERDE (pi)",0.0719339622641509
"RIACHO FRIO (pi)",0.108583247156153
"ALAGOINHA DO PIAUÍ (pi)",0.198325820991629
"ACAUÃ (pi)",0.092560553633218
"BELÉM DO PIAUÍ (pi)",0.106575963718821
"CAJAZEIRAS DO PIAUÍ (pi)",0.106307895897662
"CAMPO ALEGRE DO FIDALGO (pi)",0.0713192531374349
"COCAL DE TELHA (pi)",0.0795196364816618
"FRANCISCO MACEDO (pi)",0.113140537798072
"JOÃO COSTA (pi)",0.0802047781569966
"JATOBÁ DO PIAUÍ (pi)",0.132578438310922
"JOCA MARQUES (pi)",0.12239263803681
"JUAZEIRO DO PIAUÍ (pi)",0.170623532481085
"LAGOA DO PIAUÍ (pi)",0.195305164319249
"LAGOINHA DO PIAUÍ (pi)",0.142419601837672
"MADEIRO (pi)",0.127141568981064
"MORRO DO CHAPÉU DO PIAUÍ (pi)",0.16158618829242
"MASSAPÊ DO PIAUÍ (pi)",0.0632942326490714
"MURICI DOS PORTELAS (pi)",0.156965648854962
"OLHO D'ÁGUA DO PIAUÍ (pi)",0.159312320916905
"PEDRO LAURENTINO (pi)",0.14845791949817
"SÃO FRANCISCO DE ASSIS DO PIAUÍ (pi)",0.152724025007443
"SUSSUAPARA (pi)",0.15400243803332
"TANQUE DO PIAUÍ (pi)",0.148736037624926
"TAMBORIL DO PIAUÍ (pi)",0.120148856990962
"VILA NOVA DO PIAUÍ (pi)",0.160482374768089
"VERA MENDES (pi)",0.0769547325102881
"WALL FERRAZ (pi)",0.193217944189332
"CAJUEIRO DA PRAIA (pi)",0.165243902439024
"CURRALINHOS (pi)",0.128100470957614
"PORTO ALEGRE DO PIAUÍ (pi)",0.185672514619883
"RIBEIRA DO PIAUÍ (pi)",0.074740207833733
"SÃO GONÇALO DO GURGUÉIA (pi)",0.198952879581152
"SÃO LUIS DO PIAUÍ (pi)",0.113384955752212
"FLORESTA DO PIAUÍ (pi)",0.091118800461361
"SANTO ANTÔNIO DOS MILAGRES (pi)",0.133738601823708
"SÃO MIGUEL DA BAIXA GRANDE (pi)",0.240529164161155
"CARAÚBAS DO PIAUÍ (pi)",0.217753519103706
"CAXINGÓ (pi)",0.148370273794003
"COCAL DOS ALVES (pi)",0.092315495815369
"SÃO MIGUEL DO FIDALGO (pi)",0.0855585831062671
"PAU D'ARCO DO PIAUÍ (pi)",0.141081237351836
"NAZÁRIA (pi)",0.186113548063667
"AROEIRAS DO ITAIM (pi)",0.140007125044531
"GODOY MOREIRA (pr)",0.396299902629017
"ABATIÁ (pr)",0.608464436073565
"IBEMA (pr)",0.520056899004267
"ADRIANÓPOLIS (pr)",0.392770434313461
"LINDOESTE (pr)",0.40364943323196
"AGUDOS DO SUL (pr)",0.675942878066642
"OURO VERDE DO OESTE (pr)",0.644100580270793
"ALMIRANTE TAMANDARÉ (pr)",0.673598570532439
"SANTA TEREZA DO OESTE (pr)",0.608030592734226
"ALTO PARANÁ (pr)",0.606434971490633
"ANAHY (pr)",0.552725420275089
"ALTO PIQUIRI (pr)",0.503135638774413
"ÂNGULO (pr)",0.704498977505112
"ALVORADA DO SUL (pr)",0.622051666042681
"BOA ESPERANÇA DO IGUAÇU (pr)",0.322473771397018
"AMAPORÃ (pr)",0.48937583001328
"BOM SUCESSO DO SUL (pr)",0.617283950617284
"AMPÉRE (pr)",0.445366399403319
"BRASILÂNDIA DO SUL (pr)",0.484375
"ANDIRÁ (pr)",0.6565872950482
"CAFEZAL DO SUL (pr)",0.635265700483092
"ANTONINA (pr)",0.711300522408579
"CANDÓI (pr)",0.402127413573824
"ANTONIO OLINTO (pr)",0.544306376044001
"CRUZEIRO DO IGUAÇU (pr)",0.426278462112729
"APUCARANA (pr)",0.776044656181839
"DIAMANTE DO SUL (pr)",0.46387482742752
"ARAPONGAS (pr)",0.834197140610709
"ENTRE RIOS DO OESTE (pr)",0.764553207267334
"ARAPOTI (pr)",0.742000838340087
"FAROL (pr)",0.548763415772282
"ARARUNA (pr)",0.650535601764335
"FAZENDA RIO GRANDE (pr)",0.686247723132969
"MARILÂNDIA DO SUL (pr)",0.696268656716418
"FLOR DA SERRA DO SUL (pr)",0.430383314543405
"ARAUCÁRIA (pr)",0.652309638736472
"HONÓRIO SERPA (pr)",0.377009402487109
"ASSAÍ (pr)",0.749286846275753
"IGUATU (pr)",0.521019108280255
"ASTORGA (pr)",0.774432152909603
"IRACEMA DO OESTE (pr)",0.537209302325581
"ATALAIA (pr)",0.646583394562821
"NOVO ITACOLOMI (pr)",0.668799212598425
"BALSA NOVA (pr)",0.698906160046056
"ITAPERUÇU (pr)",0.395600129407959
"BANDEIRANTES (pr)",0.759862956810631
"IVATÉ (pr)",0.584388185654008
"BARBOSA FERRAZ (pr)",0.583963453056081
"LIDIANÓPOLIS (pr)",0.62303664921466
"BARRACÃO (pr)",0.547169811320755
"MARIPÁ (pr)",0.823686122547832
"BARRA DO JACARÉ (pr)",0.565789473684211
"MATO RICO (pr)",0.349476439790576
"BELA VISTA DO PARAÍSO (pr)",0.661071314016893
"MAUÁ DA SERRA (pr)",0.620324758255793
"BITURUNA (pr)",0.438096258977382
"MERCEDES (pr)",0.832177161152615
"BOA ESPERANÇA (pr)",0.743302814513394
"NOVA LARANJEIRAS (pr)",0.384805130735076
"BOCAIÚVA DO SUL (pr)",0.622979985174203
"NOVA SANTA BÁRBARA (pr)",0.515582916506349
"BOM SUCESSO (pr)",0.563200815494393
"PATO BRAGADO (pr)",0.78680800942285
"BORRAZÓPOLIS (pr)",0.626655455118772
"PINHAL DE SÃO BENTO (pr)",0.294501905280348
"CAFEARA (pr)",0.422960725075529
"PITANGUEIRAS (pr)",0.7263910158244
"CALIFÓRNIA (pr)",0.697652223706814
"QUATRO PONTES (pr)",0.861311362856162
"CAMBARÁ (pr)",0.704127593590785
"RAMILÂNDIA (pr)",0.465087790935076
"CAMBÉ (pr)",0.765629293132819
