"city_code","city.area"
3516606,356
3516705,555.6
3516804,180.9
3516853,243.8
3516903,493.3
3517000,678.7
3517109,273.6
3517208,270.2
3517307,218
3517406,1258.5
3517505,326
3517604,408.3
3517703,362.5
3517802,569.9
3517901,641.5
3518008,85.5
3518107,461.1
3518206,956.3
3518305,270.6
3518404,752.4
3518503,566.3
3518602,270.3
3518701,142.9
3518800,319.2
3518859,413.1
3518909,252
3519006,364.6
3519055,65.6
3519071,62.5
3519105,547.4
3519204,322.6
3519253,401.3
3519303,290.7
3519402,271.9
3519501,228.3
3519600,689.3
3519709,1057.5
3519808,362.6
3519907,595.5
3520004,97.7
3520103,468.2
3520202,293
3520301,1977.4
3520400,347.5
3520426,188.4
3520442,656.2
3520509,311.4
3520608,126.6
3520707,279.6
3520806,87.4
3520905,209.7
3521002,170
3521101,190
3521150,136.8
3521200,1152.1
3521309,465.9
3521408,115.1
3521507,257.9
3521606,214.9
3521705,1082.1
3521804,1111.2
3521903,502.1
3522000,229.8
3522109,599.6
3522158,183
3522208,150.3
3522307,1790.2
3522406,1826.3
3522505,83.1
3522604,518.4
3522653,406.5
3522703,996.9
3522802,507.7
3522901,140.8
3523008,301.4
3523107,83
3523206,1003.6
3523305,273.8
3523404,322.2
3523503,979.8
3523602,564.2
3523701,161.1
3523800,139.2
3523909,640.8
3524006,200.7
3524105,705.2
3524204,273.4
3524303,706.6
3524402,459.7
3524501,145.5
3524600,704.1
3524709,141.8
3524808,368.5
3524907,184.3
3525003,17.7
3525102,502.5
3525201,207.6
3525300,685.8
3525409,142
3525508,375.1
3525607,415.2
3525706,859.9
3525805,128.2
3525854,56.7
3525904,431.5
3526001,583
3526100,822
3526209,522.1
3526308,255.5
3526407,384
3526506,537.7
3526605,167.1
3526704,402.9
3526803,809.5
3526902,581
3527009,48.8
3527108,570.2
3527207,414.4
3527256,113.7
3527306,55.1
3527405,314.8
3527504,189.8
3527603,598.4
3527702,166.5
3527801,154.5
3527900,474.9
3528007,225.2
3528106,248.1
3528205,327.7
3528304,311.7
3528403,209.6
3528502,320.9
3528601,229.1
3528700,917.7
3528809,533.9
3528858,111.3
3528908,185.9
3529005,1170.3
3529104,77.8
3529203,1252.7
3529302,524.9
3529401,61.3
3529500,195
3529609,229.2
3529658,148.9
3529708,822
3529807,213.2
3529906,1001.5
3530003,216.8
3530102,918.8
3530201,1239.1
3530300,243.2
3530409,166.2
3530508,854.9
3530607,713.3
3530706,812.2
3530805,497.8
3530904,133.7
3531001,104.2
3531100,142.1
3531209,110.3
3531308,346.5
3531407,496.9
3531506,263.4
3531605,232.6
3531704,333.3
3531803,240.5
3531902,1388.2
3532009,146.9
3532058,228.7
3532108,250.8
3532157,286.2
3532207,358
3532306,833.4
3532405,325.9
3532504,218.3
3532603,435.8
3532702,137.8
3532801,217.3
3532827,385.4
3532843,124.4
3532868,183.2
3532900,160.4
3533007,531.9
3533106,34.1
3533205,265.8
3533254,117.8
3533304,74.1
3533403,73.8
3533502,931.7
3533601,348.3
3533700,300.4
3533809,198.1
3533908,802.7
3534005,243.1
3534104,218.6
3534203,248.1
3534302,291.8
3534401,64
3534500,221.3
3534609,248.4
3534708,296.3
3534757,288.8
3534807,267.6
3534906,338.5
3535002,695.5
3535101,82.1
3535200,319.2
3535309,547.8
3535408,356.3
3535507,999.9
3535606,809.6
3535705,155.8
3535804,1018.7
3535903,140.5
3536000,365.7
3536109,209.9
3536208,359.3
3536257,84.5
3536307,602.8
3536406,373.6
3536505,138.8
3536570,256.7
3536604,738.3
3536703,729
3536802,158.6
3536901,260.2
3537008,712.6
3537107,109.2
3537156,152.5
3537206,670.4
3537305,710.8
3537404,978.9
3537503,223.3
3537602,311.4
3537701,232.4
3537800,746.9
3537909,681.1
3538006,729.9
3538105,184.8
3538204,154.5
3538303,482.6
3538501,176
3538600,385
3538709,1376.9
3538808,504.5
3538907,824.2
3539004,215.5
3539103,108.8
3539202,479.6
3539301,727.1
3539400,402.4
3539509,430.6
3539608,290.1
3539707,326.7
3539806,17.1
3539905,133.5
3540002,784.1
3540101,183.3
3540200,356.3
3540259,210.2
3540309,217.4
3540408,315.9
3540507,265.7
3540606,557.1
3540705,244.9
3540754,44.5
3540804,342.4
3540853,62.8
3540903,167.5
3541000,147.5
3541059,175.1
3541109,287.2
3541208,752.1
3541307,1259.1
3541406,562.8
3541505,756.7
3541604,781.5
3541653,205.7
3541703,651.7
3541802,233.8
3541901,249.8
3542008,319.6
3542107,121.4
3542206,1587.5
3542305,309.4
3542404,265.1
3542503,410.8
3542602,722.4
3542701,245.7
3542800,335.7
3542909,471.6
3543006,697.5
3543105,148.3
3543204,203.7
3543238,196.3
3543253,333.4
3543303,98.8
3543402,651.3
3543501,386.2
3543600,162.5
3543709,315.9
3543808,358.3
3543907,498.7
3544004,226.7
3544103,36.9
3544202,633.4
3544251,742.9
3544301,130.7
3544400,236.9
3544509,236.9
3544608,310.9
3544707,147.8
3544806,308.5
3544905,305.6
3545001,425
3545100,172.3
3545159,99.7
3545209,133.2
3545308,280.5
3545407,188.4
3545506,455.1
3545605,330.9
3545704,272.8
3545803,271.5
3546009,275.3
3546108,183.4
3546207,150.1
3546256,148.1
3546306,295.3
3546405,1113.5
3546504,134.4
3546603,208.2
3546702,98
3546801,362.7
3546900,154
3547007,257.2
3547106,166.9
3547205,130.3
3547304,179.8
3547403,210.1
3547502,754.1
3547601,288.6
3547650,79.4
3547700,552.5
3547809,174.9
3547908,310.3
3548005,154
3548054,1308.2
3548104,110
3548203,133
3548302,94.4
3548401,127.9
3548500,281.1
3548609,252.6
3548708,408.8
3548807,15.4
3548906,1137.3
3549003,75.6
3549102,516.4
3549201,129.3
3549250,178.6
3549300,117.7
3549409,410.6
3549508,277
3549607,571
3549706,419.2
3549805,431.3
3549904,1099.8
3549953,186.4
3550001,617.3
3550100,650.8
3550209,930.3
3550308,1523.3
3550407,611
3550506,731.8
3550605,306.3
3550704,400.4
3550803,252.4
3550902,617.2
3551009,148.9
3551108,352.7
3551207,141.6
3551306,162.9
3551405,283
3551504,125.5
3551603,203.7
3551702,402.6
3551801,1053.5
3551900,140.4
3552007,414.8
3552106,449
3552205,449
3552304,591.3
3552403,153
3552502,206.6
3552551,328.5
3552601,345.6
3552700,369.6
3552809,20.3
3552908,607.3
3553005,145.3
3553104,106.6
3553203,132.5
3553302,561.8
3553401,745.8
3553500,755.1
3553609,222.5
3553658,53.9
3553708,593.6
3553807,448.4
3553856,231.8
3553906,196.8
3553955,303.2
3554003,523.5
3554102,624.9
3554201,296.3
3554300,1556
3554409,221.5
3554508,404.8
3554607,196.8
3554656,71.3
3554706,310.7
3554755,63.4
3554805,191.4
3554904,153.1
3554953,126.7
3555000,628.5
3555109,245.3
3555208,153.1
3555307,147.9
3555356,209.6
3555406,710.8
3555505,282.4
3555604,252.5
3555703,79.1
3555802,208.9
3555901,147
3556008,323.7
3556107,149.7
3556206,148.1
3556305,857.5
3556354,142.8
3556404,267.2
3556453,42.1
3556503,34.8
3556602,248.1
3556701,81.6
3556800,217.7
3556909,95
3556958,49.7
3557006,183.7
3557105,424.1
3557154,319.1
3557204,188.1
3557303,74.2
4100103,228.7
4100202,1349.3
4100301,192.2
4100400,194.7
4100459,386.9
4100509,661.6
4100608,407.7
4100707,447.7
4100806,424.3
4100905,384.7
4101002,298.4
4101051,102.6
4101101,236.1
4101150,106
4101200,882.3
4101309,469.8
4101408,558.4
4101507,381.1
4101606,1360.5
4101655,218
4101705,493.2
4101804,469.2
4101853,239.6
4101903,440.3
4102000,969.6
4102109,434.8
4102208,137.7
4102307,349
4102406,445.2
4102505,538.6
4102604,171.8
4102703,115.7
4102752,148.1
4102802,242.7
4102901,1214.9
4103008,307.4
4103024,151.8
4103040,622.2
4103057,256.3
4103107,826.3
4103156,174
4103206,322.8
4103222,195.9
4103305,334.4
4103354,343.3
4103370,291
4103404,185.8
4103453,271.7
4103479,335.4
4103503,141.8
4103602,366.2
4103701,494.7
4103800,163.4
4103909,796.6
4103958,448.4
4104006,539
4104055,433.8
4104105,304.5
4104204,1249.4
4104253,275.6
4104303,757.9
4104402,1510.2
4104428,1512.8
4104451,583.5
4104501,418.7
4104600,275.7
4104659,649.7
4104709,451.4
4104808,2100.8
4104907,2531.5
4105003,581.8
4105102,371.8
4105201,1341.2
4105300,1179.4
4105409,959.7
4105508,811.7
4105607,403
4105706,704.6
4105805,197.4
4105904,403.3
4106001,536
4106100,204.7
4106209,299
4106308,529.4
4106407,635.1
4106456,1576.2
4106506,684.4
4106555,164.3
4106571,161.9
4106605,779.2
4106704,259.1
4106803,1478.4
4106852,312.3
4106902,435.3
4107009,576.3
4107108,242.9
4107124,359.9
4107157,309.1
4107207,418.6
4107256,419.9
4107306,118.3
4107405,192.2
4107504,467.5
4107520,138.6
4107538,122.1
4107546,326.4
4107553,289.2
4107603,715.9
4107652,116.7
4107702,234.1
4107736,406.5
4107751,129.8
4107801,191.1
4107850,239.3
4107900,158.2
4108007,246.3
4108106,83
4108205,275.7
4108304,617.7
4108320,321.9
4108403,735.1
4108452,235.4
4108502,1070.3
4108551,131
4108601,564.2
4108650,702.5
4108700,314.2
4108809,560.5
4108908,493.9
4108957,244.8
4109005,189.1
4109104,200.2
4109203,211.7
4109302,1225.6
4109401,3116.3
4109500,2020.1
4109609,1325.9
4109658,502.2
4109708,897.7
4109757,145.4
4109807,297.7
4109906,675.2
4110003,165
4110052,106.9
4110078,331.3
4110102,756.5
4110201,936.9
4110300,194.7
4110409,122.6
4110508,927.1
4110607,647.9
4110656,81.5
4110706,999.5
4110805,570.5
4110904,190.4
4110953,331.3
4111001,207.3
4111100,243.8
4111209,254
4111258,314.4
4111308,128.9
4111407,607.8
4111506,431.5
4111555,410.9
4111605,96.7
4111704,139.3
4111803,602.5
4111902,475
4112009,1453.1
4112108,187.6
4112207,335.7
4112306,188.3
4112405,165.2
4112504,405.4
4112603,128.5
4112702,159.2
4112751,247.5
4112801,289.2
4112900,320.8
4112959,349.7
4113007,210.9
4113106,193.3
4113205,2093.8
4113254,559.4
4113304,672.1
4113403,344.9
4113429,158.8
4113452,361.4
4113502,722.5
4113601,240.9
4113700,1653.3
4113734,908.6
4113759,199.2
4113809,121.1
4113908,723.1
4114005,788.1
4114104,294
4114203,335.8
4114302,379.2
4114351,216.4
4114401,1055.5
4114500,571.1
4114609,748
4114708,486.2
4114807,475.6
4114906,384.4
4115002,232.4
4115101,433.2
4115200,487.7
4115309,230.7
4115358,283.8
4115408,387.7
4115457,511.1
4115507,208.5
4115606,639.7
4115705,117.7
4115739,394.5
4115754,108.3
4115804,328.7
4115853,200.9
4115903,221.7
4116000,90.3
4116059,324.4
4116109,353.8
4116208,684.6
4116307,137
4116406,185.7
4116505,131.3
4116604,129.5
4116703,474
4116802,555.5
4116901,401.6
4116950,208.5
4117008,283.4
4117057,1145.5
4117107,269.4
4117206,136.3
4117214,71.8
4117222,204.7
4117255,352.6
4117271,545.7
4117297,161.4
4117305,2429.6
4117404,176.5
4117453,293
4117503,170.8
4117602,1567.4
4117701,1457.3
4117800,817.6
4117909,651.2
4118006,204.6
4118105,348.6
4118204,826.7
4118303,175.9
4118402,1202.3
4118451,135.3
4118501,539.1
4118600,420.3
4118709,369.2
4118808,468.6
4118857,407.6
4118907,240.6
4119004,206
4119103,254.9
4119152,60.7
4119202,220.6
4119251,97.5
4119301,2001.6
4119400,1403.1
4119509,227
4119608,1663.8
4119657,123.2
4119707,356.2
4119806,345.7
4119905,2067.6
4119954,199.9
4120002,291.7
4120101,186.6
4120150,361
4120200,217.7
4120309,212.4
4120333,153.4
4120358,225.8
4120408,155.7
4120507,414.4
4120606,2308.5
4120655,321.9
4120705,112.7
4120804,181.1
4120853,114.4
4120903,821.5
4121000,914.8
4121109,326.2
4121208,447
4121257,237.2
4121307,167.6
4121356,241.4
4121406,353.4
4121505,481.8
4121604,425.1
4121703,1635
4121752,834.2
4121802,629.2
4121901,374.7
4122008,629.7
4122107,177.8
4122156,746.1
4122172,382.3
4122206,812.3
4122305,603.2
4122404,460.2
4122503,742.1
4122602,556.1
4122651,371.3
4122701,190.3
4122800,189.3
4122909,200.5
4123006,312.7
4123105,78
4123204,110.2
4123303,442
4123402,276.2
4123501,758.2
4123600,138.5
4123709,349.5
4123808,321.2
4123824,116.9
4123857,847.1
4123907,427.2
4123956,260
4124004,251.3
4124020,326.2
4124053,259.4
4124103,721.5
4124202,219.1
4124301,165.9
4124400,325.7
4124509,306.9
4124608,225.1
4124707,823.8
4124806,388.1
4124905,304.4
4125001,353.3
4125100,720.4
4125209,379.5
4125308,315.1
4125357,404.7
4125407,399.7
4125456,182.4
4125506,946.4
4125555,95.4
4125605,1342.6
4125704,851.3
4125753,308.3
4125803,322.7
4125902,250.7
4126009,228
4126108,218.6
4126207,677.6
4126256,103.3
4126272,152.1
4126306,1437.4
4126355,483.7
4126405,444.5
4126504,505.5
4126603,278
4126652,170.8
4126678,472.2
4126702,193.3
4126801,591.4
4126900,434.4
4127007,902.8
4127106,1382.9
4127205,320.9
4127304,700.6
4127403,800.8
4127502,2951.6
4127601,672.2
4127700,1197
4127809,591.4
4127858,504.2
4127882,668.5
4127908,698.9
4127957,310.9
4127965,916.5
4128005,652.6
4128104,1232.8
4128203,720.2
4128302,94.8
4128401,237.8
4128500,397.9
4128534,759.4
4128559,327.1
4128609,311.8
4128625,967.8
4128633,781.5
4128658,243.2
4128708,308.3
4128807,359.7
4200051,235.6
4200101,955.4
4200200,207.1
4200309,130
4200408,1313
4200507,139.1
4200556,75.2
4200606,326.5
4200705,732.3
4200754,103.6
4200804,228.6
4200903,499.9
4201000,588.6
4201109,542.4
4201208,229.1
4201257,493.5
4201273,132.2
4201307,386.1
4201406,303.9
4201505,173.5
4201604,94.3
4201653,90.7
4201703,111.7
4201802,94.5
4201901,206.9
4201950,94.6
4202008,46.8
4202057,110.5
4202073,147.5
4202081,146.3
4202099,93.5
4202107,140.2
4202131,534.6
4202156,93.6
4202206,388.2
4202305,374.5
4202404,519.8
4202438,513
4202453,33.8
4202503,935.2
4202537,63.6
4202578,67.9
4202602,1055.5
4202701,303
4202800,211.6
4202859,89.7
4202875,335.5
4202909,283.4
4203006,981.9
4203105,171.7
4203154,639.5
4203204,214.5
4203253,1335.3
4203303,496.1
4203402,1027.4
4203501,478.7
4203600,1719.2
4203709,151.4
4203808,1144.8
4203907,243.9
4203956,53.2
4204004,198
4204103,140.6
4204152,207.4
4204178,416.8
4204194,124.5
4204202,624.3
4204251,71.2
4204301,797.3
4204350,83.8
4204400,234.2
4204459,107.4
4204509,405
4204558,651.6
4204608,235.6
4204707,220.3
4204756,54.5
4204806,952.3
4204905,285.6
4205001,377.7
4205100,181
4205159,375.8
4205175,105.2
4205191,63.9
4205209,207.2
4205308,339.6
4205357,58.7
4205407,671.6
4205431,99.6
4205456,181.9
4205506,546.3
4205555,157.8
4205605,121.9
4205704,115.6
4205803,501.4
4205902,386.4
4206009,116.7
4206108,336.2
4206207,168.4
4206306,173.6
4206405,330.6
4206504,268.1
4206603,100.5
4206652,204.8
4206702,216.8
4206751,147.3
4206801,156.1
4206900,246.7
4207007,294.1
4207106,253.4
4207205,542.2
4207304,182.5
4207403,121.9
4207502,430.5
4207577,114.7
4207601,155.4
4207650,202.4
4207684,261.4
4207700,247.1
4207759,164.4
4207809,327
4207858,77.5
4207908,591.3
4208005,165.5
4208104,1295.3
4208203,289.3
4208302,59.4
4208401,280.1
4208450,255.7
4208500,337
4208609,191.1
4208708,428.8
4208807,329.4
4208906,532.6
4208955,68.1
4209003,232.4
4209102,1146.9
4209151,405.5
4209177,91.7
4209201,68.5
4209300,2629.8
4209409,440.7
4209458,65.9
4209508,79.5
4209607,270.5
4209706,940.7
4209805,291.2
4209854,189.6
4209904,198.4
4210001,260.1
4210035,116.8
4210050,260.1
4210100,1404.2
4210209,285.7
4210308,526
4210407,63.4
4210506,169.4
4210555,103.6
4210605,373.3
4210704,432.2
4210803,186.6
4210852,336.3
4210902,92.7
4211009,201
4211058,193.8
4211108,561.7
4211207,82.9
4211256,256.4
4211306,111.5
4211405,64.4
4211454,137.6
4211504,402.1
4211603,293.5
4211652,151.7
4211702,549.8
4211751,846.6
4211801,212.7
4211850,189.3
4211876,85.8
4211892,739.8
4211900,395
4212007,331.8
4212056,292.2
4212106,350.7
4212205,759.8
4212239,178.6
4212254,95.2
4212270,614.4
4212304,450.4
4212403,171.8
4212502,62
4212601,96.4
4212700,306.2
4212809,99.4
4212908,128.3
4213005,65.7
4213104,145.7
4213153,62.6
4213203,215.9
4213302,566.8
4213351,401
4213401,564
4213500,95.8
4213609,851.2
4213708,359.5
4213807,278.6
4213906,65.4
4214003,295.7
4214102,224.7
4214151,86.2
4214201,279.3
4214300,286.4
4214409,317.2
4214508,506.2
4214607,245.6
4214706,555.7
4214805,258.4
4214904,301.9
4215000,908.4
4215059,282.6
4215075,190.3
4215109,128.1
4215208,223.8
4215307,179.3
4215356,156.5
4215406,105
4215455,83.1
4215505,1145.3
4215554,81
4215604,203
4215653,151.4
4215679,716.3
4215687,119
4215695,73.6
4215703,345
4215752,145
4215802,495.6
4215901,461.3
4216008,159
4216057,349
4216107,383.7
4216206,493
4216255,163.7
4216305,220.7
4216354,151.9
4216404,182.7
4216503,1885.6
4216602,151.1
4216701,279.6
4216800,946.2
4216909,361.8
4217006,107.6
4217105,224.5
4217154,71.9
4217204,234.4
4217253,139.6
4217303,205.6
4217402,143.6
4217501,312.5
4217550,90.4
4217600,262.7
4217709,142.8
4217758,112.7
4217808,693
4217907,389.2
4217956,57.4
4218004,277.2
4218103,333.6
4218202,127.2
4218251,596.9
4218301,438.1
4218350,157.7
4218400,161.1
4218509,185.2
4218608,108.7
4218707,300.3
4218756,132.9
4218806,233.7
4218855,93.1
4218905,1019.2
4218954,353.1
4219002,240.5
4219101,166.4
4219150,350.1
4219176,298.6
4219200,339.1
4219309,377.9
4219358,371.6
4219408,150.8
4219507,377.6
4219606,215.1
4219705,294.7
4219853,190.1
4300034,1549.4
4300059,291.8
4300109,536.1
4300208,323.2
4300307,314.7
4300406,7804
4300455,172.7
4300471,265.4
4300505,328.8
4300554,114.4
4300570,79.2
4300604,71.3
4300638,506.5
4300646,93.5
4300661,324.3
4300703,243
4300802,347.6
4300851,519.1
4300877,35.3
4300901,341.3
4301008,158
4301057,120.9
4301073,124.3
4301107,425.9
4301206,318.2
4301305,2513.6
4301404,271.6
4301503,347.4
4301552,158.3
4301602,4095.6
4301636,103.8
4301651,124.5
4301701,260.1
4301750,436.4
4301800,516.3
4301859,64.6
4301875,1056.1
4301909,729
4301925,147
4301958,60
4302006,648.9
4302055,132.4
4302105,382
4302154,194.8
4302204,108.7
4302220,701.1
4302238,503.5
4302253,94.3
4302303,2625.7
4302352,88.5
4302378,88.7
4302402,102.3
4302451,265.4
4302501,1610.6
4302584,201
4302600,129
4302659,106.7
4302709,752.3
4302808,3047.1
4302907,2370
4303004,3735.2
4303103,44
4303202,203.9
4303301,259.7
4303400,189.2
4303509,1679.4
4303558,138.1
4303608,1212.5
4303673,538
4303707,225.8
4303806,276.2
4303905,60.5
4304002,222.1
4304101,226.6
4304200,943.9
4304309,246.3
4304358,933.8
4304408,253.8
4304507,3525.3
4304606,131.1
4304614,81.9
4304622,527.1
4304630,97.1
4304655,1008.7
4304663,785.4
4304671,412.8
4304689,183.8
4304697,74
4304705,665.1
4304713,294.3
4304804,228.7
4304853,83.2
4304903,271.7
4304952,235.7
4305009,583.3
4305108,1644.3
4305116,134.3
4305124,451.7
4305132,158.8
4305157,73.4
4305173,324.8
4305207,177.7
4305306,684
4305355,216.5
4305371,198.1
4305405,396.6
4305439,202.6
4305447,220.5
4305454,245.9
4305504,273.9
4305587,58.4
4305603,285.3
4305702,465.2
4305801,203
4305835,112.3
4305850,275.6
4305871,162.9
4305900,492.1
4305934,105.4
4305959,172.4
4305975,422.8
4306007,362.2
4306056,681.6
4306072,97.7
4306106,1360.4
4306130,166.9
4306205,155.6
4306304,174.9
4306320,361.3
4306353,216.8
4306379,600.5
4306403,65.2
4306429,225.7
4306452,133.4
4306502,1356.2
4306551,78.2
4306601,5192.1
4306700,114.3
4306734,252.7
4306759,108.4
4306767,509.7
4306809,139.2
4306908,3348.3
4306924,71.2
4306932,552.6
4306957,120.1
4306973,153.1
4307005,430.7
4307054,239.1
4307104,1757.8
4307203,285.9
4307302,363.9
4307401,829.9
4307450,148.4
4307500,783.1
4307559,100.3
4307609,52.1
4307708,27.7
4307807,184.2
4307815,281.7
4307831,419.3
4307864,134.3
4307906,360.4
4308003,169.9
4308052,143.4
4308078,84.8
4308102,95.4
4308201,273.5
4308250,168.4
4308300,583.5
4308409,582
4308433,93.6
4308458,650.3
4308508,265
4308607,169.2
4308656,799.9
4308706,204.3
4308805,510
4308854,184
4308904,286.6
4309001,855.9
4309050,323.6
4309100,237.8
4309126,131.4
4309159,217.5
4309209,463.5
4309258,148.4
4309308,376.9
4309407,297.7
4309506,290.5
4309555,44.8
4309571,118.3
4309605,232.5
4309654,822.9
4309704,134.5
4309753,193.1
4309803,348.8
4309902,300.7
4309951,307
4310009,607.5
4310108,135.9
4310207,689.1
4310306,116.5
4310330,39.4
4310363,73.4
4310405,357.4
4310413,114.1
4310439,599.2
4310462,157.9
4310504,182.2
4310538,173
4310553,1120.9
4310579,184.3
4310603,3404.1
4310652,206.9
4310702,212.2
4310751,122.9
4310801,63.2
4310850,128.1
4310876,338.5
4310900,179.3
4311007,2054.4
4311106,673.4
4311122,907.9
4311130,856.5
4311155,1235.9
4311205,1929.4
4311239,108.5
4311254,383.6
4311270,138.6
4311304,1263.5
4311403,90.1
4311429,67.9
4311502,2600.6
4311601,245.6
4311627,33
4311643,63.7
4311700,334.4
4311718,1682.8
4311734,158
4311759,1390.7
4311775,621.7
4311791,81.2
4311809,649.3
4311908,229.6
4311981,337.8
4312005,99.1
4312054,125.2
4312104,311.9
4312138,238.4
4312153,45.9
4312179,114.6
4312203,208.5
4312252,424.3
4312302,130.4
4312351,82.1
4312377,549.7
4312385,68.4
4312401,424
4312427,146.1
4312443,165.4
4312450,244.6
4312476,87.6
4312500,1983
4312609,110.9
4312617,1197.9
4312625,111.1
4312658,361.7
4312674,155.8
4312708,469.3
4312757,149.4
4312807,74.4
4312906,211.6
4312955,94.2
4313003,102.8
4313011,97.8
4313037,191
4313060,62.6
4313086,103.2
4313102,313.5
4313201,291.3
4313300,258.7
4313334,254.8
4313359,149.1
4313375,217.9
4313391,192.3
4313409,223.8
4313425,218.7
4313441,75.4
4313466,80.6
4313490,123.6
4313508,663.6
4313607,182.2
4313656,949.2
4313706,1419.4
4313805,144
4313904,490.9
4313953,841.2
4314001,120.4
4314027,337.8
4314035,57.4
4314050,108.6
4314068,304.5
4314076,265.1
4314100,783.4
4314134,148.4
4314159,171.9
4314175,1377.4
4314209,608.8
4314308,414.2
4314407,1610.1
4314423,85.1
4314456,68.2
4314464,437.4
4314472,477.1
4314498,105.3
4314506,2249.6
4314555,291.7
4314605,3539.7
4314704,230.4
4314753,65.1
4314779,505.7
4314787,99.9
4314803,159.9
4314902,496.7
4315008,250.1
4315057,105.6
4315073,113.6
4315107,280.5
4315131,106.5
4315149,49.4
4315156,255.9
4315172,172.8
4315206,205.1
4315305,3147.6
4315313,268
4315321,543.4
4315354,223.6
4315404,302.7
4315453,123.4
4315503,956.1
4315552,237
4315602,2709.5
4315701,2050.6
4315750,239.6
4315800,208.6
4315909,83.2
4315958,295
4316006,295.6
4316105,419.3
4316204,252.2
4316303,346.6
4316402,4369.7
4316428,78.3
4316436,221.6
4316451,507.4
4316477,94
4316501,99.8
4316600,504.6
4316709,975.5
4316733,199.4
4316758,86.6
4316808,733.4
4316907,1788.1
4316956,139.6
4316972,955.3
4317004,1420.6
4317103,6950.4
4317202,489.8
4317251,72.4
4317301,5244.4
4317400,2413.1
4317509,680.5
4317558,126.1
4317608,1049.8
4317707,1710.9
4317756,203.4
4317806,468.1
4317905,366.9
4317954,125.7
4318002,3616
4318051,79
4318101,2508.5
4318200,3274
4318309,5023.8
4318408,936.4
4318424,171.2
4318432,85.2
4318440,118.1
4318457,98.1
4318465,103.1
4318481,64.1
4318499,77.8
4318507,1118.1
4318606,334.8
4318614,59
4318622,1176.7
4318705,102.7
4318804,2036.1
4318903,1295.7
4319000,256.3
4319109,171.7
4319125,669.6
4319158,1229.8
4319208,485.3
4319307,223.9
4319356,35.4
4319364,80
4319372,107.6
4319406,873.6
4319505,111.4
4319604,2200.7
4319703,154.2
4319711,92.2
4319737,108
4319752,32.1
4319802,1175.2
4319901,138.3
4320008,58.3
4320107,353.4
4320206,301.4
4320230,119.3
4320263,247.4
4320305,177.6
4320321,147.2
4320354,282
4320404,163.3
4320453,99.6
4320503,439.5
4320552,251.8
4320578,130
4320602,167.6
4320651,118.4
4320677,510.1
4320701,130.4
4320800,1213.4
4320859,94.8
4320909,238.8
4321006,179.7
4321105,806.3
4321204,457.9
4321303,350
4321329,76.8
4321352,604.3
4321402,338.1
4321436,141.8
4321451,178.6
4321469,114.2
4321477,234.5
4321493,203
4321501,160.2
4321600,144.4
4321626,81.1
4321634,148.6
4321667,251.1
4321709,185.5
4321808,422.2
4321832,217.4
4321857,180.6
4321907,268.4
4321956,268.4
4322004,818.8
4322103,180.8
4322152,218.1
4322186,135.1
4322202,2251.9
4322251,59.5
4322301,307.7
4322327,253.6
4322343,126.7
4322350,131
4322376,602.4
4322400,5715.8
4322509,2123.7
4322525,329.7
4322533,328.2
4322541,45.1
4322558,64.9
4322608,773.2
4322707,309.6
4322806,289.3
4322855,113.9
4322905,268.4
4323002,1497
4323101,195
4323200,238.3
4323309,107.9
4323358,152.2
4323408,181.4
4323457,507.9
4323507,77.5
4323606,119.3
4323705,88.7
4323754,259.6
4323770,64
4323804,60.7
5000203,11031.1
5000252,4399.7
5000609,4202.3
5000708,2949.1
5000807,3395.4
5000856,1273.3
5000906,1145.2
5001003,2750.2
5001102,16957.8
5001243,1655.7
5001508,3115.7
5001904,2415.3
5002001,1828
5002100,4892.6
5002159,2507.3
5002209,4934.4
5002308,5806.9
5002407,2089.6
5002605,6229.6
5002704,8093
5002803,2940.3
5002902,3649.6
5002951,3851
5003108,2639.9
5003157,1025.1
5003207,64962.8
5003256,5371.8
5003306,6409.2
5003454,831.2
5003488,2344.6
5003504,280.8
5003702,4086.2
5003751,1017.8
5003801,315.2
5003900,4882.9
5004007,491.7
5004106,1210.6
5004304,2946.5
5004403,5776
5004502,1321.8
5004601,2063.8
5004700,2010.2
5004809,419.4
5004908,2912.8
5005004,2201.5
5005103,1928
5005152,1584.5
5005202,340.8
5005251,1734.1
5005400,5299.2
5005608,5478.8
5005681,477.8
5005707,3193.5
5005806,3923.8
5006002,4019.3
5006200,4776
5006259,849.1
5006309,5402.7
5006358,1309.2
5006408,3651.2
5006606,5330.5
5006903,17744.5
5007109,17308.1
5007208,3987.4
5007307,1807.7
5007406,8153.9
5007505,1561.1
5007554,6143.1
5007695,3864.7
5007703,833.7
5007802,3258.3
5007901,5286.4
5007935,4075.4
5007950,1785.3
5007976,1041.1
5008008,2844.5
5008305,10207
5008404,310.2
5100102,840.6
5100201,7537.9
5100250,9212.5
5100300,5514.5
5100359,2240.4
5100409,3748.1
5100508,1846.3
5100607,1416.5
5100805,20379.9
5101001,6429.4
5101209,688
5101258,1600.3
5101308,416.4
5101407,24613
5101605,11377.3
5101704,5992.6
5101803,9079
5101852,4274.2
5101902,15959.1
5102504,24351.4
5102603,5835.5
5102637,9434.4
5102678,4782.1
5102686,6801.9
5102694,3452.7
5102702,10854.3
5102793,2156.7
5102850,3703.7
5103007,5983.6
5103056,3850
5103106,16530.6
5103205,3093.6
5103254,27924.5
5103304,21774.2
