"city_code","state"
3171808,"MG"
3171907,"MG"
3172004,"MG"
3172103,"MG"
3172202,"MG"
3200102,"ES"
3200136,"ES"
3200169,"ES"
3200201,"ES"
3200300,"ES"
3200359,"ES"
3200409,"ES"
3200508,"ES"
3200607,"ES"
3200706,"ES"
3200805,"ES"
3200904,"ES"
3201001,"ES"
3201100,"ES"
3201159,"ES"
3201209,"ES"
3201308,"ES"
3201407,"ES"
3201506,"ES"
3201605,"ES"
3201704,"ES"
3201803,"ES"
3201902,"ES"
3202009,"ES"
3202108,"ES"
3202207,"ES"
3202256,"ES"
3202306,"ES"
3202405,"ES"
3202454,"ES"
3202504,"ES"
3202553,"ES"
3202603,"ES"
3202652,"ES"
3202702,"ES"
3202801,"ES"
3202900,"ES"
3203007,"ES"
3203056,"ES"
3203106,"ES"
3203130,"ES"
3203163,"ES"
3203205,"ES"
3203304,"ES"
3203320,"ES"
3203346,"ES"
3203353,"ES"
3203403,"ES"
3203502,"ES"
3203601,"ES"
3203700,"ES"
3203809,"ES"
3203908,"ES"
3204005,"ES"
3204054,"ES"
3204104,"ES"
3204203,"ES"
3204252,"ES"
3204302,"ES"
3204351,"ES"
3204401,"ES"
3204500,"ES"
3204559,"ES"
3204609,"ES"
3204658,"ES"
3204708,"ES"
3204807,"ES"
3204906,"ES"
3204955,"ES"
3205002,"ES"
3205010,"ES"
3205036,"ES"
3205069,"ES"
3205101,"ES"
3205150,"ES"
3205176,"ES"
3205200,"ES"
3205309,"ES"
3300100,"RJ"
3300159,"RJ"
3300209,"RJ"
3300225,"RJ"
3300233,"RJ"
3300258,"RJ"
3300308,"RJ"
3300407,"RJ"
3300456,"RJ"
3300506,"RJ"
3300605,"RJ"
3300704,"RJ"
3300803,"RJ"
3300902,"RJ"
3300936,"RJ"
3300951,"RJ"
3301009,"RJ"
3301108,"RJ"
3301157,"RJ"
3301207,"RJ"
3301306,"RJ"
3301405,"RJ"
3301504,"RJ"
3301603,"RJ"
3301702,"RJ"
3301801,"RJ"
3301850,"RJ"
3301876,"RJ"
3301900,"RJ"
3302007,"RJ"
3302056,"RJ"
3302106,"RJ"
3302205,"RJ"
3302254,"RJ"
3302270,"RJ"
3302304,"RJ"
3302403,"RJ"
3302452,"RJ"
3302502,"RJ"
3302601,"RJ"
3302700,"RJ"
3302809,"RJ"
3302858,"RJ"
3302908,"RJ"
3303005,"RJ"
3303104,"RJ"
3303203,"RJ"
3303302,"RJ"
3303401,"RJ"
3303500,"RJ"
3303609,"RJ"
3303708,"RJ"
3303807,"RJ"
3303856,"RJ"
3303906,"RJ"
3303955,"RJ"
3304003,"RJ"
3304102,"RJ"
3304110,"RJ"
3304128,"RJ"
3304144,"RJ"
3304151,"RJ"
3304201,"RJ"
3304300,"RJ"
3304409,"RJ"
3304508,"RJ"
3304524,"RJ"
3304557,"RJ"
3304607,"RJ"
3304706,"RJ"
3304755,"RJ"
3304805,"RJ"
3304904,"RJ"
3305000,"RJ"
3305109,"RJ"
3305133,"RJ"
3305158,"RJ"
3305208,"RJ"
3305307,"RJ"
3305406,"RJ"
3305505,"RJ"
3305554,"RJ"
3305604,"RJ"
3305703,"RJ"
3305752,"RJ"
3305802,"RJ"
3305901,"RJ"
3306008,"RJ"
3306107,"RJ"
3306156,"RJ"
3306206,"RJ"
3306305,"RJ"
3500105,"SP"
3500204,"SP"
3500303,"SP"
3500402,"SP"
3500501,"SP"
3500550,"SP"
3500600,"SP"
3500709,"SP"
3500758,"SP"
3500808,"SP"
3500907,"SP"
3501004,"SP"
3501103,"SP"
3501152,"SP"
3501202,"SP"
3501301,"SP"
3501400,"SP"
3501509,"SP"
3501608,"SP"
3501707,"SP"
3501806,"SP"
3501905,"SP"
3502002,"SP"
3502101,"SP"
3502200,"SP"
3502309,"SP"
3502408,"SP"
3502507,"SP"
3502606,"SP"
3502705,"SP"
3502754,"SP"
3502804,"SP"
3502903,"SP"
3503000,"SP"
3503109,"SP"
3503158,"SP"
3503208,"SP"
3503307,"SP"
3503356,"SP"
3503406,"SP"
3503505,"SP"
3503604,"SP"
3503703,"SP"
3503802,"SP"
3503901,"SP"
3503950,"SP"
3504008,"SP"
3504107,"SP"
3504206,"SP"
3504305,"SP"
3504404,"SP"
3504503,"SP"
3504602,"SP"
3504701,"SP"
3504800,"SP"
3504909,"SP"
3505005,"SP"
3505104,"SP"
3505203,"SP"
3505302,"SP"
3505351,"SP"
3505401,"SP"
3505500,"SP"
3505609,"SP"
3505708,"SP"
3505807,"SP"
3505906,"SP"
3506003,"SP"
3506102,"SP"
3506201,"SP"
3506300,"SP"
3506359,"SP"
3506409,"SP"
3506508,"SP"
3506607,"SP"
3506706,"SP"
3506805,"SP"
3506904,"SP"
3507001,"SP"
3507100,"SP"
3507159,"SP"
3507209,"SP"
3507308,"SP"
3507407,"SP"
3507456,"SP"
3507506,"SP"
3507605,"SP"
3507704,"SP"
3507753,"SP"
3507803,"SP"
3507902,"SP"
3508009,"SP"
3508108,"SP"
3508207,"SP"
3508306,"SP"
3508405,"SP"
3508504,"SP"
3508603,"SP"
3508702,"SP"
3508801,"SP"
3508900,"SP"
3509007,"SP"
3509106,"SP"
3509205,"SP"
3509254,"SP"
3509304,"SP"
3509403,"SP"
3509452,"SP"
3509502,"SP"
3509601,"SP"
3509700,"SP"
3509809,"SP"
3509908,"SP"
3509957,"SP"
3510005,"SP"
3510104,"SP"
3510153,"SP"
3510203,"SP"
3510302,"SP"
3510401,"SP"
3510500,"SP"
3510609,"SP"
3510708,"SP"
3510807,"SP"
3510906,"SP"
3511003,"SP"
3511102,"SP"
3511201,"SP"
3511300,"SP"
3511409,"SP"
3511508,"SP"
3511607,"SP"
3511706,"SP"
3511904,"SP"
3512001,"SP"
3512100,"SP"
3512209,"SP"
3512308,"SP"
3512407,"SP"
3512506,"SP"
3512605,"SP"
3512704,"SP"
3512803,"SP"
3512902,"SP"
3513009,"SP"
3513108,"SP"
3513207,"SP"
3513306,"SP"
3513405,"SP"
3513504,"SP"
3513603,"SP"
3513702,"SP"
3513801,"SP"
3513850,"SP"
3513900,"SP"
3514007,"SP"
3514106,"SP"
3514205,"SP"
3514304,"SP"
3514403,"SP"
3514502,"SP"
3514601,"SP"
3514700,"SP"
3514809,"SP"
3514908,"SP"
3514924,"SP"
3514957,"SP"
3515004,"SP"
3515103,"SP"
3515129,"SP"
3515152,"SP"
3515186,"SP"
3515194,"SP"
3515202,"SP"
3515301,"SP"
3515350,"SP"
3515400,"SP"
3515509,"SP"
3515608,"SP"
3515657,"SP"
3515707,"SP"
3515806,"SP"
3515905,"SP"
3516002,"SP"
3516101,"SP"
3516200,"SP"
3516309,"SP"
3516408,"SP"
3516507,"SP"
3516606,"SP"
3516705,"SP"
3516804,"SP"
3516853,"SP"
3516903,"SP"
3517000,"SP"
3517109,"SP"
3517208,"SP"
3517307,"SP"
3517406,"SP"
3517505,"SP"
3517604,"SP"
3517703,"SP"
3517802,"SP"
3517901,"SP"
3518008,"SP"
3518107,"SP"
3518206,"SP"
3518305,"SP"
3518404,"SP"
3518503,"SP"
3518602,"SP"
3518701,"SP"
3518800,"SP"
3518859,"SP"
3518909,"SP"
3519006,"SP"
3519055,"SP"
3519071,"SP"
3519105,"SP"
3519204,"SP"
3519253,"SP"
3519303,"SP"
3519402,"SP"
3519501,"SP"
3519600,"SP"
3519709,"SP"
3519808,"SP"
3519907,"SP"
3520004,"SP"
3520103,"SP"
3520202,"SP"
3520301,"SP"
3520400,"SP"
3520426,"SP"
3520442,"SP"
3520509,"SP"
3520608,"SP"
3520707,"SP"
3520806,"SP"
3520905,"SP"
3521002,"SP"
3521101,"SP"
3521150,"SP"
3521200,"SP"
3521309,"SP"
3521408,"SP"
3521507,"SP"
3521606,"SP"
3521705,"SP"
3521804,"SP"
3521903,"SP"
3522000,"SP"
3522109,"SP"
3522158,"SP"
3522208,"SP"
3522307,"SP"
3522406,"SP"
3522505,"SP"
3522604,"SP"
3522653,"SP"
3522703,"SP"
3522802,"SP"
3522901,"SP"
3523008,"SP"
3523107,"SP"
3523206,"SP"
3523305,"SP"
3523404,"SP"
3523503,"SP"
3523602,"SP"
3523701,"SP"
3523800,"SP"
3523909,"SP"
3524006,"SP"
3524105,"SP"
3524204,"SP"
3524303,"SP"
3524402,"SP"
3524501,"SP"
3524600,"SP"
3524709,"SP"
3524808,"SP"
3524907,"SP"
3525003,"SP"
3525102,"SP"
3525201,"SP"
3525300,"SP"
3525409,"SP"
3525508,"SP"
3525607,"SP"
3525706,"SP"
3525805,"SP"
3525854,"SP"
3525904,"SP"
3526001,"SP"
3526100,"SP"
3526209,"SP"
3526308,"SP"
3526407,"SP"
3526506,"SP"
3526605,"SP"
3526704,"SP"
3526803,"SP"
3526902,"SP"
3527009,"SP"
3527108,"SP"
3527207,"SP"
3527256,"SP"
3527306,"SP"
3527405,"SP"
3527504,"SP"
3527603,"SP"
3527702,"SP"
3527801,"SP"
3527900,"SP"
3528007,"SP"
3528106,"SP"
3528205,"SP"
3528304,"SP"
3528403,"SP"
3528502,"SP"
3528601,"SP"
3528700,"SP"
3528809,"SP"
3528858,"SP"
3528908,"SP"
3529005,"SP"
3529104,"SP"
3529203,"SP"
3529302,"SP"
3529401,"SP"
3529500,"SP"
3529609,"SP"
3529658,"SP"
3529708,"SP"
3529807,"SP"
3529906,"SP"
3530003,"SP"
3530102,"SP"
3530201,"SP"
3530300,"SP"
3530409,"SP"
3530508,"SP"
3530607,"SP"
3530706,"SP"
3530805,"SP"
3530904,"SP"
3531001,"SP"
3531100,"SP"
3531209,"SP"
3531308,"SP"
3531407,"SP"
3531506,"SP"
3531605,"SP"
3531704,"SP"
3531803,"SP"
3531902,"SP"
3532009,"SP"
3532058,"SP"
3532108,"SP"
3532157,"SP"
3532207,"SP"
3532306,"SP"
3532405,"SP"
3532504,"SP"
3532603,"SP"
3532702,"SP"
3532801,"SP"
3532827,"SP"
3532843,"SP"
3532868,"SP"
3532900,"SP"
3533007,"SP"
3533106,"SP"
3533205,"SP"
3533254,"SP"
3533304,"SP"
3533403,"SP"
3533502,"SP"
3533601,"SP"
3533700,"SP"
3533809,"SP"
3533908,"SP"
3534005,"SP"
3534104,"SP"
3534203,"SP"
3534302,"SP"
3534401,"SP"
3534500,"SP"
3534609,"SP"
3534708,"SP"
3534757,"SP"
3534807,"SP"
3534906,"SP"
3535002,"SP"
3535101,"SP"
3535200,"SP"
3535309,"SP"
3535408,"SP"
3535507,"SP"
3535606,"SP"
3535705,"SP"
3535804,"SP"
3535903,"SP"
3536000,"SP"
3536109,"SP"
3536208,"SP"
3536257,"SP"
3536307,"SP"
3536406,"SP"
3536505,"SP"
3536570,"SP"
3536604,"SP"
3536703,"SP"
3536802,"SP"
3536901,"SP"
3537008,"SP"
3537107,"SP"
3537156,"SP"
3537206,"SP"
3537305,"SP"
3537404,"SP"
3537503,"SP"
3537602,"SP"
3537701,"SP"
3537800,"SP"
3537909,"SP"
3538006,"SP"
3538105,"SP"
3538204,"SP"
3538303,"SP"
3538501,"SP"
3538600,"SP"
3538709,"SP"
3538808,"SP"
3538907,"SP"
3539004,"SP"
3539103,"SP"
3539202,"SP"
3539301,"SP"
3539400,"SP"
3539509,"SP"
3539608,"SP"
3539707,"SP"
3539806,"SP"
3539905,"SP"
3540002,"SP"
3540101,"SP"
3540200,"SP"
3540259,"SP"
3540309,"SP"
3540408,"SP"
3540507,"SP"
3540606,"SP"
3540705,"SP"
3540754,"SP"
3540804,"SP"
3540853,"SP"
3540903,"SP"
3541000,"SP"
3541059,"SP"
3541109,"SP"
3541208,"SP"
3541307,"SP"
3541406,"SP"
3541505,"SP"
3541604,"SP"
3541653,"SP"
3541703,"SP"
3541802,"SP"
3541901,"SP"
3542008,"SP"
3542107,"SP"
3542206,"SP"
3542305,"SP"
3542404,"SP"
3542503,"SP"
3542602,"SP"
3542701,"SP"
3542800,"SP"
3542909,"SP"
3543006,"SP"
3543105,"SP"
3543204,"SP"
3543238,"SP"
3543253,"SP"
3543303,"SP"
3543402,"SP"
3543501,"SP"
3543600,"SP"
3543709,"SP"
3543808,"SP"
3543907,"SP"
3544004,"SP"
3544103,"SP"
3544202,"SP"
3544251,"SP"
3544301,"SP"
3544400,"SP"
3544509,"SP"
3544608,"SP"
3544707,"SP"
3544806,"SP"
3544905,"SP"
3545001,"SP"
3545100,"SP"
3545159,"SP"
3545209,"SP"
3545308,"SP"
3545407,"SP"
3545506,"SP"
3545605,"SP"
3545704,"SP"
3545803,"SP"
3546009,"SP"
3546108,"SP"
3546207,"SP"
3546256,"SP"
3546306,"SP"
3546405,"SP"
3546504,"SP"
3546603,"SP"
3546702,"SP"
3546801,"SP"
3546900,"SP"
3547007,"SP"
3547106,"SP"
3547205,"SP"
3547304,"SP"
3547403,"SP"
3547502,"SP"
3547601,"SP"
3547650,"SP"
3547700,"SP"
3547809,"SP"
3547908,"SP"
3548005,"SP"
3548054,"SP"
3548104,"SP"
3548203,"SP"
3548302,"SP"
3548401,"SP"
3548500,"SP"
3548609,"SP"
3548708,"SP"
3548807,"SP"
3548906,"SP"
3549003,"SP"
3549102,"SP"
3549201,"SP"
3549250,"SP"
3549300,"SP"
3549409,"SP"
3549508,"SP"
3549607,"SP"
3549706,"SP"
3549805,"SP"
3549904,"SP"
3549953,"SP"
3550001,"SP"
3550100,"SP"
3550209,"SP"
3550308,"SP"
3550407,"SP"
3550506,"SP"
3550605,"SP"
3550704,"SP"
3550803,"SP"
3550902,"SP"
3551009,"SP"
3551108,"SP"
3551207,"SP"
3551306,"SP"
3551405,"SP"
3551504,"SP"
3551603,"SP"
3551702,"SP"
3551801,"SP"
3551900,"SP"
3552007,"SP"
3552106,"SP"
3552205,"SP"
3552304,"SP"
3552403,"SP"
3552502,"SP"
3552551,"SP"
3552601,"SP"
3552700,"SP"
3552809,"SP"
3552908,"SP"
3553005,"SP"
3553104,"SP"
3553203,"SP"
3553302,"SP"
3553401,"SP"
3553500,"SP"
3553609,"SP"
3553658,"SP"
3553708,"SP"
3553807,"SP"
3553856,"SP"
3553906,"SP"
3553955,"SP"
3554003,"SP"
3554102,"SP"
3554201,"SP"
3554300,"SP"
3554409,"SP"
3554508,"SP"
3554607,"SP"
3554656,"SP"
3554706,"SP"
3554755,"SP"
3554805,"SP"
3554904,"SP"
3554953,"SP"
3555000,"SP"
3555109,"SP"
3555208,"SP"
3555307,"SP"
3555356,"SP"
3555406,"SP"
3555505,"SP"
3555604,"SP"
3555703,"SP"
3555802,"SP"
3555901,"SP"
3556008,"SP"
3556107,"SP"
3556206,"SP"
3556305,"SP"
3556354,"SP"
3556404,"SP"
3556453,"SP"
3556503,"SP"
3556602,"SP"
3556701,"SP"
3556800,"SP"
3556909,"SP"
3556958,"SP"
3557006,"SP"
3557105,"SP"
3557154,"SP"
3557204,"SP"
3557303,"SP"
4100103,"PR"
4100202,"PR"
4100301,"PR"
4100400,"PR"
4100459,"PR"
4100509,"PR"
4100608,"PR"
4100707,"PR"
4100806,"PR"
4100905,"PR"
4101002,"PR"
4101051,"PR"
4101101,"PR"
4101150,"PR"
4101200,"PR"
4101309,"PR"
4101408,"PR"
4101507,"PR"
4101606,"PR"
4101655,"PR"
4101705,"PR"
4101804,"PR"
4101853,"PR"
4101903,"PR"
4102000,"PR"
4102109,"PR"
4102208,"PR"
4102307,"PR"
4102406,"PR"
4102505,"PR"
4102604,"PR"
4102703,"PR"
4102752,"PR"
4102802,"PR"
4102901,"PR"
4103008,"PR"
4103024,"PR"
4103040,"PR"
4103057,"PR"
4103107,"PR"
4103156,"PR"
4103206,"PR"
4103222,"PR"
4103305,"PR"
4103354,"PR"
4103370,"PR"
4103404,"PR"
4103453,"PR"
4103479,"PR"
4103503,"PR"
4103602,"PR"
4103701,"PR"
4103800,"PR"
4103909,"PR"
4103958,"PR"
4104006,"PR"
4104055,"PR"
4104105,"PR"
4104204,"PR"
4104253,"PR"
4104303,"PR"
4104402,"PR"
4104428,"PR"
4104451,"PR"
4104501,"PR"
4104600,"PR"
4104659,"PR"
4104709,"PR"
4104808,"PR"
4104907,"PR"
4105003,"PR"
4105102,"PR"
4105201,"PR"
4105300,"PR"
4105409,"PR"
4105508,"PR"
4105607,"PR"
4105706,"PR"
4105805,"PR"
4105904,"PR"
4106001,"PR"
4106100,"PR"
4106209,"PR"
4106308,"PR"
4106407,"PR"
4106456,"PR"
4106506,"PR"
4106555,"PR"
4106571,"PR"
4106605,"PR"
4106704,"PR"
4106803,"PR"
4106852,"PR"
4106902,"PR"
4107009,"PR"
4107108,"PR"
4107124,"PR"
4107157,"PR"
4107207,"PR"
4107256,"PR"
4107306,"PR"
4107405,"PR"
4107504,"PR"
4107520,"PR"
4107538,"PR"
4107546,"PR"
4107553,"PR"
4107603,"PR"
4107652,"PR"
4107702,"PR"
4107736,"PR"
4107751,"PR"
4107801,"PR"
4107850,"PR"
4107900,"PR"
4108007,"PR"
4108106,"PR"
4108205,"PR"
4108304,"PR"
4108320,"PR"
4108403,"PR"
4108452,"PR"
4108502,"PR"
4108551,"PR"
4108601,"PR"
4108650,"PR"
4108700,"PR"
4108809,"PR"
4108908,"PR"
4108957,"PR"
4109005,"PR"
4109104,"PR"
4109203,"PR"
4109302,"PR"
4109401,"PR"
4109500,"PR"
4109609,"PR"
4109658,"PR"
4109708,"PR"
4109757,"PR"
4109807,"PR"
4109906,"PR"
4110003,"PR"
4110052,"PR"
4110078,"PR"
4110102,"PR"
4110201,"PR"
4110300,"PR"
4110409,"PR"
4110508,"PR"
4110607,"PR"
4110656,"PR"
4110706,"PR"
4110805,"PR"
4110904,"PR"
4110953,"PR"
4111001,"PR"
4111100,"PR"
4111209,"PR"
4111258,"PR"
4111308,"PR"
4111407,"PR"
4111506,"PR"
4111555,"PR"
4111605,"PR"
4111704,"PR"
4111803,"PR"
4111902,"PR"
4112009,"PR"
4112108,"PR"
4112207,"PR"
4112306,"PR"
4112405,"PR"
4112504,"PR"
4112603,"PR"
4112702,"PR"
4112751,"PR"
4112801,"PR"
4112900,"PR"
4112959,"PR"
4113007,"PR"
4113106,"PR"
4113205,"PR"
4113254,"PR"
4113304,"PR"
4113403,"PR"
4113429,"PR"
4113452,"PR"
4113502,"PR"
4113601,"PR"
4113700,"PR"
4113734,"PR"
4113759,"PR"
4113809,"PR"
4113908,"PR"
4114005,"PR"
4114104,"PR"
4114203,"PR"
4114302,"PR"
4114351,"PR"
4114401,"PR"
4114500,"PR"
4114609,"PR"
4114708,"PR"
4114807,"PR"
4114906,"PR"
4115002,"PR"
4115101,"PR"
4115200,"PR"
4115309,"PR"
4115358,"PR"
4115408,"PR"
4115457,"PR"
4115507,"PR"
4115606,"PR"
4115705,"PR"
4115739,"PR"
4115754,"PR"
4115804,"PR"
4115853,"PR"
4115903,"PR"
4116000,"PR"
4116059,"PR"
4116109,"PR"
4116208,"PR"
4116307,"PR"
4116406,"PR"
4116505,"PR"
4116604,"PR"
4116703,"PR"
4116802,"PR"
4116901,"PR"
4116950,"PR"
4117008,"PR"
4117057,"PR"
4117107,"PR"
4117206,"PR"
4117214,"PR"
4117222,"PR"
4117255,"PR"
4117271,"PR"
4117297,"PR"
4117305,"PR"
4117404,"PR"
4117453,"PR"
4117503,"PR"
4117602,"PR"
4117701,"PR"
4117800,"PR"
4117909,"PR"
4118006,"PR"
4118105,"PR"
4118204,"PR"
4118303,"PR"
4118402,"PR"
4118451,"PR"
4118501,"PR"
4118600,"PR"
4118709,"PR"
4118808,"PR"
4118857,"PR"
4118907,"PR"
4119004,"PR"
4119103,"PR"
4119152,"PR"
4119202,"PR"
4119251,"PR"
4119301,"PR"
4119400,"PR"
4119509,"PR"
4119608,"PR"
4119657,"PR"
4119707,"PR"
4119806,"PR"
4119905,"PR"
4119954,"PR"
4120002,"PR"
4120101,"PR"
4120150,"PR"
4120200,"PR"
4120309,"PR"
4120333,"PR"
4120358,"PR"
4120408,"PR"
4120507,"PR"
4120606,"PR"
4120655,"PR"
4120705,"PR"
4120804,"PR"
4120853,"PR"
4120903,"PR"
4121000,"PR"
4121109,"PR"
4121208,"PR"
4121257,"PR"
4121307,"PR"
4121356,"PR"
4121406,"PR"
4121505,"PR"
4121604,"PR"
4121703,"PR"
4121752,"PR"
4121802,"PR"
4121901,"PR"
4122008,"PR"
4122107,"PR"
4122156,"PR"
4122172,"PR"
4122206,"PR"
4122305,"PR"
4122404,"PR"
4122503,"PR"
4122602,"PR"
4122651,"PR"
4122701,"PR"
4122800,"PR"
4122909,"PR"
4123006,"PR"
4123105,"PR"
4123204,"PR"
4123303,"PR"
4123402,"PR"
4123501,"PR"
4123600,"PR"
4123709,"PR"
4123808,"PR"
4123824,"PR"
4123857,"PR"
4123907,"PR"
4123956,"PR"
4124004,"PR"
4124020,"PR"
4124053,"PR"
4124103,"PR"
4124202,"PR"
4124301,"PR"
4124400,"PR"
4124509,"PR"
4124608,"PR"
4124707,"PR"
4124806,"PR"
4124905,"PR"
4125001,"PR"
4125100,"PR"
4125209,"PR"
4125308,"PR"
4125357,"PR"
4125407,"PR"
4125456,"PR"
4125506,"PR"
4125555,"PR"
4125605,"PR"
4125704,"PR"
4125753,"PR"
4125803,"PR"
4125902,"PR"
4126009,"PR"
4126108,"PR"
4126207,"PR"
4126256,"PR"
4126272,"PR"
4126306,"PR"
4126355,"PR"
4126405,"PR"
4126504,"PR"
4126603,"PR"
4126652,"PR"
4126678,"PR"
4126702,"PR"
4126801,"PR"
4126900,"PR"
4127007,"PR"
4127106,"PR"
4127205,"PR"
4127304,"PR"
4127403,"PR"
4127502,"PR"
4127601,"PR"
4127700,"PR"
4127809,"PR"
4127858,"PR"
4127882,"PR"
4127908,"PR"
4127957,"PR"
4127965,"PR"
4128005,"PR"
4128104,"PR"
4128203,"PR"
4128302,"PR"
4128401,"PR"
4128500,"PR"
4128534,"PR"
4128559,"PR"
4128609,"PR"
4128625,"PR"
4128633,"PR"
4128658,"PR"
4128708,"PR"
4128807,"PR"
4200051,"SC"
4200101,"SC"
4200200,"SC"
4200309,"SC"
4200408,"SC"
4200507,"SC"
4200556,"SC"
4200606,"SC"
4200705,"SC"
4200754,"SC"
4200804,"SC"
4200903,"SC"
4201000,"SC"
4201109,"SC"
4201208,"SC"
4201257,"SC"
4201273,"SC"
4201307,"SC"
4201406,"SC"
4201505,"SC"
4201604,"SC"
4201653,"SC"
4201703,"SC"
4201802,"SC"
4201901,"SC"
4201950,"SC"
4202008,"SC"
4202057,"SC"
4202073,"SC"
4202081,"SC"
4202099,"SC"
4202107,"SC"
4202131,"SC"
4202156,"SC"
4202206,"SC"
4202305,"SC"
4202404,"SC"
4202438,"SC"
4202453,"SC"
4202503,"SC"
4202537,"SC"
4202578,"SC"
4202602,"SC"
4202701,"SC"
4202800,"SC"
4202859,"SC"
4202875,"SC"
4202909,"SC"
4203006,"SC"
4203105,"SC"
4203154,"SC"
4203204,"SC"
4203253,"SC"
4203303,"SC"
4203402,"SC"
4203501,"SC"
4203600,"SC"
4203709,"SC"
4203808,"SC"
4203907,"SC"
4203956,"SC"
4204004,"SC"
4204103,"SC"
4204152,"SC"
4204178,"SC"
4204194,"SC"
4204202,"SC"
4204251,"SC"
4204301,"SC"
4204350,"SC"
4204400,"SC"
4204459,"SC"
4204509,"SC"
4204558,"SC"
4204608,"SC"
4204707,"SC"
4204756,"SC"
4204806,"SC"
4204905,"SC"
4205001,"SC"
4205100,"SC"
4205159,"SC"
4205175,"SC"
4205191,"SC"
4205209,"SC"
4205308,"SC"
4205357,"SC"
4205407,"SC"
4205431,"SC"
4205456,"SC"
4205506,"SC"
4205555,"SC"
4205605,"SC"
4205704,"SC"
4205803,"SC"
4205902,"SC"
4206009,"SC"
4206108,"SC"
4206207,"SC"
4206306,"SC"
4206405,"SC"
4206504,"SC"
4206603,"SC"
4206652,"SC"
4206702,"SC"
4206751,"SC"
4206801,"SC"
4206900,"SC"
4207007,"SC"
4207106,"SC"
4207205,"SC"
4207304,"SC"
4207403,"SC"
4207502,"SC"
4207577,"SC"
4207601,"SC"
4207650,"SC"
4207684,"SC"
4207700,"SC"
4207759,"SC"
4207809,"SC"
4207858,"SC"
4207908,"SC"
4208005,"SC"
4208104,"SC"
4208203,"SC"
4208302,"SC"
4208401,"SC"
4208450,"SC"
4208500,"SC"
4208609,"SC"
4208708,"SC"
4208807,"SC"
4208906,"SC"
4208955,"SC"
4209003,"SC"
4209102,"SC"
4209151,"SC"
4209177,"SC"
4209201,"SC"
4209300,"SC"
4209409,"SC"
4209458,"SC"
4209508,"SC"
4209607,"SC"
4209706,"SC"
4209805,"SC"
4209854,"SC"
4209904,"SC"
4210001,"SC"
4210035,"SC"
4210050,"SC"
4210100,"SC"
4210209,"SC"
4210308,"SC"
4210407,"SC"
4210506,"SC"
4210555,"SC"
4210605,"SC"
4210704,"SC"
4210803,"SC"
4210852,"SC"
4210902,"SC"
4211009,"SC"
4211058,"SC"
4211108,"SC"
4211207,"SC"
4211256,"SC"
4211306,"SC"
4211405,"SC"
4211454,"SC"
4211504,"SC"
4211603,"SC"
4211652,"SC"
4211702,"SC"
4211751,"SC"
4211801,"SC"
4211850,"SC"
4211876,"SC"
4211892,"SC"
4211900,"SC"
4212007,"SC"
4212056,"SC"
4212106,"SC"
4212205,"SC"
4212239,"SC"
4212254,"SC"
4212270,"SC"
4212304,"SC"
4212403,"SC"
4212502,"SC"
4212601,"SC"
4212650,"SC"
4212700,"SC"
4212809,"SC"
4212908,"SC"
4213005,"SC"
4213104,"SC"
4213153,"SC"
4213203,"SC"
4213302,"SC"
4213351,"SC"
4213401,"SC"
4213500,"SC"
4213609,"SC"
4213708,"SC"
4213807,"SC"
4213906,"SC"
4214003,"SC"
4214102,"SC"
4214151,"SC"
4214201,"SC"
4214300,"SC"
4214409,"SC"
4214508,"SC"
4214607,"SC"
4214706,"SC"
4214805,"SC"
4214904,"SC"
4215000,"SC"
4215059,"SC"
4215075,"SC"
4215109,"SC"
4215208,"SC"
4215307,"SC"
4215356,"SC"
4215406,"SC"
4215455,"SC"
4215505,"SC"
4215554,"SC"
4215604,"SC"
4215653,"SC"
4215679,"SC"
4215687,"SC"
4215695,"SC"
4215703,"SC"
4215752,"SC"
4215802,"SC"
4215901,"SC"
4216008,"SC"
4216057,"SC"
4216107,"SC"
4216206,"SC"
4216255,"SC"
4216305,"SC"
4216354,"SC"
4216404,"SC"
4216503,"SC"
4216602,"SC"
4216701,"SC"
4216800,"SC"
4216909,"SC"
4217006,"SC"
4217105,"SC"
4217154,"SC"
4217204,"SC"
4217253,"SC"
4217303,"SC"
4217402,"SC"
4217501,"SC"
4217550,"SC"
4217600,"SC"
4217709,"SC"
4217758,"SC"
4217808,"SC"
4217907,"SC"
4217956,"SC"
4218004,"SC"
4218103,"SC"
4218202,"SC"
4218251,"SC"
4218301,"SC"
4218350,"SC"
4218400,"SC"
4218509,"SC"
4218608,"SC"
4218707,"SC"
4218756,"SC"
4218806,"SC"
4218855,"SC"
4218905,"SC"
4218954,"SC"
4219002,"SC"
4219101,"SC"
4219150,"SC"
4219176,"SC"
4219200,"SC"
4219309,"SC"
4219358,"SC"
4219408,"SC"
4219507,"SC"
4219606,"SC"
4219705,"SC"
4219853,"SC"
4220000,"SC"
4300034,"RS"
4300059,"RS"
4300109,"RS"
4300208,"RS"
4300307,"RS"
4300406,"RS"
4300455,"RS"
4300471,"RS"
4300505,"RS"
4300554,"RS"
4300570,"RS"
4300604,"RS"
4300638,"RS"
4300646,"RS"
4300661,"RS"
4300703,"RS"
4300802,"RS"
4300851,"RS"
4300877,"RS"
4300901,"RS"
4301008,"RS"
4301057,"RS"
4301073,"RS"
4301107,"RS"
4301206,"RS"
4301305,"RS"
4301404,"RS"
4301503,"RS"
4301552,"RS"
4301602,"RS"
