"city_code","covid.aidpercapita_people_CU","covid.aidpercapita_people_appCaixa","covid.aidpercapita_people_lawsuit","covid.aidpercapita_people_BolsaFamilia","covid.aidpercapita_people","covid.aidpercapita_value_CU","covid.aidpercapita_value_appCaixa","covid.aidpercapita_value_lawsuit","covid.aidpercapita_value_BolsaFamilia","covid.aidpercapita_value"
2101202,0.0572669147819448,0.155720965741006,1.90857906288768e-05,0.168747017845214,0.381753984158794,1369.3444030919,480.761523046092,0.0572573718866304,711.560263383911,2561.72344689379
2101251,0.0536749362392766,0.156619522374217,0.000115928587989798,0.187340598191514,0.397750985392998,1414.23603060515,452.60839322977,0.347785763969395,781.613725944818,2648.8059355437
2101301,0.032432722204353,0.117561917015117,0.000160823415889353,0.240591830170473,0.390747292805833,1345.3522032808,341.267288517208,0.48247024766806,904.149244129945,2591.25120617562
2101350,0.0497354497354497,0.081305114638448,0,0.262081128747795,0.393121693121693,1326.45502645503,247.619047619048,0,928.677248677249,2502.75132275132
2101400,0.0548426440388204,0.181696879984155,0.000145941269063578,0.122799153540639,0.359484618832678,1283.51801853454,574.737566325095,0.531643194445892,536.27161755048,2395.05884560456
2101509,0.0346121327414923,0.171158317480448,5.28429507503699e-05,0.209205242020714,0.415028535193405,1507.4508560558,508.52885225111,0.15852885225111,888.871274571972,2905.00951173114
2101608,0.0503548343353071,0.160771595172445,5.65022826922208e-05,0.170851602404737,0.382034534195181,1315.03412737875,489.854450119785,0.169506848076662,667.782398408896,2472.8404827555
2101707,0.0450195358843349,0.142018760776373,6.3274119303352e-05,0.253745036936267,0.440846607716279,1555.87895660977,423.114035781514,0.189822357910056,983.48861856779,2962.67143331699
2101731,0.0458289054197662,0.068278427205101,0,0.318676939426142,0.43278427205101,1379.72901168969,196.147715196599,0,1040.11689691817,2615.99362380446
2101772,0.0423796435854242,0.114283181133079,0,0.267399592162426,0.424062416880929,1501.62248426279,338.168277329551,0,1025.62283890416,2865.4136004965
2101806,0.0328130542745654,0.110677545228805,0,0.268002837885775,0.411493437389145,1431.25221709826,319.900673997872,0,1011.52891096133,2762.68180205747
2101905,0.0393915207286727,0.12103854641063,0,0.253767782525001,0.414197849664304,1381.30428658622,353.22785107282,0,910.944175782901,2645.47631344195
2101939,0.0484109995060102,0.0996212744936605,0.000164663263625885,0.234151160876009,0.382348098139305,1270.34414622098,290.070805203359,0.493989790877655,837.905483286679,2398.81442450189
