"city_code","employment.agri.pct","employment.indExtractive.pct","employment.indTransform.pct","employment.power.pct","employment.waterSewage.pct","employment.building.pct","employment.trade.pct","employment.transport.pct","employment.foodLodging.pct","employment.communication.pct","employment.finance.pct","employment.realState.pct","employment.professional.pct","employment.admin.pct","employment.public.pct","employment.education.pct","employment.health.pct","employment.artsSports.pct","employment.otherServices.pct","employment.home.pct","employment.international.pct"
3124302,0.00840042002100105,0,0.27826391319566,0,0,0.00875043752187609,0.264263213160658,0.0147007350367518,0.00910045502275114,0.00490024501225061,0.0133006650332517,0,0.00840042002100105,0.0105005250262513,0.336716835841792,0.00350017500875044,0.0206510325516276,0.00420021001050053,0.0143507175358768,0,0
3124401,0.117647058823529,0,0.409028727770178,0,0.0027359781121751,0.0027359781121751,0.0725034199726402,0.0259917920656635,0.00820793433652531,0,0,0,0.0027359781121751,0.00136798905608755,0.34610123119015,0.00547195622435021,0,0,0.00547195622435021,0,0
3124500,0.0817610062893082,0.000628930817610063,0.111949685534591,0.000628930817610063,0,0.00817610062893082,0.293081761006289,0.059748427672956,0.070440251572327,0.0144654088050314,0.0132075471698113,0,0.0113207547169811,0.0842767295597484,0.186163522012579,0.0333333333333333,0.0245283018867925,0.000628930817610063,0.00566037735849057,0,0
3124609,0.117647058823529,0,0.00346020761245675,0,0,0,0.124567474048443,0.0103806228373702,0,0,0.00346020761245675,0,0,0.00346020761245675,0.726643598615917,0,0,0,0.0103806228373702,0,0
3124708,0.263713080168776,0,0.00843881856540084,0,0,0.00421940928270042,0.187763713080169,0.00632911392405063,0.00421940928270042,0,0.0147679324894515,0,0.0147679324894515,0.00210970464135021,0.474683544303797,0.00210970464135021,0.00210970464135021,0,0.0147679324894515,0,0
3124807,0.381081081081081,0.000675675675675676,0.218243243243243,0,0,0.0027027027027027,0.0777027027027027,0.00945945945945946,0.0121621621621622,0.0101351351351351,0.0108108108108108,0,0.00135135135135135,0.000675675675675676,0.264864864864865,0,0.000675675675675676,0.000675675675675676,0.00878378378378378,0,0
3124906,0.0764206401045069,0,0.350751143043762,0,0,0.0261267145656434,0.136512083605487,0.00326583932070542,0.0633572828216852,0.00783801436969301,0.00653167864141084,0.00130633572828217,0.00587851077726976,0.00130633572828217,0.264532984977139,0.00783801436969301,0.0320052253429131,0.00457217504898759,0.0117570215545395,0,0
3125002,0.0594965675057208,0,0.224256292906178,0,0,0.011441647597254,0.0983981693363844,0.0297482837528604,0.0320366132723112,0,0,0,0.0022883295194508,0,0.508009153318078,0,0,0,0.034324942791762,0,0
3125101,0.00160894573830498,0.000402236434576244,0.434214231125055,0.000844696512610112,0.000563131008406741,0.00836651783918587,0.172076746711717,0.0716785326414867,0.027633643055388,0.00205140581633884,0.00470616628454205,0.000884920156067737,0.00534974457986404,0.142190579622702,0.085998149712401,0.0180201922690157,0.0121475403242026,0.00128715659064398,0.00993523993403322,4.02236434576244e-05,0
3125200,0.292682926829268,0,0.0284552845528455,0,0,0.016260162601626,0.0650406504065041,0.0040650406504065,0.0365853658536585,0.040650406504065,0.0040650406504065,0,0,0,0.48780487804878,0,0.00813008130081301,0.00813008130081301,0.00813008130081301,0,0
3125309,0.333962264150943,0,0.184905660377358,0,0,0.00377358490566038,0.039622641509434,0.0188679245283019,0.00188679245283019,0,0,0,0,0.00188679245283019,0.411320754716981,0,0,0,0.00377358490566038,0,0
3125408,0.0871670702179177,0.00726392251815981,0.00242130750605327,0,0,0,0.239709443099274,0.0121065375302663,0.0121065375302663,0,0,0,0,0.00484261501210654,0.610169491525424,0.00484261501210654,0.00242130750605327,0,0.0169491525423729,0,0
3125507,0.0869565217391304,0.0230179028132992,0.0716112531969309,0,0,0.00255754475703325,0.0997442455242967,0.0051150895140665,0.020460358056266,0,0,0,0,0.00255754475703325,0.664961636828645,0,0.00255754475703325,0.00255754475703325,0.0179028132992327,0,0
3125606,0.0927357032457496,0.00618238021638331,0.0123647604327666,0,0,0,0.117465224111283,0.00154559505409583,0.00309119010819165,0.0108191653786708,0.0108191653786708,0,0.0108191653786708,0.00154559505409583,0.658423493044822,0,0.0649149922720247,0,0.00927357032457496,0,0
3125705,0.400460829493088,0.00645161290322581,0.0211981566820276,0,0,0.00230414746543779,0.173732718894009,0.0133640552995392,0.028110599078341,0.00645161290322581,0.0032258064516129,0,0.076036866359447,0.00691244239631336,0.216129032258065,0.00921658986175115,0.0170506912442396,0.00368663594470046,0.015668202764977,0,0
3125804,0.251689189189189,0,0.00844594594594595,0,0,0,0.0793918918918919,0.0236486486486486,0,0,0.00675675675675676,0,0.243243243243243,0.00168918918918919,0.378378378378378,0.00506756756756757,0,0.00168918918918919,0,0,0
3125903,0.256224066390041,0.00622406639004149,0.0425311203319502,0,0,0.024896265560166,0.189834024896266,0.0259336099585062,0.0186721991701245,0,0.00726141078838174,0,0.012448132780083,0.0020746887966805,0.338174273858921,0.00829875518672199,0.0446058091286307,0,0.0228215767634855,0,0
3125952,0.117808219178082,0,0.0767123287671233,0,0.0191780821917808,0.0301369863013699,0.221917808219178,0.0342465753424658,0.0616438356164384,0.00273972602739726,0.0150684931506849,0,0.00410958904109589,0.00958904109589041,0.363013698630137,0.00547945205479452,0.0136986301369863,0,0.0246575342465753,0,0
