"city_code","cases","deaths","cases_per100K","deaths_per100K"
2604700,173,3,947.011167068097,16.4221589664988
2604809,221,12,1759.55414012739,95.5414012738854
2604908,239,12,2344.97645211931,117.739403453689
2605004,1237,35,5117.27960948165,144.789641335374
2605103,345,31,923.076923076923,82.943143812709
2605152,930,3,4874.46931180879,15.7240945542219
2605202,581,66,838.48063268487,95.2490908041332
2605301,2133,29,6714.72643707108,91.2925769690864
2605400,924,28,4153.36899357217,125.859666471884
2605459,157,2,5062.88294098678,64.4953240890035
2605509,314,9,2580.11503697617,73.9523418241578
2605608,724,25,3200.99036165886,110.531435140154
2605707,1199,10,3613.18707810993,30.1350048216008
2605806,462,15,2971.8255499807,96.487842531841
2605905,312,20,996.232198735551,63.8610383804841
2606002,7298,134,5191.46090754533,95.3214252687139
2606101,651,31,2117.0043250626,100.809729764886
2606200,3372,97,4212.10417837737,121.166697895197
2606309,131,3,1738.09207907656,39.8036353986997
2606408,1903,92,2246.77977307878,108.61993648095
2606507,480,9,2494.67283405228,46.7751156384803
2606606,487,16,1655.78675370597,54.3995648034816
2606705,154,6,1982.49227600412,77.2399588053553
2606804,1805,147,1524.87961476726,124.186871673566
2606903,491,13,4009.14509675839,106.148444517025
2607000,283,5,1196.87037428632,21.1461196870374
2607109,167,1,3675.98503191724,22.0118864186661
2607208,1861,110,1905.4152289877,112.625295641401
2607307,603,34,1933.49793183057,109.019783884311
2607406,119,3,2396.29480467177,60.4107933950866
2607505,503,9,1911.96594191881,34.2101261973544
2607604,571,18,2140.82183563287,67.4865026994601
2607653,892,38,2445.77883798086,104.192372021606
2607703,650,11,4795.98612853243,81.1628421751642
2607752,625,34,2323.42007434944,126.39405204461
2607802,264,18,1552.39327296248,105.844995883806
2607901,20157,1097,2851.59725945616,155.191853630174
2607950,279,12,2396.08381999313,103.057368601855
2608008,570,9,3308.56744833991,52.2405386579986
2608057,302,5,2033.67003367003,33.6700336700337
2608107,420,27,1260.20163226116,81.0129620739318
2608206,339,21,2117.29436012741,131.159827618512
2608255,352,4,3064.86721811058,34.8280365694384
2608305,642,16,4302.37233614797,107.224232676585
2608404,304,14,1970.0602682911,90.7264597239323
2608453,303,16,1660.09204470743,87.6616261231646
2608503,470,14,2190.1211556384,65.237651444548
2608602,168,6,1270.41742286751,45.3720508166969
2608701,431,6,2641.25505576664,36.7692119132247
2608750,700,11,2708.03512708422,42.5548377113235
2608800,989,41,2436.62075931903,101.012589617877
2608909,1573,77,2799.03199402114,137.015552154881
2609006,637,11,2500.7851758794,43.1846733668342
2609105,308,8,1887.13926842718,49.0166043747319
2609154,124,2,569.434239529758,9.18442321822189
2609204,301,9,2682.70944741533,80.2139037433155
2609303,661,13,4272.78603749192,84.0336134453782
2609402,826,66,1305.02101305021,104.275286757039
2609501,645,44,1980.16762349185,135.0812022227
2609600,14898,639,3789.73074036859,162.547854953385
2609709,514,11,2147.48276582411,45.9578023814498
2609808,208,6,1372.7560718057,39.5987328405491
2609907,1417,49,2025.18258085724,70.0310137346539
2610004,2765,88,4354.33070866142,138.582677165354
2610103,98,4,1289.47368421053,52.6315789473684
2610202,510,22,1927.72905957061,83.1569398246145
2610301,325,10,2809.96022825523,86.4603147155456
2610400,688,22,3112.27720980729,99.5204921740704
2610509,842,38,2914.09981310999,131.515193465771
2610608,1402,55,2462.5436917078,96.6047810584371
2610707,7115,528,2127.8441036438,157.906069813623
2610806,526,10,2320.45173813305,44.1150520557614
2610905,2457,52,3627.37137373588,76.7697645235107
2611002,1038,23,2812.93189886453,62.3289341752256
2611101,18378,216,5186.8806746501,60.962358565917
2611200,184,6,1627.59840778417,53.0738611233967
2611309,1084,30,3992.92765581258,110.505377928393
2611408,165,18,1092.64287133302,119.197404145421
2611507,478,9,1826.1700095511,34.3839541547278
2611533,310,8,4555.47391623806,117.56061719324
2611606,78743,3192,4762.31371650133,193.049609274123
2611705,568,13,2751.1382350092,62.9661919984501
2611804,288,55,604.838709677419,115.507392473118
2611903,500,28,2116.1334010496,118.503470458778
2612000,243,4,2488.73412535846,40.9668168783286
2612109,143,3,1292.01301048066,27.1051680520419
2612208,4696,74,7667.06395206452,120.818299074271
2612307,288,11,1815.66006808725,69.3481276005548
2612406,821,21,3053.17962067683,78.0959464484939
2612455,382,4,2455.32844838668,25.7102455328448
2612471,294,4,2324.11067193676,31.6205533596838
2612505,4635,91,4217.58555738555,82.8048081385297
2612554,286,6,1964.01593187749,41.2031314379893
2612604,612,7,1453.68171021378,16.6270783847981
2612703,491,11,3452.15496027561,77.3395204949729
2612802,698,19,5882.84871470712,160.134850400337
2612901,193,10,1201.07038396913,62.2316261123903
2613008,1249,27,2080.21051930315,44.9685220345758
2613107,962,32,2574.39520445301,85.6347677156926
2613206,368,9,1607.05707672824,39.3030263330276
2613305,443,21,2070.28694270493,98.1400130853351
2613404,979,28,4535.3469841564,129.71370332623
2613503,1459,27,4288.52767408365,79.3627465389024
2613602,1591,19,4671.71717171717,55.7904627672069
2613701,2412,161,2114.32428404877,141.130269374732
2613800,772,19,4268.73099253525,105.059441526127
2613909,7348,105,8454.23689811885,120.807685669907
2614006,426,10,2219.21233590331,52.0941862888102
2614105,1673,21,4640.77669902913,58.252427184466
2614204,549,31,1184.18498306766,66.8665473134747
2614303,243,2,2156.16681455191,17.7462289263532
2614402,339,1,5630.29397110115,16.608536787909
2614501,1925,49,2932.35029780493,74.6416439441254
2614600,1842,19,6417.22408026756,66.1928651059086
2614709,293,6,2278.5597635897,46.6599268994479
2614808,706,19,2704.35915115299,72.7802037845706
2614857,450,21,1904.92316809889,88.8964145112814
2615003,333,12,1143.26913173344,41.198887630034
2615102,211,4,2931.36982495138,55.5709919422062
2615201,668,8,6545.16950813247,78.3852635704488
2615300,2236,64,4234.68807999697,121.207530017802
2615409,923,23,1999.39346677064,49.8223724114028
2615508,105,16,760.153478607109,115.832911025845
2615607,1007,34,3267.78296988577,110.332294911734
2615706,684,16,4487.30564849439,104.966213999869
2615805,466,7,1691.40866030271,25.4074262277231
2615904,235,13,2846.41472868217,157.461240310078
2616001,697,17,3735.06242966615,91.0990836503939
2616100,286,4,2993.82392965561,41.8716633518267
2616183,157,2,2073.702285035,26.4165896182803
2616209,409,5,1951.89462632433,23.8617924978524
2616308,439,16,1339.55815940437,48.8221652630294
2616407,3056,186,2189.3783626946,133.254049561909
2616506,348,18,2358.2028867656,121.976011384428
2700102,253,12,1250.61789421651,59.3178447849728
2700201,845,16,4821.40819354102,91.2929362090608
2700300,17893,258,7677.85039069372,110.707282222041
2700409,766,30,1617.22791090468,63.3379077377811
2700508,167,15,1039.33283544934,93.3532486930545
2700607,247,6,2948.19766053951,71.616137502984
2700706,767,14,4182.57170901952,76.3442032937071
2700805,81,3,1890.75630252101,70.0280112044818
2700904,216,6,3219.07600596125,89.4187779433681
2701001,1441,30,5267.58297996783,109.665155724521
2701100,342,8,3269.59847036329,76.4818355640535
2701209,413,5,3792.81844062816,45.9178987969511
2701308,449,18,2104.91772537621,84.3842295251043
2701357,153,5,2200.17256255393,71.9010641357492
2701407,2110,52,3667.20545040583,90.3766272137929
2701506,299,7,3125.32664367095,73.1681822932999
2701605,112,6,632.089847056832,33.8619560923303
2701704,635,8,3739.91401142588,47.1170269156016
2701803,140,4,1528.55115187248,43.6728900534993
2701902,87,2,1189.98768978252,27.3560388455752
2702009,280,7,2630.83716997087,65.7709292492718
2702108,283,14,1297.09414245119,64.167201393345
2702207,351,6,5985.67530695771,102.319236016371
2702306,2688,37,4691.59074248612,64.5791880476141
2702355,906,14,3727.0146859188,57.5918384137562
2702405,2183,49,4177.03111247178,93.7583712831503
2702504,401,5,3623.38483780609,45.1793620674076
2702553,262,6,1435.22322651328,32.8677074774034
2702603,540,8,2434.84534223104,36.0717828478673
2702702,107,4,2238.96212596778,83.6995187277673
2702801,392,8,3060.8261107207,62.4658389943
2702900,1480,25,3589.00986977714,60.6251667192085
2703007,494,11,3161.19536699302,70.390989953286
2703106,411,4,1604.65388669816,15.6170694569164
2703205,713,10,2900.02440413243,40.6735540551533
2703304,191,5,1038.49499782514,27.1857329273597
2703403,155,1,2969.91760873731,19.1607587660471
2703502,97,3,1384.52754781616,42.8204396231801
2703601,229,7,2725.21718433893,83.3035820540283
2703700,64,1,1110.91824336053,17.3580975525082
2703759,424,9,3675.4507628294,78.0166435506241
2703809,690,17,2865.32951289398,70.595074955359
2703908,67,3,1619.53106115543,72.5163161711385
2704005,713,24,2884.07086805275,97.0795243103309
2704104,629,16,3539.47442462439,90.0343255866299
2704203,698,20,2426.05401272114,69.5144416252476
2704302,56156,1447,5476.71061870953,141.121167199813
2704401,515,11,2592.6298832058,55.3765606121627
2704500,992,26,3003.14846209736,78.7115524340034
2704609,138,7,1532.65215459796,77.7432252332297
2704708,4116,56,7857.96105383734,106.911034746086
2704807,383,16,2903.05465019328,121.276434472826
2704906,60,1,1717.22953634803,28.6204922724671
2705002,307,9,1217.91565834887,35.7043678343317
2705101,1180,26,4790.12746610376,105.545181456524
2705200,751,23,4165.04908213632,127.55809439299
2705309,103,4,1935.36264562195,75.1597143930853
2705408,153,2,2135.38032100488,27.9134682484299
2705507,691,29,2438.85222179084,102.354145342886
2705606,139,8,1089.00031338139,62.6762770291445
2705705,1224,22,5630.69279602539,101.205262673659
2705804,64,2,677.894290859019,21.1841965893443
2705903,152,6,2964.11856474259,117.004680187207
2706000,307,3,2633.61070601355,25.7356095050184
2706109,150,5,1300.39011703511,43.3463372345037
2706208,330,3,6551.51876116736,59.5592614651578
2706307,2886,64,3935.25778256542,87.2683638545345
2706406,1010,19,4147.67360683339,78.025543098846
2706422,428,1,4061.10636682797,9.48856627763545
2706448,223,11,1672.66726672667,82.5082508250825
2706505,428,11,2805.08585659982,72.0933280901822
2706604,220,8,2910.05291005291,105.820105820106
2706703,2308,25,3614.94846975535,39.1567208595683
2706802,533,16,2986.32900044823,89.6458987001345
2706901,2010,30,5708.28126774963,85.1982278768602
2707008,84,1,2891.56626506024,34.4234079173838
2707107,581,12,2307.11194059485,47.651193265298
2707206,251,3,1740.87945623526,20.8073241781107
2707305,906,21,3324.89265661125,77.0670483320489
2707404,222,5,2882.7425009739,64.9266329048176
2707503,452,8,2247.41447891806,39.7772474144789
2707602,583,8,5183.14366998577,71.1237553342817
2707701,2064,82,2737.61837812027,108.761970448577
2707800,185,9,2782.37328921642,135.358700556475
2707909,352,7,4808.74316939891,95.6284153005465
2708006,3128,40,6541.33294297246,83.6487588615404
2708105,474,9,4435.29521848975,84.2144661738561
2708204,286,3,4103.88864973454,43.0477830391735
2708303,859,15,3579.76329388231,62.5104184030672
2708402,1011,22,3119.88890603302,67.8907575991359
2708501,918,21,2646.14320304393,60.5326876513317
2708600,2586,55,4184.66915869702,89.0010841950256
2708709,168,7,2096.59303631599,87.3580431798328
2708808,999,21,2913.38582677165,61.2423447069116
2708907,731,24,5245.40757749713,172.215843857635
2708956,210,4,1508.51231951728,28.7335679908053
2709004,198,3,3225.8064516129,48.8758553274682
2709103,442,9,2202.0725388601,44.8385811080112
2709152,1434,45,3231.76778148382,101.415306950329
2709202,331,11,1189.53496729677,39.5313735355423
2709301,1400,61,2127.98297613619,92.719258245934
2709400,865,15,3366.67574825828,58.381660374421
2800100,99,2,4159.66386554622,84.0336134453782
2800209,1401,22,6461.87906461879,101.471334348047
2800308,81109,1183,12198.5297214051,177.919351248594
2800407,628,12,6313.46134512918,120.63938876043
2800506,1119,24,5988.44054372257,128.438403082522
2800605,3821,43,12353.7019075331,139.023601681216
2800670,1327,28,4933.26889475445,104.093088962415
2800704,244,9,2921.10618939303,107.745720100563
2801009,1323,16,7262.04852343836,87.8252277966846
2801108,153,1,3819.27109335996,24.9625561657514
2801207,1410,15,4637.85277284389,49.3388592855733
2801306,1392,29,4033.14596975141,84.0238743698209
2801405,1391,27,6254.77764287963,121.408336705787
2801504,480,24,2834.03200094468,141.701600047234
2801603,658,13,11128.0230001691,219.854557754101
2801702,468,22,2595.81784902102,122.02562538133
2801900,148,1,3701.85092546273,25.0125062531266
2802007,543,6,10412.2722914669,115.052732502397
2802106,4584,110,6590.37322445224,158.14595433895
2802205,103,5,1838.95732904838,89.2697732547759
2802304,816,20,5245.56441244536,128.567755206994
2802403,160,11,1379.19144901302,94.8194121196449
2802502,180,6,5319.14893617021,177.304964539007
2802601,242,4,4155.21978021978,68.6813186813187
2802700,273,14,3203.84931346086,164.299964792865
2802809,233,16,1283.81729020883,88.1591272246405
2802908,7032,133,7314.1811071124,138.337043123713
2803005,1537,43,3645.11691884457,101.977896883745
2803104,56,1,1146.13180515759,20.4666393778142
2803203,1849,45,5327.14857817857,129.649370480279
2803302,568,32,3004.1783466441,169.249484317977
2803401,149,13,1109.53905726413,96.8054211035818
2803500,4202,123,3993.4993965083,116.896817175279
2803609,750,30,2493.35106382979,99.7340425531915
2803708,303,3,4352.82287027726,43.097256141359
2803807,157,2,4244.39037577724,54.0686672073533
2803906,621,16,4907.9269738402,126.45222476883
2804003,598,29,3462.45150830873,167.911527994905
2804102,837,10,7375.7490306662,88.121254846669
2804201,444,8,2925.86490939044,52.7182866556837
2804300,125,11,1636.33983505694,143.997905485011
2804409,789,26,4218.57456023098,139.015131262364
2804458,363,6,4120.7855602225,68.1121580202066
2804508,1781,37,4771.72864644733,99.1319258386025
2804607,1083,31,4041.79884306774,115.693226348199
2804706,197,6,3032.6354679803,92.3645320197044
2804805,9038,292,4866.83252022013,157.237784454999
2804904,589,14,4050.89408528198,96.2861072902338
2805000,87,3,2648.40182648402,91.324200913242
2805109,254,9,2628.03931712364,93.1195033626487
2805208,169,11,2550.17353251848,165.987626376943
2805307,263,16,2810.12928731702,170.958435730313
2805406,406,20,1155.97061670748,56.9443653550481
2805505,1236,25,5178.69862152763,104.747140403067
2805604,883,19,3077.40563900603,66.2182413829157
2805703,2008,48,6762.76438097804,161.6597063182
2805802,895,21,4518.14831642183,106.012418597607
2805901,447,13,4346.5577596266,126.409957215091
2806008,915,21,4874.02120066052,111.862781654504
2806107,426,8,3869.91279069767,72.6744186046512
2806206,513,20,2561.79775280899,99.8751560549313
2806305,384,8,2719.35415338857,56.6532115289286
2806404,319,12,4066.80265170831,152.983171851096
2806503,235,7,5990.31353555952,178.434871271986
2806602,402,13,3308.36968150769,106.987079252736
2806701,5438,129,5969.72324986552,141.61351585742
2806800,372,13,3319.35397519408,115.998929240653
2806909,153,5,4046.54853213436,132.240148108966
2807006,305,2,7727.38788953636,50.6713959969597
2807105,2026,56,4989.41043195587,137.91065359799
2807204,538,10,5997.77034559643,111.482720178372
2807303,266,5,8187.13450292398,153.89350569406
2807402,2421,57,4608.7949743004,108.50942318675
2807501,468,11,3457.70225341707,81.2707794606576
2807600,1171,27,4583.17025440313,105.675146771037
2900108,238,7,2732.49138920781,80.3673938002296
2900207,495,1,2432.79107485133,4.9147294441441
2900306,386,9,2541.64746164483,59.2612102456048
2900355,447,8,2610.06656545603,46.7126007240453
2900405,143,5,839.546762167557,29.3547818939705
2900504,146,2,1382.57575757576,18.9393939393939
2900603,415,9,9397.64492753623,203.804347826087
2900702,9495,162,6233.30072803902,106.350154601614
2900801,1094,16,4864.38417074255,71.1427301022677
2900900,537,9,10007.4543421543,167.72269847186
2901007,1865,33,4981.1703747229,88.1386715098422
2901106,1414,26,5645.16129032258,103.80070265091
2901155,473,2,2939.7141081417,12.4300807955252
2901205,503,12,2327.94927569769,55.5375572731059
2901304,568,5,4325.31221443801,38.0749314651234
2901353,579,9,3992.2774598359,62.0561263186927
2901403,330,5,2367.62806715454,35.8731525326446
2901502,276,1,2443.12649375941,8.8519075860848
2901601,833,2,4276.40022588429,10.2674675291339
2901700,265,5,2269.41851502955,42.8192172647084
2901809,517,5,4352.58461020374,42.0946287253746
2901908,372,11,2091.29750393524,61.8394423206656
2901957,593,9,8121.06272254177,123.253903040263
2902005,544,8,4170.18014564967,61.3261786124952
2902054,480,7,3931.84796854522,57.3394495412844
2902104,2880,31,5270.09222661397,56.7266871614698
2902203,452,10,3943.80944071198,87.2524212546898
2902252,383,12,3494.20673296232,109.479062129368
2902302,244,7,2761.11802647957,79.2124023990042
2902401,760,20,6726.25896097,177.006814762368
2902500,236,2,1694.30684184076,14.3585325579726
2902609,465,4,2273.94982639738,19.5608587216979
2902658,765,4,5777.94561933535,30.2114803625378
2902708,1163,17,2157.29920237433,31.5340382118345
2902807,1180,8,5786.58297371518,39.2310710082385
2902906,1497,21,4796.69326155917,67.2882822262809
2903003,578,8,4178.41393768525,57.8327188606954
2903102,267,3,4757.66215253029,53.4568781183179
2903201,9965,116,6348.14460901417,73.8971173753782
2903235,585,4,3886.0103626943,26.5710110269696
2903276,542,6,3365.41446755666,37.2555107109593
2903300,442,7,8113.06901615272,128.48751835536
2903409,842,11,3592.60997567948,46.9343345991381
2903508,444,4,2595.12537261091,23.3795078613595
2903607,249,3,1557.80780780781,18.7687687687688
2903706,494,9,4006.81320463947,72.9986211371563
2903805,159,4,858.021693378663,21.5854514057525
2903904,2038,23,2925.5548218541,33.0165657029657
2903953,342,6,3481.6247582205,61.0811361091316
2904001,455,5,3149.66080575938,34.611657206147
2904050,533,5,3156.83487325278,29.6138355839848
2904100,351,5,1632.78597013537,23.2590594036377
2904209,166,3,1638.85872248001,29.6179287195182
2904308,453,7,3185.20601884404,49.2195190549852
2904407,128,7,1205.50009417969,65.9257864004521
2904506,53,0,523.19842053307,0
2904605,5932,74,8809.68292864038,109.898269844806
2904704,1102,33,6019.88419097564,180.268764339561
2904753,618,15,2904.68133107727,70.5019740552735
2904803,569,7,8770.03699136868,107.891491985203
2904852,328,2,1734.44027285707,10.5758553222992
2904902,1014,17,3020.8240235946,50.6449786993178
2905008,831,9,3567.90176463011,38.6415353570049
2905107,341,6,3764.62795319055,66.2397880326783
2905156,432,5,2957.28368017525,34.2278203723987
2905206,1385,10,2711.37996515338,19.576750650927
2905305,696,11,3759.52033706044,59.41770647653
2905404,951,9,5160.90519346611,48.8413740706572
2905503,531,6,3965.34986184751,44.8062131282204
2905602,2104,49,6573.76741860901,153.096294444792
2905701,16467,315,5411.40051659207,103.515586489737
2905800,1758,34,4968.62811599118,96.0940591261093
2905909,335,10,1162.38723108952,34.6981263011797
2906006,2678,27,3746.13566102928,37.7691048722145
2906105,196,3,2019.99381634546,30.9182726991652
2906204,1020,20,3874.64387464387,75.9734093067426
2906303,826,35,2672.62020319679,113.246618779525
2906402,377,1,4608.23860163794,12.2234445666789
2906501,5058,88,5783.34743534039,100.619726039928
2906600,293,3,2039.25389755011,20.8797327394209
2906709,1488,37,5939.40845407736,147.68690376402
2906808,517,18,1482.13978556275,51.6025457255891
2906824,413,8,2465.23010804035,47.7526413179729
2906857,660,10,5681.81818181818,86.0881542699724
2906873,2820,18,9137.45058648176,58.3241526796708
2906899,190,2,2158.84558572889,22.7246903760936
2906907,988,7,4472.00470737338,31.6842438781514
2907004,225,2,2407.4470361652,21.3995292103574
2907103,532,10,1830.06535947712,34.3997248022016
2907202,1244,28,1714.79771176511,38.5967330622372
2907301,996,20,3784.48210350331,75.993616536211
2907400,72,0,2000.55570991942,0
2907509,4036,49,7342.18664726214,89.1395306530835
2907558,159,3,1706.74109059682,32.2026620867325
2907608,255,8,1475.69444444444,46.2962962962963
2907707,56,6,500,53.5714285714286
2907806,1087,20,3336.81237721022,61.3948919449902
2907905,430,2,2478.10050714615,11.5260488704472
2908002,1461,34,8828.32799564928,205.450480391564
2908101,431,6,2291.69989897379,31.9030148349019
2908200,1009,13,4432.82664089272,57.1127317458923
2908309,1655,15,9641.71278764929,87.3871249635887
2908408,6594,23,9839.88181397639,34.3216987748646
2908507,1936,15,5796.75429666447,44.9128690340739
2908606,615,8,2362.20472440945,30.7278663337814
2908705,588,11,3422.98288508557,64.0353941087437
2908804,130,4,3213.84425216316,98.8875154511743
2908903,1022,9,4543.2318292954,40.0088908646366
2909000,507,4,5866.69752372136,46.2855820411942
2909109,661,11,4671.70824793272,77.7440101773977
2909208,524,13,3333.96958707132,82.7129859387924
2909307,1308,9,4063.2474915349,27.9581249417539
2909406,220,10,1597.79214176774,72.6269155348972
2909505,164,0,3064.84769202018,0
2909604,253,8,1195.48268203941,37.801823938005
2909703,441,3,3161.97031619703,21.5100021510002
2909802,3401,38,5348.24110330078,59.7568838357629
2909901,784,14,2247.31984177034,40.1307114601846
2910008,729,11,6926.36579572446,104.513064133017
2910057,4077,90,4945.89479813665,109.180900621118
2910107,617,9,5040.84967320261,73.5294117647059
2910206,317,6,7798.27798277983,147.60147601476
2910305,386,5,4750.18459266552,61.53088850603
2910404,512,12,3113.21901982245,72.9660707770886
2910503,966,15,2305.43423784635,35.7986682895396
2910602,1054,18,2804.83261482782,47.9003672361488
2910701,1812,20,2977.42285319925,32.863386900654
2910727,7176,107,6272.9466065247,93.5347389768873
2910750,697,9,3905.85598206781,50.4342953208182
2910776,148,2,2614.37908496732,35.329447094153
2910800,31672,549,5111.61070933444,88.6042649477332
2910859,878,22,5371.6732945855,134.597736310798
2910909,261,8,4636.70278912773,142.12115828744
2911006,638,15,6033.09692671395,141.843971631206
2911105,587,13,2270.17828827784,50.2765208647562
2911204,2337,39,7169.59136090318,119.646582402749
2911253,299,0,6734.23423423423,0
2911303,286,2,2540.19007016609,17.7635669242384
2911402,389,10,2553.49875278981,65.6426414598923
2911501,399,6,5712.24051539012,85.898353614889
2911600,648,7,3121.08660052018,33.7154416722859
2911659,216,3,3250.07523322299,45.1399337947638
2911709,4672,37,5501.13036925396,43.5663149962321
2911808,1011,28,4884.05797101449,135.265700483092
2911857,289,5,2225.30222530223,38.5000385000385
2911907,876,20,3631.69022843166,82.9153020189876
2912004,192,0,2126.01040859263,0
2912103,1617,44,7563.85068762279,205.819066329872
2912202,508,9,2567.47194986354,45.486707773173
2912301,972,13,5988.90942698706,80.0985828712261
2912400,822,5,4487.14449478683,27.2940662699929
2912509,587,7,3927.20947347294,46.8321402288085
2912608,75,3,1853.6826495304,74.147305981216
2912707,1285,23,5490.51444197573,98.2737993505384
2912806,722,11,8308.4004602992,126.582278481013
2912905,2052,31,13788.4692917619,208.305335304395
2913002,423,5,2578.79656160458,30.4822288605743
2913101,1018,13,5960.18735362998,76.1124121779859
2913200,703,21,2603.4144354331,77.7691367625819
2913309,262,3,4212.21864951768,48.2315112540193
2913408,217,10,1386.58146964856,63.8977635782748
2913457,620,9,4736.07822167902,68.7495225727599
2913507,735,24,2725.95779401402,89.0108667433149
2913606,14384,326,8994.32852060054,203.848101899039
2913705,1156,17,2866.13938958173,42.1491086703196
2913804,222,7,1546.60721750035,48.7668942455065
2913903,2818,56,6136.49231305257,121.945908279256
2914000,1361,25,2289.89652561622,42.0627576343905
2914109,182,2,1836.34345676521,20.1795984259913
2914208,245,1,3365.84695699959,13.7381508448963
2914307,112,5,1366.3535439795,60.9979260705136
2914406,1188,8,4662.84637726666,31.3996389041526
2914505,903,10,3095.32787166215,34.2782710040106
2914604,5992,61,8149.71981937871,82.9661063054241
2914653,1236,32,4019.90438091521,104.075194327902
2914703,4877,82,7544.16359867587,126.844661696006
2914802,25733,456,12042.4924538456,213.398226361233
2914901,994,18,3465.34653465347,62.7527541486543
2915007,247,4,1533.20918684047,24.8292985723153
2915106,656,16,5358.60153569678,130.697598431629
2915205,848,13,5867.69997232217,89.9529476889012
2915304,435,5,6373.62637362637,73.2600732600733
2915353,267,3,1836.06106450282,20.6298996011553
2915403,342,5,5184.96058217101,75.8035172832019
2915502,1884,42,9236.19962741445,205.902539464653
2915601,4168,64,6466.52703436506,99.2940811418819
2915700,369,6,4610.77096088967,74.9718855429214
2915809,1352,15,5941.81242858399,65.922475169201
2915908,130,4,2019.88812927284,62.1504039776258
2916005,1042,24,5394.49161317043,124.249326982812
2916104,651,20,2914.44688185522,89.5375386130635
2916203,637,19,7471.26436781609,222.847759793573
2916302,368,12,3602.54527655409,117.474302496329
2916401,3829,78,4986.00169281854,101.569112572433
2916500,1044,13,2909.45573112616,36.228854889502
2916609,831,14,8069.52806370169,135.948727908332
2916708,390,5,4672.33736671858,59.9017611117767
2916807,551,14,2776.79786322633,70.5538477044802
2916856,471,16,3239.56255588417,110.048834170163
2916906,432,5,3448.27586206897,39.9106002554278
2917003,1054,14,2918.37412781039,38.7639827223391
2917102,2678,24,13135.1775554248,117.716303708064
2917201,832,8,4372.04414083027,42.0388859695218
2917300,1271,38,4422.40779401531,132.219902574809
2917334,249,3,2260.348583878,27.2331154684096
2917359,462,6,5581.73251177963,72.4900326205147
2917409,291,5,1959.59595959596,33.6700336700337
2917508,4677,35,5800.21082656415,43.4054690891052
2917607,4319,32,7899.6945475829,58.5298044738719
2917706,1340,20,3970.84098856161,59.2662834113673
2917805,678,6,3571.99304567726,31.6105579263474
2917904,370,5,3449.56181241842,46.6157001678165
2918001,12705,245,8137.65804542485,156.924535311223
2918100,958,17,2356.64559297434,41.8193894369142
2918209,429,10,2947.03579034142,68.6954729683314
2918308,670,20,6199.11176905996,185.048112509252
2918357,880,14,3464.29415006692,55.1137705692465
2918407,10715,187,4911.48779347457,85.7161192141619
2918456,760,6,8455.71873609257,66.7556742323097
2918506,400,3,2620.88848119513,19.6566636089634
2918555,395,6,6848.12760055479,104.022191400832
2918605,251,6,4200.13386880857,100.401606425703
2918704,243,4,6580.0162469537,108.313024641213
2918753,281,2,1781.86429930247,12.6823081800888
2918803,792,10,3295.60585885486,41.6111850865513
2918902,278,5,6993.7106918239,125.786163522013
2919009,219,1,5827.56785524215,26.6098988823842
2919058,277,3,3229.56744782558,34.9772647778944
2919108,157,2,1916.73788304236,24.4170430960811
2919157,1206,12,4421.79364962968,43.9979467624844
2919207,14286,238,7085.07947528951,118.035063357056
2919306,632,4,5496.13009826941,34.7856335333507
2919405,187,4,1511.35537056494,32.3284571243837
2919504,1628,16,3534.36672311233,34.7357908905388
2919553,5619,53,6232.11552538763,58.783079346066
2919603,311,2,2744.4405224144,17.6491351923756
2919702,785,15,4151.46226664551,79.3273044581945
2919801,1321,7,2633.52006538945,13.9550646916927
2919900,160,3,2054.70656221908,38.5257480416078
2919926,2013,29,9392.49720044793,135.311683463979
2919959,151,4,5463.09696092619,144.717800289436
2920007,676,9,6623.55477170292,88.1834215167548
2920106,819,10,4402.75239221589,53.7576604666165
2920205,270,15,1601.32850957832,88.9626949765732
2920304,209,4,2500.29907883718,47.852613949037
2920403,621,18,4745.16695957821,137.541071292122
2920452,130,1,946.555992427552,7.2811999417504
2920502,2090,34,10248.6147207375,166.723875839749
2920601,1571,30,3507.24443551448,66.9747505190543
2920700,1192,12,5781.63651355677,58.2043944317796
2920809,320,7,3082.85163776493,67.4373795761079
2920908,645,12,4702.19435736677,87.4826857184515
2921005,2869,28,6087.93447353902,59.4151848236642
2921054,109,1,887.405356997476,8.14133355043556
2921104,1537,38,6766.15601338264,167.282972354288
2921203,1364,12,5267.62956669499,46.3427821116861
2921302,297,2,2726.5216193886,18.3604149453778
2921401,403,8,2181.44419183718,43.3041030637653
2921450,303,5,3587.07233337279,59.1926127619273
2921500,642,14,1302.8126141483,28.4102439222371
2921609,135,5,1588.79604566318,58.844297987525
2921708,1530,13,4317.15575620768,36.6817155756208
2921807,374,4,3103.21938267507,33.1895121141719
2921906,272,7,3059.96175047812,78.7490156373045
2922003,2039,32,4825.9212799697,75.7378523585241
2922052,536,4,5022.01817670758,37.47774758737
2922102,420,5,1557.28587319244,18.5391175380052
2922201,745,3,10009.4048098885,40.3063280935107
2922250,200,2,1751.77367084173,17.5177367084173
2922300,1529,14,5198.91193471608,47.6028561713703
2922409,1235,10,5542.59043173862,44.87927475092
2922508,1594,22,5574.59606910541,76.939218017766
2922607,502,13,3565.5941473116,92.3361034164358
2922656,371,7,2818.29231236706,53.1753266484351
