"city_code","workingHours_less14h","workingHours_15to39h","workingHours_40to44h","workingHours_45to48h","workingHours_49hplus","working_hours.avg"
2603306,5.93,29.99,52.63,4.37,7.09,36.53825
2603405,17.15,34.23,22.59,11.58,14.45,33.5961
2603454,8.13,16.28,38.98,18.55,18.06,39.38055
2603504,6.38,28.03,24.98,21.42,19.19,38.3163
2603603,9.32,26.77,42.48,5.03,16.39,36.74435
2603702,10.13,25.56,40.34,9.55,14.43,36.77365
2603801,7.16,36.98,29.63,8.38,17.85,36.0748
2603900,12.41,37.07,28.33,9.37,12.81,34.27885
2603926,16.26,41.75,30.51,4.26,7.22,31.8818
2604007,6.11,18.69,33.88,21.62,19.7,39.8376
2604106,8.74,17.99,43.71,13.39,16.17,38.58875
2604155,11.39,40.64,23.31,9.89,14.76,34.18885
2604205,10.38,24.44,33.88,11.9,19.4,37.3211
2604304,5.87,27.29,45.84,8.13,12.87,37.52965
2604403,15.92,21.26,28.68,14.99,19.15,36.36845
2604502,5.75,23.18,25.75,18.99,26.33,39.61065
2604601,9.19,24.85,26.23,13.86,25.87,38.1339
2604700,11.12,26.3,44.42,9.07,9.09,35.98585
2604809,11.05,22.42,47.24,5.77,13.52,36.74905
2604908,6.01,36.79,36.43,5.54,15.23,36.1141
2605004,17.2,21.81,35.56,13.64,11.79,35.3516
2605103,15.57,24.41,25.75,13.08,21.19,36.0508
2605152,7.81,35.76,32.18,11.6,12.65,35.8567
2605202,7.87,15.8,37.99,20.93,17.41,39.58695
2605301,9.2,33.7,36.95,6.24,13.92,35.6284
2605400,20.22,24.65,23.99,11.18,19.96,34.5412
2605459,2.15,18.66,42.65,14.53,22.01,40.79355
2605509,5.84,26.6,25.31,17.35,24.9,38.89855
2605608,16.75,31.15,33.31,7.43,11.36,33.76705
2605707,6.96,28.73,30.09,15.46,18.77,37.7555
2605806,20.08,33.63,22.37,9.6,14.32,32.7675
2605905,12.5,20.5,32.84,10.82,23.34,37.5457
2606002,7.24,23.53,39.58,13.91,15.74,38.17105
2606101,12.06,24.13,32.29,9.71,21.81,36.96735
2606200,9.37,19.79,31.5,17.34,22,38.7282
2606309,5.17,32.66,44.34,7.78,10.06,36.7119
2606408,11.75,19.61,35.43,15.7,17.5,37.6958
2606507,18.89,27.28,29.38,11.76,12.68,34.0314
2606606,9.05,33.86,34.78,6.89,15.42,35.77645
2606705,6.73,30.05,27.95,11.15,24.12,37.79825
2606804,7.78,16.12,33.38,20.75,21.98,39.88015
2606903,7.54,32.63,29.17,11.65,19.01,36.84925
2607000,9.42,25.82,44.68,5.96,14.13,36.7509
2607109,6.1,36.27,43.29,8.85,5.48,35.62915
2607208,10.54,15.97,26.36,17.53,29.6,39.51415
2607307,12.35,30.01,37.59,10.1,9.94,35.1866
2607406,8.64,42.14,24.86,6.7,17.66,34.7975
2607505,7.97,29.43,39.85,9.35,13.4,36.71265
2607604,11.47,26.45,26.8,15.9,19.38,36.893
2607653,6.26,16.78,38.68,13.35,24.92,40.07115
2607703,12.88,37.2,22.15,12.93,14.84,34.43425
2607752,13.52,24.48,24.79,20.12,17.08,36.6392
2607802,14.04,20.14,29.06,12.28,24.47,37.3091
2607901,12.89,16.09,36.79,14.68,19.55,38.0064
2607950,18.72,24.66,30.08,6.07,20.46,34.76055
2608008,7.89,34.83,31.35,13.71,12.22,36.03865
2608057,17.92,28.7,33.09,7.37,12.92,33.91345
2608107,11.55,29.27,31.87,10.49,16.82,36.02495
2608206,10.77,20.39,33.21,11.54,24.1,38.1364
2608255,7.15,35.78,41.97,6.57,8.53,35.52375
2608305,5.78,30.85,46.96,5.44,10.96,36.7619
2608404,8.54,28.35,51.35,3.89,7.88,36.08715
2608453,5.58,24.23,33.79,12.5,23.9,39.0386
2608503,12.09,29.76,25.79,15.8,16.55,36.0161
2608602,9.86,30.91,41.68,8.31,9.25,35.62835
2608701,6.76,34.41,43.66,6.53,8.64,35.84435
2608750,5.3,21.77,52.97,10.04,9.92,38.3967
2608800,8.73,25.84,31.73,14.15,19.55,37.68485
2608909,16.29,22.22,31.54,11.49,18.46,35.91505
2609006,13.39,23.88,24.07,13.26,25.39,37.0386
2609105,8.09,29.57,31.3,13.83,17.2,37.12145
2609154,6.86,44.54,34.64,7.93,6.03,34.17715
2609204,8.08,21.44,31.38,17.06,22.05,38.837
2609303,6.09,35.26,34.92,13.71,10.02,36.32415
2609402,9.59,18.44,35.54,14.32,22.12,38.7458
2609501,10.87,17.49,32.4,11.52,27.72,38.7917
2609600,10.37,20.2,39.46,12.8,17.17,37.8443
2609709,25.86,34.96,25.84,3.75,9.59,30.35525
2609808,9.04,33.04,33.21,13.17,11.54,35.91325
2609907,15.78,26.34,27.15,13.56,17.17,35.4427
2610004,14.64,17.45,35.4,15.33,17.17,37.17085
2610103,7.84,37.34,30.17,7.02,17.63,35.7538
2610202,12.62,40.03,36.4,3.91,7.04,33.13065
2610301,12.2,48.52,32.59,1.5,5.19,31.7368
2610400,14.91,23.53,22.72,24.49,14.35,36.40225
2610509,13.04,27.6,30.99,10.44,17.93,35.9337
2610608,13.07,16.24,31.83,12.97,25.89,38.30035
2610707,9.99,19.26,37.78,15.95,17.02,38.22295
2610806,12.69,27.76,31.56,5.33,22.66,36.10885
2610905,9.13,31.94,40.73,6.65,11.55,35.76035
2611002,9.53,23.85,28.29,20.43,17.9,37.92645
2611101,7.23,17.16,50.74,13.39,11.48,38.80775
2611200,14.62,32.66,31.98,10.52,10.2,34.1864
2611309,14.55,20.59,36.29,13.13,15.44,36.50915
2611408,6.04,22.73,31.42,13.11,26.7,39.35825
2611507,12.09,27.16,42.8,7.82,10.12,35.5969
2611533,8.02,32.67,28.45,19.43,11.43,36.52835
2611606,10.24,20.32,40.74,12,16.7,37.7938
2611705,4.83,27.23,40.05,14.06,13.83,38.1639
2611804,7.56,17.79,34.26,18.06,22.33,39.5905
2611903,7.54,18.13,46.2,11.14,16.98,38.855
2612000,8.51,25.6,39.49,7.58,18.82,37.4357
2612109,23.12,31.18,31.97,2.81,10.93,31.74515
2612208,11.5,22.93,34.89,13.32,17.36,37.1551
2612307,6.13,46.29,35.99,5.44,6.15,34.0154
2612406,6.91,30.05,40.47,9.84,12.73,36.8916
2612455,14.64,35.76,27.81,9.41,12.38,33.82685
2612471,12.98,33.36,30.52,11.94,11.21,34.6878
2612505,6.68,13.84,52.77,12.65,14.06,39.60705
2612554,10.84,38.01,34.19,6.52,10.44,34.2875
2612604,18.13,25.03,34.63,12.11,10.1,34.42105
2612703,10.18,33.33,23.19,11.66,21.64,36.1896
2612802,7.76,32.74,45.04,5.57,8.88,35.78425
2612901,15.07,27.38,44.37,5.93,7.25,34.44775
2613008,17.85,27.07,26.33,9.99,18.75,34.69935
2613107,9.43,33.14,25.37,16.38,15.69,36.2282
2613206,10.75,32.13,39.82,10.48,6.81,35.1146
2613305,11.04,30.16,40.7,10.25,7.85,35.39555
2613404,5.35,23.03,24.39,16.74,30.49,39.9351
2613503,9.86,30.53,36.66,9.45,13.51,36.03485
2613602,12.79,27.65,35.79,11.75,12.02,35.64145
2613701,8.87,18.55,30.85,19.39,22.34,39.17025
2613800,5.53,36.5,29.65,13.55,14.77,36.62025
2613909,9.1,24.16,33.45,16.17,17.13,37.75895
2614006,7.42,34.5,38.43,8.97,10.68,35.89865
2614105,13.81,21.75,38.59,10.81,15.04,36.40995
2614204,14.11,17.57,35.25,14.3,18.77,37.3711
2614303,10.05,33.35,44.14,6.51,5.96,34.89785
2614402,9.91,44.85,29.96,6.57,8.72,33.40795
2614501,13.09,20.25,36.3,15.8,14.55,37.0226
2614600,8.56,30.56,28.63,13.19,19.06,36.94695
2614709,8.27,31.69,37.38,8.79,13.87,36.29735
2614808,23.41,24.43,31.23,8.21,12.72,33.04055
2614857,13.09,16.93,37.88,14.34,17.75,37.6789
2615003,6.84,17.86,52.08,13.35,9.88,38.70235
2615102,5.93,34.27,46.6,3.25,9.95,36.04185
2615201,7.38,31.83,30.81,11.38,18.6,36.9732
2615300,11.67,19.06,30.77,18.92,19.59,38.1003
2615409,3.62,11.53,48.27,10.65,25.93,41.55125
2615508,4.63,13.33,47.62,17.05,17.37,40.68725
2615607,13.83,25.07,36.65,17.45,7,35.64235
2615706,8.62,28.14,38.49,11.33,13.41,36.80975
2615805,11.06,33.6,31.34,10.34,13.66,35.2847
2615904,5.67,19.27,43.28,15.47,16.3,39.35485
2616001,9.75,28.03,23.86,9.62,28.74,37.5102
2616100,10.26,30.6,38.38,8.08,12.69,35.7933
2616183,9.45,38.45,31.08,10.86,10.16,34.7864
2616209,5.82,22.93,35.64,13.64,21.96,39.0777
2616308,13.37,21.73,30.4,15.35,19.15,37.02815
2616407,8.29,20.1,30.17,16.28,25.16,39.1576
2616506,5.65,28.98,40.14,8.18,17.05,37.6326
2700102,14.14,35.55,36.32,4.99,9.01,33.56775
2700201,18.42,25.69,37.45,7.31,11.12,34.09205
2700300,6.55,23.26,41.05,11.67,17.47,38.42505
2700409,11.33,18.64,39.03,15.25,15.75,37.82035
2700508,5.33,32.05,33.77,12.48,16.36,37.4027
2700607,15.92,21.66,40.45,12.05,9.91,35.52515
2700706,9.27,31.11,37.28,7.15,15.19,36.12295
2700805,14.22,36.93,33.82,4.61,10.43,33.42065
2700904,7.98,36.36,43.9,5.35,6.42,35.00595
2701001,8.68,19.96,36.25,15.26,19.84,38.6469
2701100,19.99,24.83,34.21,12.47,8.51,33.83935
2701209,5.71,34.16,45.03,7.45,7.65,36.14795
2701308,1.42,22.58,52.95,7.12,15.93,39.6509
2701357,9.81,30.34,29.77,7.3,22.78,36.6253
2701407,9.05,13.83,49.69,9.04,18.4,39.0905
2701506,16.41,22.02,50.91,8.6,2.06,34.6334
2701605,9.12,48.1,28.01,6.13,8.64,33.11205
2701704,6.64,15.36,49.53,11.73,16.74,39.53645
2701803,8.28,49.05,24.11,7.47,11.09,33.43655
2701902,7.07,27.24,58.82,2.12,4.75,36.3623
2702009,7.55,40.42,34.1,12.15,5.78,34.77435
2702108,12.21,20.45,40.08,10.98,16.27,37.1425
2702207,4.7,19.02,53.92,10.55,11.8,39.12755
2702306,11.16,23.27,30.04,14.31,21.23,37.51895
2702355,9.9,37.57,34.34,8.88,9.31,34.6438
2702405,8.36,24.91,43.34,10.41,12.97,37.29485
2702504,19.23,38.01,33.58,1.18,8.01,31.5321
2702553,16.64,45.69,30.92,2.21,4.53,30.89965
2702603,7.78,31.17,32.69,6.26,22.09,36.9699
2702702,5.21,28.13,44.54,13.32,8.8,37.5371
2702801,10.2,26.45,33.62,11.39,18.34,36.97285
2702900,14.71,28.23,40.53,5.36,11.16,34.6649
2703007,17.23,15.7,38.18,15.65,13.24,36.45165
2703106,15.51,39.13,32.78,5.67,6.91,32.52655
2703205,32.69,25.01,34.12,4.21,3.98,29.56755
2703304,10.54,36.06,40.18,5.06,8.17,34.4436
2703403,9.66,28.56,31.7,4.98,25.1,36.9923
2703502,15.69,26.41,30,17.01,10.88,35.16815
2703601,8.94,28.58,33.16,15.02,14.3,36.8867
2703700,4.79,31.56,52.84,2.36,8.45,36.6225
2703759,14.02,21.57,28.53,16.54,19.34,36.937
2703809,19.83,21.71,34.71,9.73,14.01,34.60545
2703908,10.66,24.48,33.73,20.71,10.42,37.00455
2704005,15.66,29.12,28.45,9.37,17.4,34.88685
2704104,7.66,34.7,40.69,9.74,7.22,35.5981
2704203,9.38,36.61,34.75,11.79,7.47,34.93555
2704302,9.17,21.95,40.94,10.23,17.71,37.83995
2704401,11.95,33.88,38.38,3.07,12.72,34.60055
2704500,7.59,19.61,30.11,16.91,25.78,39.49885
2704609,6.62,29.09,39.97,10.07,14.25,37.23355
2704708,9.41,21.65,35.78,9.3,23.86,38.2064
2704807,6.33,29.95,42.83,7.33,13.56,37.01415
2704906,9.99,35.45,45.52,2.72,6.33,34.455
2705002,15.36,41.08,34.52,2.93,6.1,32.09185
2705101,11.81,24.84,34.9,12.42,16.04,36.6531
2705200,4.68,18.14,45.46,11.76,19.95,39.8901
2705309,3.59,32.39,52.42,3.08,8.51,36.8664
2705408,10.1,39.33,35.75,4.74,10.08,34.1914
2705507,10.66,18.63,36.83,16.01,17.87,38.19205
2705606,9.22,28.76,35.35,11,15.67,36.6963
2705705,9.42,28.76,35.34,13.11,13.38,36.57915
2705804,10.23,40.55,26.35,6.21,16.66,34.49875
2705903,5.36,42.09,35.96,3.74,12.86,35.2584
2706000,8.63,33.92,32.33,6.4,18.72,36.094
2706109,14.36,40.77,22.83,13.8,8.23,33.0566
2706208,5.29,53.95,32.18,1.17,7.4,32.99275
2706307,8.56,27.32,44.99,7.48,11.65,36.6573
2706406,15.27,30.56,41.45,5.05,7.67,33.90455
2706422,8.77,36.03,39.68,4.68,10.84,35.1093
2706448,10.69,23.56,25.14,15.77,24.84,37.92125
2706505,6.06,31.47,32.65,12.43,17.39,37.35935
2706604,8.71,35.04,44.22,5.86,6.18,35.0057
2706703,12.01,23.19,43.1,7.49,14.21,36.49045
2706802,6.71,36.18,40.57,4.65,11.88,35.73085
2706901,10.89,19.32,45.33,8.78,15.69,37.5504
2707008,4.03,46.65,17.18,8.8,23.35,35.9088
2707107,10.86,34.13,31.59,5.94,17.47,35.3257
2707206,4.18,27.19,55.34,6.82,6.47,37.5109
2707305,7.1,21.14,25.67,20.49,25.6,39.55505
2707404,9.72,37.83,33.02,8.41,11.02,34.75375
2707503,22.19,32.18,39.6,3.06,2.97,31.3054
2707602,17.72,27.5,45.69,2.16,6.93,33.4957
2707701,10.04,17.72,39.21,11.74,21.29,38.5494
2707800,3.35,14.97,33.91,17.33,30.43,41.72225
2707909,8.97,23.32,29.01,27.64,11.07,38.0133
2708006,10.29,31.27,35.51,10.77,12.15,35.75925
2708105,5.93,24.37,60.48,6,3.22,37.1795
2708204,13.94,33.57,35.73,5.87,10.9,34.09265
2708303,12.48,15.5,37.91,12.7,21.42,38.2557
2708402,22.42,30.3,40.42,1.24,5.63,31.6315
2708501,8.91,31.22,34.96,13.61,11.3,36.22565
2708600,3.76,15.32,45.62,14.38,20.92,40.7607
2708709,13.8,40.63,20.68,11.05,13.85,33.51245
2708808,13.89,26.29,36.59,10.56,12.67,35.5294
2708907,2.8,20.04,53.99,9.09,14.07,39.59975
2708956,6.95,44.89,30.46,8.52,9.18,34.3465
2709004,12.54,37.26,40.99,6.1,3.12,33.3969
2709103,12.87,31.25,41.76,4.29,9.83,34.59005
2709152,9.03,19.69,29.45,16.27,25.55,39.03455
2709202,12.64,36.66,35.82,3.27,11.61,33.92165
2709301,10.72,27.32,37.66,7.52,16.79,36.4183
2709400,12.82,27.01,42.29,6.24,11.64,35.4545
2800100,8.92,45.92,15.36,5.99,23.8,34.54575
2800209,8.43,35.03,28.25,8.04,20.25,36.1644
2800308,8.81,21.97,44.79,11.24,13.19,37.6668
2800407,9.14,31.28,46.14,3.75,9.69,35.59585
2800506,11.7,27.03,25.32,13.53,22.41,36.84285
2800605,11.45,19.43,37.29,16.98,14.83,37.6733
2800670,10.08,30.78,37.06,7.55,14.53,35.91745
2800704,8.15,44.94,33.46,2.96,10.49,33.8445
2801009,6.72,29.81,37.99,6.95,18.53,37.25675
2801108,6.92,45.35,22.52,10.15,15.07,34.77575
2801207,9.5,30.71,35.02,12.3,12.47,36.1599
2801306,13.93,21.27,37.35,11.03,16.42,36.55485
2801405,8.22,33.73,27.22,11.38,19.45,36.5125
2801504,9.24,17.25,44.92,12.59,16,38.51185
2801603,8.48,34.02,38.15,5.28,14.07,35.7451
2801702,9.77,24.13,41.06,15.48,9.56,37.0107
2801900,15.99,47.2,23.23,3.17,10.42,31.31905
2802007,9.04,37.92,37,5.74,10.3,34.7601
2802106,10.17,21.3,40.85,11.48,16.19,37.6031
2802205,6.78,37.77,37.88,6.62,10.96,35.5054
2802304,5.94,23.72,40.84,16.01,13.49,38.44355
2802403,8.88,35.1,43.03,3.25,9.74,35.07665
2802502,15.29,34.92,23.51,12.66,13.62,34.0039
2802601,12.15,48.41,24.11,8.17,7.17,32.21025
2802700,13.16,37.89,37.36,4.1,7.49,33.3405
2802809,9.86,30.21,35.13,9.81,14.99,36.19845
2802908,7.34,22.64,40.51,11.12,18.39,38.3365
2803005,11.31,27.99,32.91,13.05,14.74,36.25375
2803104,9.97,42.12,28.88,5.04,13.99,34.0965
2803203,13.45,21.11,44.71,9,11.72,36.2887
2803302,9.29,24.95,30.46,10.41,24.9,37.87195
2803401,12.04,31.23,27.79,15.59,13.35,35.58035
2803500,9.59,27.74,36.91,11.76,13.99,36.6581
2803609,10.59,19.71,42.57,13.62,13.52,37.6418
2803708,5.5,33.28,40.05,7.69,13.48,36.75765
2803807,33.71,15.64,45.11,2.88,2.66,30.531
2803906,11.23,32.65,38.93,5.46,11.74,35.0298
2804003,11.14,29.35,31.23,12.96,15.32,36.1339
2804102,13.73,33.86,33.58,5.8,13.03,34.2497
2804201,14.24,32.95,36.97,3.14,12.7,34.1006
2804300,12.18,27.13,33.64,14.67,12.38,36.04685
2804409,9.67,26.78,40.61,13.53,9.42,36.54785
2804458,11.67,45.27,29.19,5.72,8.15,32.7698
2804508,17.42,29.04,27.4,10.12,16.03,34.3481
2804607,14.09,28.94,30.1,13.43,13.43,35.25405
2804706,10.29,33.11,26.7,11.81,18.09,35.95005
2804805,8.66,20.19,37.98,14.46,18.7,38.5022
2804904,15.78,41.44,28.89,5.15,8.74,32.20915
2805000,7.23,36.26,40.86,5.33,10.33,35.50375
2805109,7.89,37.13,34.9,6.54,13.54,35.4634
2805208,8.1,24.36,51.69,3.75,12.1,37.09375
2805307,13.54,26.68,36.7,4.46,18.62,35.7109
2805406,15.17,30.78,39.92,5.21,8.91,33.98935
2805505,13.4,34.32,34.84,6.07,11.36,34.16415
2805604,15.49,39.15,29.73,4.58,11.05,32.7699
2805703,8.31,21.9,36.94,14.68,18.17,38.3207
2805802,8.79,41.44,38.48,5.89,5.4,33.96585
2805901,5.9,19.31,38.43,18.71,17.65,39.52895
2806008,12.88,30.35,26.73,11.03,19.01,35.66815
2806107,5.85,23.93,48.24,10.01,11.98,38.06575
2806206,6.48,36.98,32.17,9.23,15.14,36.11375
2806305,21.34,24.5,31.71,13.18,9.26,33.5869
2806404,3.82,30.6,34.69,15.4,15.5,38.1226
2806503,9.72,43.35,34.69,5.44,6.79,33.4918
2806602,6.78,30.03,28.22,17.1,17.87,37.6175
2806701,7.84,23.48,37.89,15.51,15.28,38.05035
2806800,11.53,45.18,29.84,3.89,9.55,32.83395
2806909,3.52,17.94,54.45,16.79,7.3,39.58995
2807006,9.31,46.86,33.26,4.23,6.34,32.99835
2807105,13.94,28.16,32.96,12.34,12.6,35.3101
2807204,4.22,27.1,35.11,18.11,15.47,38.65545
2807303,7.08,35.81,40.67,7.92,8.51,35.594
2807402,13.51,28.92,30.31,13.53,13.73,35.44915
2807501,12.03,32.39,33.86,5.53,16.19,35.15525
2807600,9.29,25.68,34.93,10.75,19.35,37.38505
2900108,9.01,34.84,40.54,6.24,9.38,35.1928
2900207,13.41,28.21,39.49,11.02,7.87,35.0605
2900306,14.12,33.38,36.75,6.48,9.26,33.975
2900355,13.72,32.59,36.19,4.67,12.83,34.37815
2900405,13.19,40.46,31.35,7.33,7.67,33.10455
2900504,6.89,31.9,33.75,22.32,5.14,36.65
2900603,14.07,18.95,54.45,2.75,9.77,36.02135
2900702,11.37,16.92,45.53,12.18,14,37.8065
2900801,8.16,22.18,36.01,11.47,22.18,38.45695
2900900,7.88,23.59,41.83,16.56,10.14,37.7101
2901007,17.77,24.84,37.95,8.52,10.92,34.4462
2901106,11.92,22.82,29.46,12.52,23.29,37.4373
2901155,9.16,30.35,44.88,5.11,10.5,35.84765
2901205,12.62,23.57,41.78,12.28,9.74,36.1611
2901304,7.71,32.08,36.58,8.78,14.85,36.4638
2901353,16.97,31.26,32.32,8.59,10.86,33.70615
2901403,18.15,29.69,41.9,5.56,4.71,33.0486
2901502,7.1,25.24,55.74,4.92,6.99,36.9325
2901601,9.75,30.59,52.36,3.05,4.25,35.11625
2901700,12.92,39.18,37.25,5.01,5.63,33.12075
2901809,16.21,32.72,41.99,5.46,3.61,33.0474
2901908,11.26,36.29,39.7,5.45,7.3,34.15995
2901957,8.57,27.49,57.61,1.3,5.04,35.8924
2902005,11.1,31.92,34.38,6.99,15.6,35.50635
2902054,12.17,18.96,37.84,9.4,21.63,37.6855
2902104,19.49,35.48,31.02,7.93,6.08,32.00325
2902203,25.64,16.63,43.62,7.6,6.51,33.124
2902252,11.8,25.22,52.05,4.74,6.19,35.5596
2902302,11.58,30.88,41.7,5.18,10.67,35.1098
2902401,6.43,23.02,56.19,3.68,10.68,37.6598
2902500,12.49,33.11,32.88,11.71,9.8,34.74505
2902609,16.72,30.56,37.43,6.94,8.35,33.6312
2902658,5.95,43.47,41.25,5.77,3.57,34.32725
2902708,18.77,37.16,30.32,5.3,8.45,32.0004
2902807,18.01,18.89,41.8,14.54,6.76,35.2512
2902906,8.57,16.87,55.97,6.73,11.86,38.20295
2903003,15.88,36.31,34.08,6.46,7.26,32.9018
2903102,2.15,28.35,63.46,3.33,2.71,37.48505
2903201,6.87,16.16,51.14,13.68,12.14,39.1136
2903235,11.54,39.77,40.14,3.91,4.64,33.30405
2903276,14.74,26.74,37.82,6.57,14.14,35.15145
2903300,1.8,11.43,71.82,7.59,7.35,40.63335
2903409,9.96,17.53,46.49,10.49,15.53,38.14085
2903508,9,31.54,37.6,8.65,13.22,36.06785
2903607,9.77,47.79,23.45,11.88,7.11,33.1282
2903706,7.22,30.19,46.08,6.61,9.91,36.44525
2903805,9.92,28.76,41.29,5.05,14.98,36.18425
2903904,11.17,18.18,42.93,13.33,14.38,37.74765
2903953,14.88,27.3,45.24,5.81,6.77,34.47395
2904001,11.13,35.46,38.96,9.26,5.19,34.3446
2904050,7.85,31.23,37.68,11.17,12.07,36.46505
2904100,18.25,27.85,37.13,8.44,8.33,33.6754
2904209,9.18,32.95,47.97,2.86,7.05,35.1135
2904308,10,21.86,46.08,7.59,14.47,37.27545
2904407,9.71,28.14,50.01,5.1,7.04,35.7825
2904506,13.5,30.17,43.42,3.45,9.46,34.51195
2904605,10.64,21,40.78,13.04,14.54,37.4754
2904704,6.85,23.07,57.94,4.91,7.24,37.35345
2904753,12.46,38.81,36.68,7.19,4.87,33.35835
2904803,4.31,21.02,54.4,12.52,7.75,38.7461
2904852,15.58,39.19,28.68,8.27,8.28,32.71085
2904902,13.48,30.62,34.83,8.33,12.73,34.89435
2905008,15.23,23.96,34.47,13.89,12.45,35.63815
2905107,7.03,42.12,37.81,5.32,7.72,34.4934
2905156,6.15,23.74,58.91,0.83,10.37,37.48025
2905206,7.58,23.18,45.38,11.53,12.33,37.78255
2905305,4.61,25.19,62.54,4.23,3.43,37.36115
2905404,7.29,21.02,36.91,18.68,16.1,38.7734
2905503,6.26,37.08,49.32,3.02,4.31,35.1186
2905602,15.05,12.72,42.84,17.31,12.08,37.50255
2905701,8.31,13.59,47.03,14.83,16.25,39.44375
2905800,12.28,27.6,48.3,3.98,7.84,35.1495
2905909,17.04,31.43,36.82,4.7,10.01,33.4265
2906006,11.59,30.23,38.84,7.29,12.05,35.39185
2906105,16.89,34.72,38.72,4.15,5.52,32.63595
2906204,16.08,35.04,39.73,3.23,5.92,32.80135
2906303,11.65,21.43,36.51,13.15,17.25,37.31855
2906402,13.6,27.73,51.77,4.37,2.53,34.40625
2906501,15.44,18.48,43.68,10.75,11.65,36.20405
2906600,6.27,19.22,57.14,5.27,12.09,38.44065
2906709,16.03,22.31,41.94,7.23,12.5,35.36965
2906808,17.26,41.86,29.43,5.36,6.09,31.5557
2906824,15.68,28.56,35.84,6.62,13.3,34.5545
2906857,9.16,32.99,43.96,8.17,5.72,35.25475
2906873,6.66,27.89,41.66,8.17,15.63,37.41765
2906899,10.55,29.79,38.96,9.58,11.12,35.787
2906907,11.72,22.52,40.86,9.79,15.11,36.83865
2907004,10.45,19.07,50.23,6.24,14.01,37.475
2907103,13.87,32.27,38.75,6.53,8.58,34.17035
2907202,11.71,19.63,41.39,13.22,14.06,37.36
2907301,12.28,31.03,35.81,9.7,11.18,35.1262
2907400,14.77,23.7,45.79,8.23,7.52,35.21035
2907509,9.99,16.19,50.32,9.12,14.38,38.1913
2907558,17.36,45.04,24.17,8.62,4.82,31.1127
2907608,10.7,32.88,47.5,3.96,4.96,34.5974
2907707,14.34,31.02,38.72,5.85,10.07,34.29995
2907806,9.15,30.67,36.75,8.01,15.41,36.27245
2907905,7.59,27.93,50.06,5.1,9.32,36.5672
2908002,9,23.47,45.89,6.86,14.79,37.3077
2908101,7.78,26.64,49.56,7.14,8.88,36.7685
2908200,11.78,23.53,44.23,5.42,15.04,36.4688
2908309,5.45,28.61,39.86,10.29,15.8,37.75575
2908408,16.49,23.18,40.71,7.93,11.69,35.08095
2908507,9.4,21.16,33.53,19.76,16.13,38.2039
2908606,16.61,24.44,45,5.42,8.54,34.5291
2908705,20.11,27.01,36.4,5.39,11.09,33.33655
2908804,8.95,27.31,53.69,2.66,7.38,36.0296
2908903,13.66,35.09,35.72,7.25,8.28,33.81755
2909000,8.04,23.13,59.1,3.21,6.53,36.88505
2909109,18.3,29.9,43.7,3.18,4.92,32.8785
2909208,8.68,39.81,27.55,5.59,18.37,35.13555
2909307,14.68,22.37,49.71,4.24,9.01,35.3598
2909406,10.3,33.24,52.58,2.13,1.75,34.34835
2909505,11.78,27.16,44.04,4.84,12.17,35.6931
2909604,13.93,27.89,46.85,2.16,9.17,34.6552
2909703,9.09,27.64,42.28,7.31,13.68,36.59535
2909802,5.96,16.56,54.13,9.37,13.98,39.24745
2909901,15.01,22.74,43.79,10.61,7.85,35.41315
2910008,14.47,22.89,54.37,2.31,5.96,35.03605
2910057,10.86,11.87,42.79,16.48,18,39.1803
2910107,12.41,35,32.53,10.74,9.32,34.4109
2910206,13.01,26.38,42.47,8.74,9.39,35.4466
2910305,15.85,34.05,33.4,7.09,9.61,33.44625
2910404,16.76,22.33,47.44,3.46,10.01,34.8141
2910503,16.05,21.08,34.29,11.7,16.87,36.0472
2910602,12.69,27.05,41.12,8.26,10.88,35.5226
2910701,12.42,26.43,35.67,13.41,12.07,36.00625
2910727,8.42,13.57,52.78,11.92,13.31,39.075
2910750,9.1,36.9,37.27,8.27,8.46,34.88135
2910776,10.05,31.66,50.68,2.35,5.25,34.90605
2910800,10.25,18.13,46.05,10.78,14.79,37.9309
2910859,8.37,31.9,43.48,5.69,10.56,35.86665
2910909,7.5,16.55,35.77,27.18,13,39.5506
2911006,15.78,25.21,40.86,5.08,13.06,34.9387
2911105,17.91,23.97,39.63,7.08,11.4,34.5021
2911204,12.58,18.01,50.21,6.54,12.66,36.9566
2911253,4.89,37.12,47.27,3.55,7.17,35.72445
2911303,13.71,39.58,40.29,2.75,3.66,32.59995
2911402,9.47,30.45,28.33,15.67,16.08,36.61165
2911501,7.74,21.49,47.76,8.17,14.83,38.01085
2911600,12.21,32.87,43.18,4.54,7.2,34.359
2911659,10.06,22.8,52.82,6.39,7.93,36.60585
2911709,6.96,19.06,47.31,11.59,15.08,38.76935
2911808,10.6,21.32,45.63,8.16,14.28,37.1966
2911857,12.55,42.03,32.3,3.86,9.25,32.9985
2911907,17.43,20.16,41.34,8.73,12.34,35.35225
2912004,7.61,27.09,39.49,11.84,13.98,37.3213
2912103,9.39,19.35,44.25,12.44,14.57,38.048
2912202,2.75,15.57,47.34,24.72,9.61,40.6754
2912301,8.42,21.01,40.94,12.07,17.56,38.26325
2912400,13.99,37,30.02,8.31,10.69,33.65925
2912509,8.87,30.83,45.85,9.47,4.99,35.67155
2912608,8.55,48.46,27.15,4.3,11.54,33.3383
2912707,12.25,19.12,49.75,7.08,11.79,36.8417
