"city_code","pop.density2010","pop.urbanDensity"
2801009,83.03,2877.76519766688
2801108,23.23,4013.56997389034
2801207,27.36,5297.77911871095
2801306,69.48,3125.55569823435
2801405,31.44,4101.35731874145
2801504,294.15,3317.5325662296
2801603,67.29,6459.48711656442
2801702,69.94,2675.51527531084
2801900,29.65,3585.29607250755
2802007,47.13,4698.27326732673
2802106,100,3184.29319973719
2802205,28.79,3499.09608574091
2802304,34.65,3200.79913762127
2802403,17.41,5883.99624765478
2802502,146.63,3689.5557168784
2802601,23.32,3233.28221709007
2802700,152.78,7269.48922077922
2802809,50.49,7803.34351145038
2802908,258.3,4077.63805899144
2803005,78.88,3203.39928648984
2803104,26.96,2614.79237288136
2803203,41.11,3062.49550058893
2803302,46.22,6056.36522968198
2803401,31.76,6139.85883171071
2803500,97.84,3864.4593323551
2803609,165.78,4826.69867896834
2803708,46.74,3318.37804878049
2803807,54.68,6847.52631578947
2803906,119.3,4913.00968280467
2804003,174.29,7962.73270321361
2804102,114.81,4581.00913461538
2804201,33.45,6212.78568391212
2804300,96.81,3494.71235955056
2804409,69.58,5602.61643265731
2804458,25,1909.40521831736
2804508,42.96,2769.16047541366
2804607,50.85,1831.54694358206
2804706,76.95,3893.44818181818
2804805,1025.88,4106.01705218887
2804904,35.14,5999.90559006211
2805000,36.26,3949.68558282209
2805109,260.25,4202.99781420765
2805208,38.32,4922.56946354883
2805307,40.65,4829.75509090909
2805406,25.06,3581.66174213354
2805505,49.95,4350.01711442786
2805604,30.94,6587.65220680958
2805703,307.71,5640.83237186599
2805802,36.48,4618.18656853726
2805901,118.51,8694.23126934985
2806008,66.42,2577.13582541928
2806107,87.27,4246.05200232153
2806206,78.14,2984.82076526225
2806305,39.36,6233.13186372746
2806404,154.27,8458.51020761246
2806503,55.45,4705.50632911392
2806602,48.73,5890.53097345133
2806701,180.52,4853.02631683168
2806800,100.23,2007.14424972618
2806909,40.46,5088.92773584906
2807006,25.66,2780.24856711916
2807105,68.54,3510.52401116035
2807204,48.27,4114.8446300716
2807303,60.31,4268.85865724382
2807402,47.04,5257.39589688835
2807501,42.16,2662.0474137931
2807600,185.25,3587.52402260951
2900108,15.68,2404.43259860789
2900207,11.49,5430.83555322496
2900306,75.75,921.891986812891
2900355,24.84,3168.97433628319
2900405,23.77,1960.58571428571
2900504,15.48,2729.88547557841
2900603,28.82,4879.2632688928
2900702,188.66,2865.889629551
2900801,14.36,3163.55937418514
2900900,25.32,6247.41666666667
2901007,74.16,3006.13982223198
2901106,145.2,2767.03266411306
2901155,19.02,2990.27339234574
2901205,13.1,1127.15140947399
2901304,7.5,1882.93898472154
2901353,11.55,3006.36323737612
2901403,9.21,1947.39481333713
2901502,57.85,5757.17442702051
2901601,53.42,4574.69110115237
2901700,39.24,2271.6361517976
2901809,35.09,4234.39774983455
2901908,31.56,1273.65638607683
2901957,48.17,5694.90053475936
2902005,9.22,1396.22915946039
2902054,23.73,4231.14682002706
2902104,33.19,3116.45688526974
2902203,30.45,1385.95821539938
2902252,27.7,5093.61170298628
2902302,47.47,3831.90550098232
2902401,29.7,7314.69714095745
2902500,4.14,1506.38370620515
2902609,21.19,2324.34526510156
2902658,51.99,2743.0018128655
2902708,4.32,3602.24347063979
2902807,15.73,1952.71544744318
2902906,53.8,3919.13709846369
2903003,9.08,3540.86092643052
2903102,30.3,5334.75151515152
2903201,17.49,2718.57992075013
2903235,32.67,3695.12607212476
2903276,70.62,4082.90387096774
2903300,50.26,9183.94137931034
2903409,11.11,4412.38571428571
2903508,25.47,2794.89042352306
2903607,26.97,2558.70416666667
2903706,17.74,2435.53602484472
2903805,6.4,4417.41408268734
2903904,15.11,3011.04882623118
2903953,23.99,2419.28793969849
2904001,14.66,1845.20270778488
2904050,20.42,4351.34886433395
2904100,14.86,1767.87070754717
2904209,17.28,1525.98461538462
2904308,29.7,2909.00431415929
2904407,4.04,3446.06438848921
2904506,4.78,1963.575
2904605,29.01,3158.88893967093
2904704,80.73,8041.27541899441
2904753,4.97,2287.63140300079
2904803,23.24,8674.13032490975
2904852,76.66,2207.51041666667
2904902,81.04,5944.01597712748
2905008,33.27,2190.87103544776
2905107,18.91,2994.47864321608
2905156,17.61,3502.68537693006
2905206,19.45,2591.48893375082
2905305,25.48,5524.79104477612
2905404,33.35,4616.77002457002
2905503,27.44,5158.13564766839
2905602,50.22,5168.00458515284
2905701,309.65,1326.06645446756
2905800,38.22,5183.81298076923
2905909,10.1,2754.79115776081
2906006,9.18,6485.10151478721
2906105,21.52,2279.12354098361
2906204,41.76,3832.11229783338
2906303,24.37,4281.9721722365
2906402,19.99,2775.01875492514
2906501,321.87,4833.53006968019
2906600,31.6,2172.55866261398
2906709,17.26,2400.54787784679
2906808,24.47,3305.37857142857
2906824,4.89,2525.1697155012
2906857,17.75,2369.89411764706
2906873,79.06,3480.87857453281
2906899,12.69,1799.65847953216
2906907,8.95,2816.18659370725
2907004,40.3,4231.05459387483
2907103,10.37,2966.72928300201
2907202,6.73,5878.91125827815
2907301,35.7,4005.32011412268
2907400,4.06,3521.69533678756
2907509,122.72,4346.10276742452
2907558,13.31,2458.81519699812
2907608,28.24,4351.24062031015
2907707,3.57,2379.14254422915
2907806,47.99,3881.33874871795
2907905,122.79,3724.17979917307
2908002,74.17,6519.7415973979
2908101,1.79,2433.2601487779
2908200,125.18,3978.53932951758
2908309,61.7,3689.1808988764
2908408,61.06,3813.56754066986
2908507,256.3,2367.84006541292
2908606,24.48,1963.88071251278
2908705,13.14,1995.44654959189
2908804,4.46,1939.02420382166
2908903,64.34,3179.07090016367
2909000,15.25,1677.11744680851
2909109,5.67,1838.58672768879
2909208,19.32,4951.82077192982
2909307,2.62,2203.27690154758
2909406,3.25,1958.56694560669
2909505,31.09,2910.57925311203
2909604,32.99,2114.44972677596
2909703,12.73,2420.25954088953
2909802,402.11,2058.48287500942
2909901,5.29,4897.65557729941
2910008,28.82,11711.8501228501
2910057,360.64,3239.52585955775
2910107,16.78,3080.27790262172
2910206,45.71,3868.75778688525
2910305,41.06,2429.15842142354
2910404,11.99,1950.8724
2910503,32.81,3634.52404526167
2910602,24.84,1919.66363636364
2910701,25.18,3486.84883804076
2910727,84.98,3667.22161871004
2910750,49.11,5007.50746887967
2910776,3.71,1781.33348650201
2910800,416.03,3498.88160002965
2910859,29.36,4243.38499776086
2910909,33.15,5463.80187573271
2911006,36.33,11561.4160237389
2911105,1.37,2923.23271205782
2911204,124.76,5946.85813233016
2911253,12.33,4236.23263327948
2911303,2.87,3004.57707571802
2911402,12.01,2737.05722070845
2911501,42.28,9757.7593220339
2911600,186.41,2993.69616397142
2911659,11.12,1790.61926605505
2911709,60.8,2486.07051263327
2911808,9.53,5692.23416350839
2911857,42.22,3844.57773251867
2911907,10.5,3253.46245836638
2912004,23.58,1770.65082912761
2912103,104.65,7026.57543650794
2912202,20.33,2592.50138017566
2912301,13.41,5292.30380593894
2912400,12.29,3849.47634333566
2912509,14.85,2091.20060127772
2912608,5.15,4194.39935691318
2912707,50.53,8910.65675675676
2912806,10.1,4839.93774319066
2912905,64.24,6298.12373310811
2913002,8.39,1541.23215326947
2913101,28.58,3239.45218356773
2913200,14.76,2197.84322868097
2913309,41.16,2265.09714125561
2913408,18.26,2566.22935779816
2913457,25.31,4081.55575221239
2913507,31.05,9592.68800973828
2913606,104.68,5632.19922127044
2913705,29.7,4706.91931605664
2913804,41.45,1379.64444444444
2913903,166.05,5373.17043391769
2914000,19.47,3716.87925544942
2914109,8.75,3277.1820332159
2914208,16.93,2075.11158645276
2914307,6.16,2177.58327154773
2914406,21.96,1307.13181818182
2914505,98.87,2195.58270676692
2914604,207.45,3226.18663869153
2914653,33.37,6240.82870864461
2914703,26.3,5512.63626756842
2914802,473.5,6691.66630254986
2914901,32.96,7576.65476772616
2915007,12.35,3342.22569614069
2915106,50.36,5440.26324830817
2915205,19.26,2827.55764304014
2915304,8.47,5692.3679337232
2915353,2.97,3492.73474576271
2915403,5.98,7086.10024038462
2915502,74.11,7295.17010915197
2915601,27.73,4098.06705264783
2915700,71.14,5380.78973481608
2915809,16.02,5515.5941518847
2915908,15.49,2851.46488991889
2916005,13.81,4921.28769962623
2916104,175.58,2686.82428418676
2916203,23.94,7037.8124341412
2916302,10.44,4684.61180327869
2916401,41.95,5394.00501823487
2916500,20.35,2806.52480211082
2916609,24.99,9024.67415730337
2916708,23.77,3339.71508817766
2916807,10.27,5760.02480027787
2916856,24.89,2297.08981005587
2916906,40.46,6089.57530487805
2917003,20.96,4665.5916967509
2917102,63.5,9161.67739171823
2917201,14.9,1703.25366916929
2917300,63.73,4553.62834917891
2917334,7.34,3943.4808327351
2917359,0.94,2199.45812807882
2917409,11.05,2277.2481147541
2917508,33.58,3362.67673359204
2917607,54.95,4092.05023255814
2917706,12.35,3636.77642113691
2917805,18.32,2212.74064920693
2917904,16.11,2348.37138779879
2918001,47.07,3744.86136593251
2918100,8.09,5242.85556780595
2918209,58.97,4001.71373737374
2918308,64.48,6122.66666666667
2918357,24.65,6285.77224761113
2918407,30.45,3535.13020696256
2918456,7.36,3836.94329371817
2918506,15.87,2683.56666666667
2918555,18.14,5337.67733333333
2918605,13.72,1661.53910950662
2918704,9.63,2571.75088967972
2918753,15.88,2016.40373654211
2918803,48.5,5539.17563451777
2918902,6.06,3666.61344262295
2919009,5.07,4054.76193548387
2919058,19.23,3654.64976651101
2919108,54.84,3415.09154228856
2919157,42.57,4398.64596247961
2919207,2833.43,5212.12121212121
2919306,8.12,2841.82062780269
2919405,14.6,2011.4329260843
2919504,19.99,2511.1424115245
2919553,15.25,1922.46661347376
2919603,17.27,3136.88189692508
2919702,13.28,4467.76435171386
2919801,15.71,2604.55775316456
2919900,3.52,2969.65881763527
2919926,539.58,8345.69133192389
2919959,10.32,1399.42716216216
2920007,17.85,7331.09418282548
2920106,20.29,3432.66548856549
2920205,7.97,4654.66666666667
2920304,16.01,1891.63830734967
2920403,6.38,3466.14218896165
2920452,3.96,2712.20954852102
2920502,10.92,3430.32913069665
2920601,97.27,5924.73725060294
2920700,23.2,4176.74074074074
2920809,8.22,2880.97290691628
2920908,18.95,6008.80146835443
2921005,63.46,2060.5022785117
2921054,14.37,2279.882590612
2921104,17.4,3942.05282138311
2921203,16.88,4214.08443883985
2921302,36.24,4236.47701923077
2921401,9.59,1202.93138605676
2921450,9.9,2552.58143712575
2921500,16.42,3174.28860672615
2921609,4.88,3056.64097859327
2921708,6.12,2562.80925163478
2921807,20.38,2082.29522461974
2921906,4.3,2425.7596176822
2922003,20.23,2809.66386946387
2922052,21.64,3544.82260974143
2922102,16.33,3243.23384152888
2922201,66.45,2432.93202657807
2922250,2.82,2342.12969004894
2922300,323.58,4314.24923561151
2922409,75.74,3901.97339658444
2922508,107.47,4458.50059685296
2922607,31.38,4548.23596377749
2922656,26.82,1599.52916666667
2922706,19.58,5145.93681116826
2922730,21.73,2894.04348986126
2922755,37.19,6293.64237288136
2922805,15.8,2667.43620386643
2922854,18.63,4397.07478632479
2922904,25.4,3572.65965311345
2923001,29.15,2138.05473684211
2923035,17.52,2981.4237388724
2923050,59.86,8526.74919786096
2923100,46,4079.91256684492
2923209,6.21,1718.87847847848
2923308,53.5,2587.95347405453
2923357,11.04,3772.91231445849
2923407,8.23,2367.6618611917
2923506,12.79,1257.36833959761
2923605,17.95,1451.63419168273
2923704,11.28,2099.97660167131
2923803,63.75,3262.52930321349
2923902,17.89,8809.47862232779
2924009,68.62,4233.35958954916
2924058,22.32,3259.87437125749
2924108,43.03,3632.64
2924207,18.96,3762.43860759494
2924306,10.49,1472.62163841808
2924405,2.8,3121.45886059333
2924504,25.45,2357.81827411168
2924603,40.54,5329.91708201178
2924652,18.96,3302.12705498095
2924678,52.32,5548.42105263158
2924702,29.08,3248.8739295393
2924801,22.96,2847.66789376366
2924900,9.52,2581.61149273448
2925006,25.46,3122.83335907336
2925105,54.08,2818.26408592526
2925204,113.98,3230.66305023564
2925253,31.65,2900.56962365591
2925303,52.7,2444.56921468544
2925402,9.95,5469.1402173913
2925501,15.87,1590.53375449509
2925600,84.07,2769.96089193825
2925709,11.52,1998.14349112426
2925758,57.16,3806.12293103448
2925808,12.15,2733.73527347781
2925907,20.27,3141.85440074906
2925931,24.64,3459.21960431655
2925956,18.77,1850.42514590206
2926004,8.32,3899.37040722596
2926103,66.43,2252.55517136791
2926202,3.87,2947.41520951888
2926301,27.87,2770.68968627451
2926400,11.87,3145.22181818182
2926509,22.22,2940.21087267525
2926608,60.25,3416.95336941526
2926657,6.77,3388.04252088079
2926707,12.23,2245.41312478749
2926806,18.19,1994.17223974763
2926905,14.54,2201.12102225886
2927002,51.84,2556.9834965035
2927101,2.85,5795.15069767442
2927200,13.76,3097.44725838264
2927309,89.81,2012.40888954519
2927408,3859.35,11250.5323348564
2927507,55.15,2717.20236107112
2927606,17.06,5922.37894736842
2927705,16.81,1063.50958233517
2927804,22.38,7272.98158640227
2927903,32.83,3393.38746693122
2928000,21.7,4301.15045506257
2928059,17.22,5946.87402597403
2928109,20.49,2063.38146569733
2928208,13.6,1928.98402389921
2928307,38.02,2022.23191964286
2928406,4.39,2483.76537177542
2928505,13.64,2027.51654790182
2928604,117.26,7425.13968303294
2928703,348.14,4630.83957515827
2928802,131.92,2338.03389070457
2928901,1.82,3749.33529628266
2928950,28.22,3904.5205918619
2929008,142.11,9200.19035250464
2929057,13.74,3947.75366915423
2929107,98.57,2999.15379310345
2929206,126.24,3104.42622872442
2929255,15.36,3369.4123524069
2929305,110.67,1590.2167705576
2929354,78.83,8102.31319648094
2929370,25.07,3137.37657992565
2929404,48.57,3798.14058823529
2929503,78.3,4383.03410624463
2929602,141.51,3347.36920684292
2929701,18.78,2485.85324049277
2929750,68.51,2092.98708661417
2929800,23.49,4617.47603359173
2929909,16.6,3062.92641430367
2930006,5.32,1605.84591439689
2930105,89.93,4122.19087871044
2930154,12.2,744.549738398544
2930204,2.95,6236.28896390548
2930303,13.45,2429.87025518341
2930402,28.71,3488.72245827011
2930501,116.5,2779.45064342727
2930600,41.73,3654.33646895273
2930709,586.65,2798.22229878592
2930758,6.88,3271.43793103448
2930766,17.94,4342.05471698113
2930774,17.76,3667.12221652129
2930808,16.01,1387.2905374078
2930907,8.31,2361.93990511334
2931004,16.21,1799.34770361298
2931053,22.31,1437.00078726069
2931103,36.42,3851.00984848485
2931202,45.64,2503.37959704157
2931301,24.88,4912.82451659978
2931350,118.86,4527.23541909733
2931400,34.1,2798.27895652174
2931509,64.02,2467.44457831325
2931608,46.68,8923.93253012048
2931707,64.36,5553.09415258109
2931806,10.14,1860.52768686422
2931905,18.73,3147.22323545259
2932002,8,4089.44876702245
2932101,27.19,2398.17086024283
2932200,115.71,7146.32882519176
2932309,93.22,7995.02383696995
2932408,24.73,2197.66915422886
2932457,10.18,4003.09034712316
2932507,20.48,2870.886875
2932606,16.99,1950.14709375
2932705,50.61,4787.51917355372
2932804,28.47,4260.05727945712
2932903,74.35,4587.49753198675
2933000,63.9,3243.68852667231
2933059,26.83,2357.54269662921
2933109,42.27,2643.28198236035
2933158,10.96,3494.08168120539
2933174,40.16,2680.43093023256
2933208,125.33,1183.11788533751
2933257,7.78,3210.28085106383
2933307,90.11,2314.97053683085
2933406,21.34,3408.68427184466
2933455,4.22,2702.63300970874
2933505,32.92,3111.54834761322
2933604,8.28,5465.66623397182
3100104,7.61,2297.52279874214
3100203,12.49,1850.24388919066
3100302,28.29,1701.6537414966
3100401,38.47,2981.57200902935
3100500,12.6,1542.9430523918
3100609,11.51,2599.24235474006
3100708,4.12,942.359124087591
3100807,17.47,1139.07525912573
3100906,22.53,5062.28886632826
3101003,10.11,2640.55646828723
3101102,18.5,2465.38708971554
3101201,9.48,1824.83092902481
3101300,16.79,2593.51376146789
3101409,50.22,1946.92667286245
3101508,67.3,4592.14982098595
3101607,86.75,2754.4500074638
3101631,46.44,1151.0259994774
3101706,16.9,3934.50835466605
3101805,42.95,2012.83683492497
3101904,40.66,3235.61780849766
3102001,37.89,3118.59934814815
3102050,51.08,3320.47206225681
3102100,23.47,1582.33875598086
3102209,15.98,3005.03024963289
3102308,25.46,3447.77690041249
3102407,9.48,1408.86033834586
3102506,34.63,3393.38890339426
3102605,79.4,2084.17402489627
3102704,12.88,4088.34118673647
3102803,12.11,2500.4691887869
3102852,43.21,2683.25660377358
3102902,20.97,1395.84224965706
3103009,12.15,2255.67668097282
3103108,19.94,3531.70315789474
3103207,12.02,2450.33394495413
3103306,19.3,2954.57684210526
3103405,16.1,1583.51870714985
3103504,40.23,2239.06540451407
3103603,31.57,2105.15360501567
3103702,26.83,2516.56587301587
3103751,20.77,1341.17943336831
3103801,15.96,3016.94560669456
3103900,32.08,1842.51673151751
3104007,80.45,2588.33040215855
3104106,58.38,2688.91419529837
3104205,71.78,2242.93811195271
3104304,48.5,3386.60881467287
3104403,18.2,2785.3112244898
3104452,19.6,1516.61834862385
3104502,3.35,1786.8917438518
3104601,82.13,3212.10635282207
3104700,7.87,2433.4918203968
3104809,3.95,1573.97748940678
3104908,24.39,2696.24967954943
3105004,14.23,1245.86820154291
3105103,15.62,2295.86636466591
3105202,10.31,3299.38675862069
3105301,113.41,3286.59695238095
3105400,83.51,2129.93102930128
3105509,28.84,3723.64351767906
3105608,166.34,3426.83742436858
3105707,16.01,2756.72159090909
3105905,238.81,2191.74244777425
3106002,91.66,3658.32684210526
3106101,8.66,1997.92049469965
3106200,7167.02,7962.8261422935
3106309,69.86,2517.89961444094
3106408,20.59,1844.12045331894
3106507,20.95,1594.73989448052
3106606,10.51,3544.40650813517
3106655,8.94,3496.36490765171
3106705,1102.8,2811.23418929282
3106804,13.38,2872.41025641026
3106903,97.46,3812.13405797101
3107000,5.73,1563.92395437262
3107109,44.75,3224.04008042895
3107208,9.94,2021.02775510204
3107307,14.45,2286.07014863992
3107406,37.28,2149.23938256154
3107505,15.78,2300.91858870968
3107604,18.66,3296.41530054645
3107703,28.07,3192.84541176471
3107802,25.94,3269.7841986456
3107901,45.5,3299.97612866817
3108008,24.46,2909.3025133584
3108107,22.59,1078.89213341724
3108206,3.28,2261.23551401869
3108255,2.48,1319.32842447212
3108305,56.85,3268.94209606987
3108404,44.66,1722.56502877379
3108503,4.14,1704.45310679612
3108552,5.67,1825.89399279135
3108602,22.3,1116.36443432357
3108701,20.76,2207.1576
3108800,13.3,2113.42791005291
3108909,39.87,3053.75334346505
3109006,53.13,897.534847164028
3109105,30.58,3631.09360248447
3109204,6.43,2939.13876425156
3109253,24.66,2861.71299638989
3109303,4.35,1522.01810398093
3109402,3.73,2252.68067985054
3109451,6.26,1798.84857872884
3109501,37.54,4921.79438552714
3109600,59.53,2191.96186699207
3109709,36.27,3471.72686357243
3109808,12.47,3400.71971223022
3109907,65.48,900.488020424195
3110004,75.11,2940.05058359743
3110103,46.67,4013.5960170697
3110202,48.74,2674.5186716792
3110301,19.16,2280.94032933296
3110400,14.14,2238.77056074766
3110509,39.89,2957.15473568282
3110608,108.31,3523.51527373326
3110707,51.15,2062.78145038168
3110806,8.06,3126.80788288288
3110905,45.99,3504.11669548036
3111002,35.8,3011.02061636557
3111101,5.29,2608.93785764131
3111150,7.28,2535.89811912226
3111200,97.58,2698.65099449852
3111309,41.67,4198.70060606061
3111408,5.43,2245.62620609803
3111507,19.99,2865.10460772105
3111606,35.87,3241.93981885816
3111705,26.46,2834.1498502994
3111804,13.53,4461.77531120332
3111903,26.27,2343.41318742985
3112000,20.26,3052.59300780121
3112059,29.57,1608.40097560976
3112109,39.86,5933.15084745763
3112208,42.81,2244.32572614108
3112307,36.05,3080.65630076584
3112406,23.79,2006.51337792642
3112505,93.16,1002.7996421563
3112604,24.63,3635.9866827503
3112653,17.65,2859.5133432172
3112703,14.62,2216.009173314
3112802,15.68,915.219366055905
3112901,48.11,6339.6
3113008,17.99,3234.60460554371
3113107,20.56,1566.23522427441
3113206,48.06,2084.23812166489
3113305,91.39,4709.80197104483
3113404,67.72,4721.55485940744
3113503,6.28,2210.49753787879
3113602,34.79,3707.48469539376
3113701,6.27,4352.65384615385
3113800,9.44,2374.10562180579
3113909,23.38,3607.7293844367
3114006,30.59,2384.57278481013
3114105,42.66,3389.11461586508
3114204,43.9,2052.68419618529
3114303,22.74,3579.54788693743
3114402,19.17,2447.43030995106
3114501,42.62,2469.00260087971
3114550,4.59,1594.87150292778
3114600,5.42,2348.27868284229
3114709,41.2,3441.13984168865
3114808,16.14,1873.16077097506
3114907,14.23,1028.52049910873
3115003,7.78,1990.67591240876
3115102,26.15,1899.79775309917
3115201,14.48,2102.0845814978
3115300,141.85,4080.23474843669
3115359,20.19,2039.0940285205
3115409,24.45,1516.93575757576
3115458,15.99,1584.0719924812
3115474,17.73,2429.65711987128
3115508,216.01,2445.38502415459
3115607,4.27,1575.46454545455
3115706,33.14,2520.0483175151
3115805,31.38,2454.96534830314
3115904,18.27,4701.64897959184
3116001,26.54,3664.04137931034
3116100,18.28,3007.07443647541
3116159,3.32,1791.43156762571
3116209,11.01,1872.269
3116308,42.66,1621.36742268041
3116407,19.95,2222.90689941812
3116506,10.79,2186.08266776451
3116605,40.86,2614.86176198194
3116704,66,1684.78644067797
3116803,25.89,2956.96692073171
3116902,2.85,2110.89238985314
3117009,12.67,4613.5847107438
3117108,27.86,2875.17798408488
3117207,26.9,2584.82
3117306,17.19,3495.16824314307
3117405,17.55,3207.92819472617
3117504,10.37,1293.4380952381
3117603,20.6,1365.69910371319
3117702,35.03,3505.30747962747
3117801,56.77,2811.90421455939
3117836,4.32,1117.8141369863
3117876,140.15,424.647656506064
3117900,51.03,3747.80723742277
3118007,159.57,1406.7549355871
3118106,12.39,1351.76924623116
3118205,10.55,1870.66968467062
3118304,314.69,2817.22304544172
3118403,14.99,2962.06297314785
3118502,19.99,2157.34869565217
3118601,3090.33,5241.24672178988
3118700,31.36,3678.58618421053
3118809,11.7,1303.87359809102
3118908,10.52,1806.95602919708
3119005,19.13,2873.43667334669
3119104,9.47,1974.11629136658
3119203,17.82,3374.04665379665
3119302,8.31,2354.12264647102
3119401,468.67,4834.19706803939
3119500,11.18,2912.84930350359
3119609,22.68,2036.79508196721
3119708,23.42,1827.01970873786
3119807,5.16,1750.0743503772
3119906,30.17,942.116246624663
3119955,57.26,1841.40197751066
3120003,15.23,3503.46524822695
3120102,8.66,1999.31763537009
3120151,6.26,3416.44736842105
3120201,17.96,3906.447956293
3120300,6.85,1795.8371169126
3120409,37.68,1982.24873795319
3120508,32.79,3378.62828729282
3120607,28.46,2028.27312661499
3120706,20.91,2067.09643483343
3120805,27.93,3410.09049707602
3120839,20.64,2500.91638246041
3120870,12.17,2600.90476973684
3120904,22.5,2544.79057870617
3121001,16.8,2673.57927031509
3121100,19.51,2128.78214774282
3121209,4.95,1464.72789017341
3121258,78.66,2737.01979102643
3121308,22.37,3571.87468671679
3121407,18.56,1773.90099384761
3121506,21.19,2031.34397677794
3121605,11.79,2183.0910531804
3121704,23.31,2142.27304015296
3121803,25.37,3746.65966522678
3121902,28.15,1530.77444369521
3122009,56.64,3162.35553066368
3122108,14.43,2912.35
3122207,52.76,1918.29680651221
3122306,300.82,1739.97772998066
3122355,49.95,2602.76785714286
3122405,26.56,3133.3293059126
3122454,15.66,3093.04522292994
3122470,4.67,1776.6941580756
3122504,87.52,2789.66842105263
3122603,11.37,1534.61754385965
3122702,26.65,2795.70816599732
3122801,26.28,2485.99733009709
3122900,85.45,3804.07671043538
3123007,74.49,2769.95472621597
3123106,13.67,2275.57634112792
3123205,12.4,2619.48772252916
3123304,19.3,1294.95547073791
3123403,9.42,2207.18280961183
3123502,5.88,2667.6846473029
3123528,34.13,3102.52524916944
3123601,50.49,3943.75531686359
3123700,54.96,4451.86940822467
3123809,11.71,3853.78163265306
3123858,60.73,3282.09854014599
3123908,31.18,2503.5814797136
3124005,50.2,3655.15550660793
3124104,66.13,773.486606944547
3124203,71.96,3932.92558320373
3124302,16.65,2655.79271353201
3124401,16.78,2777.15179968701
3124500,44.47,3486.9522742702
3124609,18.8,2574.91054913295
3124708,5.53,2608.00808080808
3124807,9.05,1697.28124174373
3124906,34.07,3109.08851030111
3125002,36.14,4283.45076923077
3125101,116.93,1315.84681762546
3125200,27.32,1213.75920745921
3125309,20.43,3444.8704845815
3125408,14.38,1616.00403521643
3125507,9.72,1665.88774509804
3125606,11.53,2962.02193126023
3125705,9.08,1405.4992769342
3125804,19.95,3863.18312829525
3125903,9.95,1382.0481840865
3125952,28.93,3392.07601078167
3126000,34.48,1776.47313829787
3126109,43.36,2614.8750788909
3126208,2.22,2596.55237664101
3126307,18.73,3504.84382785957
3126406,13.61,1658.1242726517
3126505,22.21,1363.18257261411
3126604,3.09,2392.23131170663
3126703,9.07,1884.346875
3126752,8.09,4108.96712802768
3126802,9.38,2747.58769230769
3126901,19,3633.32934343434
3126950,19.88,1870.48323699422
3127008,70.21,2093.8810788609
3127057,14.61,4792.44603421462
3127073,7.79,874.155048287972
3127107,22.03,2983.72701682937
3127206,19.29,640.474129930394
3127305,9.65,2821.98775012201
3127339,2.97,1138.79038613081
3127354,20.31,1555.32865168539
3127370,27.15,2606.46712463199
3127388,24.07,1716.47382113821
3127404,22.52,2234.38708487085
3127503,28.28,2423.33782234957
3127602,13.48,2290.29033998921
3127701,112.58,4643.08903976385
3127800,3.87,2303.34443541836
3127909,7.11,1750.63502170767
3128006,29.08,2429.68204397757
3128105,14.85,2238.97247596154
3128204,29.33,4682.87231638418
3128253,12.09,3712.52555425904
3128303,63.47,3072.2698216493
3128402,32.85,3768.75577836412
3128501,44.32,4289.22256097561
3128600,3.17,2690.41108742004
3128709,172.59,2399.56313538492
3128808,45.5,3550.32269979852
3128907,19.8,3123.97133072407
3129004,29.66,2080.47878787879
3129103,3.32,2176.22551271534
3129202,39.76,3978.20524978832
3129301,30.29,4109.53456722918
3129400,14.54,2452.94109494109
3129509,8.59,2753.70546218487
3129608,8.96,3327.84150548876
3129657,17.42,2303.52918800293
3129707,21.66,2752.04065664314
3129806,2190.26,5581.50231981982
3129905,49.51,3122.55189873418
3130002,18.72,3180.07334963325
3130051,17.18,1520.60710253998
3130101,316.07,1659.00542080199
3130200,42.43,2055.95952725519
3130309,12.78,2056.11332533013
3130408,55.67,1046.62130299897
3130507,30.53,3632.52745024409
3130556,32.65,2222.00971370143
3130606,46.17,2277.69718309859
3130655,7.3,2164.08654880861
3130705,7.46,3263.33549107143
3130804,8.6,3483.08943089431
3130903,28.31,3384.98816848083
3131000,23.51,2899.14352030948
3131109,12.82,2045.41113288906
3131158,147.69,4921.36862507571
3131208,39.79,3980.92541219576
3131307,1452.34,4764.52474228733
3131406,8.81,4013.03622291022
3131505,31.93,3257.041642472
3131604,18.15,2036.43811642566
3131703,87.57,3444.60500188513
3131802,51.16,3106.87416201117
3131901,83.76,1993.38172397944
3132008,2.79,2562.26555023923
3132107,14.46,3635.05385982732
3132206,30.14,2068.6192127269
3132305,24.54,3290.23610243598
3132404,307.49,3467.70543555661
3132503,11.76,2653.1225433526
3132602,43.13,4939.34011627907
3132701,16.07,3089.21092669433
3132800,6,1255.83577464789
3132909,42.46,3123.00889679715
3133006,32.43,2406.61348158443
3133105,98.87,3176.16508372907
3133204,24.25,4533.78438287154
3133303,30.93,4128.70366972477
3133402,7.58,3292.17995545657
3133501,20.54,2625.46500538379
3133600,48.85,2137.15754675946
3133709,33.64,1481.44179824561
3133758,97.41,2778.98040904198
3133808,172.39,3014.912949993
3133907,20.4,1221.46925659472
3134004,8.73,4413.87828608247
3134103,12.88,1926.52869127517
3134202,37.4,2662.42834637202
3134301,26.15,2049.22358490566
3134400,24.53,2001.79425300258
3134509,10.52,2178.53171495693
3134608,15.38,392.267306113064
3134707,8.71,2616.47742290749
