"city_code","pop.urban","pop.rural"
3521507,89.2,10.8
3521606,70.7,29.3
3521705,67.98,32.02
3521804,78.52,21.48
3521903,83.42,16.58
3522000,72.74,27.26
3522109,99.06,0.94
3522158,54.52,45.48
3522208,99.17,0.83
3522307,90.77,9.23
3522406,84.28,15.72
3522505,100,0
3522604,92.76,7.24
3522653,48.76,51.24
3522703,90.7,9.3
3522802,75.83,24.17
3522901,95.54,4.46
3523008,79.92,20.08
3523107,100,0
3523206,92.36,7.64
3523305,63.85,36.15
3523404,84.42,15.58
3523503,90.96,9.04
3523602,90.19,9.81
3523701,83.34,16.66
3523800,90.11,9.89
3523909,93.59,6.41
3524006,86.84,13.16
3524105,94.15,5.85
3524204,93.54,6.46
3524303,97.02,2.98
3524402,98.62,1.38
3524501,86.11,13.89
3524600,54.45,45.55
3524709,97.12,2.88
3524808,94.1,5.9
3524907,47.88,52.12
3525003,100,0
3525102,95.96,4.04
3525201,77.28,22.72
3525300,96.87,3.13
3525409,82.47,17.53
3525508,100,0
3525607,85.37,14.63
3525706,90.6,9.4
3525805,95.12,4.88
3525854,58.01,41.99
3525904,95.7,4.3
3526001,82.23,17.77
3526100,63.07,36.93
3526209,77.39,22.61
3526308,64.82,35.18
3526407,89.55,10.45
3526506,48.81,51.19
3526605,91.79,8.21
3526704,97.94,2.06
3526803,97.76,2.24
3526902,97.02,2.98
3527009,100,0
3527108,98.83,1.17
3527207,97.14,2.86
3527256,81.95,18.05
3527306,96.15,3.85
3527405,86.61,13.39
3527504,79.15,20.85
3527603,96.59,3.41
3527702,91.67,8.33
3527801,88.79,11.21
3527900,79.51,20.49
3528007,97.03,2.97
3528106,88.39,11.61
3528205,75.79,24.21
3528304,82.97,17.03
3528403,80.26,19.74
3528502,87.42,12.58
3528601,86.5,13.5
3528700,44.51,55.49
3528809,90.65,9.35
3528858,83.52,16.48
3528908,80.11,19.89
3529005,95.51,4.49
3529104,79.08,20.92
3529203,83.99,16.01
3529302,98.17,1.83
3529401,100,0
3529500,81.75,18.25
3529609,69.36,30.64
3529658,77.84,22.16
3529708,94.2,5.8
3529807,95.53,4.47
3529906,51.41,48.59
3530003,66.7,33.3
3530102,88.98,11.02
3530201,58.88,41.12
3530300,97.47,2.53
3530409,81.3,18.7
3530508,92.24,7.76
3530607,92.14,7.86
3530706,94.94,5.06
3530805,93.57,6.43
3530904,82.21,17.79
3531001,86.12,13.88
3531100,99.73,0.27
3531209,57.2,42.8
3531308,95.5,4.5
3531407,91.07,8.93
3531506,93.57,6.43
3531605,79.03,20.97
3531704,43.16,56.84
3531803,93.93,6.07
3531902,95.85,4.15
3532009,85.4,14.6
3532058,72.45,27.55
3532108,61.47,38.53
3532157,89.8,10.2
3532207,72.41,27.59
3532306,41.75,58.25
3532405,84.75,15.25
3532504,90.24,9.76
3532603,81.01,18.99
3532702,88.84,11.16
3532801,82.86,17.14
3532827,67.67,32.33
3532843,41.63,58.37
3532868,66.31,33.69
3532900,92.74,7.26
3533007,92.67,7.33
3533106,86.82,13.18
3533205,79.73,20.27
3533254,91.05,8.95
3533304,89.71,10.29
3533403,98.44,1.56
3533502,93.05,6.95
3533601,90.73,9.27
3533700,79.85,20.15
3533809,65.96,34.04
3533908,94.44,5.56
3534005,78.35,21.65
3534104,93.41,6.59
3534203,92.04,7.96
3534302,97.42,2.58
3534401,100,0
3534500,82.74,17.26
3534609,89.86,10.14
3534708,97.42,2.58
3534757,89.78,10.22
3534807,92,8
3534906,73.68,26.32
3535002,83.14,16.86
3535101,97.12,2.88
3535200,75.83,24.17
3535309,91.7,8.3
3535408,97.13,2.87
3535507,90.64,9.36
3535606,30.15,69.85
3535705,87.96,12.04
3535804,81.29,18.71
3535903,88.96,11.04
3536000,82.04,17.96
3536109,78.63,21.37
3536208,68.64,31.36
3536257,80.86,19.14
3536307,80.76,19.24
3536406,83.14,16.86
3536505,99.91,0.09
3536570,68.13,31.87
3536604,90.23,9.77
3536703,93,7
3536802,24.91,75.09
3536901,62.2,37.8
3537008,73.78,26.22
3537107,99.85,0.15
3537156,84.35,15.65
3537206,68.92,31.08
3537305,95.51,4.49
3537404,93.08,6.92
3537503,66.78,33.22
3537602,99.07,0.93
3537701,88.2,11.8
3537800,45.57,54.43
3537909,78.57,21.43
3538006,96.4,3.6
3538105,94.65,5.35
3538204,49.26,50.74
3538303,75.46,24.54
3538501,93.66,6.34
3538600,100,0
3538709,97.85,2.15
3538808,89.92,10.08
3538907,81.49,18.51
3539004,89.69,10.31
3539103,100,0
3539202,95.01,4.99
3539301,91.63,8.37
3539400,85.75,14.25
3539509,96.15,3.85
3539608,84.38,15.62
3539707,78.73,21.27
3539806,98.42,1.58
3539905,89.01,10.99
3540002,93.04,6.96
3540101,84.03,15.97
3540200,98.13,1.87
3540259,82.99,17.01
3540309,84.31,15.69
3540408,80.8,19.2
3540507,48.28,51.72
3540606,84.05,15.95
3540705,98.21,1.79
3540754,75.83,24.17
3540804,89.87,10.13
3540853,47.9,52.1
3540903,92.65,7.35
3541000,100,0
3541059,75.78,24.22
3541109,83.22,16.78
3541208,77.38,22.62
3541307,93.29,6.71
3541406,97.96,2.04
3541505,95.68,4.32
3541604,84.29,15.71
3541653,25.59,74.41
3541703,93.84,6.16
3541802,84.94,15.06
3541901,82.01,17.99
3542008,91.51,8.49
3542107,88.14,11.86
3542206,89.67,10.33
3542305,57.14,42.86
3542404,92.19,7.81
3542503,59.57,40.43
3542602,88.77,11.23
3542701,78.62,21.38
3542800,36.81,63.19
3542909,92.46,7.54
3543006,50.87,49.13
3543105,79.5,20.5
3543204,74.11,25.89
3543238,84.59,15.41
3543253,31.58,68.42
3543303,100,0
3543402,99.75,0.25
3543501,72.89,27.11
3543600,87.54,12.46
3543709,81.24,18.76
3543808,86.93,13.07
3543907,97.57,2.43
3544004,96.82,3.18
3544103,100,0
3544202,79.11,20.89
3544251,80.53,19.47
3544301,94.97,5.03
3544400,57.27,42.73
3544509,82.29,17.71
3544608,87.69,12.31
3544707,75.95,24.05
3544806,90.02,9.98
3544905,90.55,9.45
3545001,63.66,36.34
3545100,89.68,10.32
3545159,83.45,16.55
3545209,99.22,0.78
3545308,78.4,21.6
3545407,90.28,9.72
3545506,69.78,30.22
3545605,94.61,5.39
3545704,85.46,14.54
3545803,99.22,0.78
3546009,88.21,11.79
3546108,75.38,24.62
3546207,67.67,32.33
3546256,67.74,32.26
3546306,96.89,3.11
3546405,91.42,8.58
3546504,92.4,7.6
3546603,96.06,3.94
3546702,98.91,1.09
3546801,78.47,21.53
3546900,94.01,5.99
3547007,88.16,11.84
3547106,86.82,13.18
3547205,66.85,33.15
3547304,100,0
3547403,69.72,30.28
3547502,89.51,10.49
3547601,95.33,4.67
3547650,56.6,43.4
3547700,93.19,6.81
3547809,100,0
3547908,74.06,25.94
3548005,91.21,8.79
3548054,78.3,21.7
3548104,59.43,40.57
3548203,59.44,40.56
3548302,88.41,11.59
3548401,96.63,3.37
3548500,99.93,0.07
3548609,48.15,51.85
3548708,98.33,1.67
3548807,100,0
3548906,96,4
3549003,77.59,22.41
3549102,96.01,3.99
3549201,76.42,23.58
3549250,81.57,18.43
3549300,81.07,18.93
3549409,98.21,1.79
3549508,89.04,10.96
3549607,70.37,29.63
3549706,88.55,11.45
3549805,93.93,6.07
3549904,97.97,2.03
3549953,91.03,8.97
3550001,59.44,40.56
3550100,97.58,2.42
3550209,68.37,31.63
3550308,99.11,0.89
3550407,84.03,15.97
3550506,71.55,28.45
3550605,90.7,9.3
3550704,98.74,1.26
3550803,65.88,34.12
3550902,90.12,9.88
3551009,99.81,0.19
3551108,73.62,26.38
3551207,81.64,18.36
3551306,77.43,22.57
3551405,71.22,28.78
3551504,98.94,1.06
3551603,86.76,13.24
3551702,98.82,1.18
3551801,55.29,44.71
3551900,95.31,4.69
3552007,49.71,50.29
3552106,67.99,32.01
3552205,98.98,1.02
3552304,85.93,14.07
3552403,98.82,1.18
3552502,96.48,3.52
3552551,66.75,33.25
3552601,92.57,7.43
3552700,85.65,14.35
3552809,100,0
3552908,84.91,15.09
3553005,71.64,28.36
3553104,90.58,9.42
3553203,91.19,8.81
3553302,88.86,11.14
3553401,90.36,9.64
3553500,70.88,29.12
3553609,82.47,17.53
3553658,95.85,4.15
3553708,94.78,5.22
3553807,87.83,12.17
3553856,54.57,45.43
3553906,92.46,7.54
3553955,94.11,5.89
3554003,95.28,4.72
3554102,97.84,2.16
3554201,64.88,35.12
3554300,81.2,18.8
3554409,95.32,4.68
3554508,90.92,9.08
3554607,72.71,27.29
3554656,65.17,34.83
3554706,85.09,14.91
3554755,91.84,8.16
3554805,90.12,9.88
3554904,84.72,15.28
3554953,50.07,49.93
3555000,95.99,4.01
3555109,78.53,21.47
3555208,81.87,18.13
3555307,71.13,28.87
3555356,91.61,8.39
3555406,97.51,2.49
3555505,72.94,27.06
3555604,92.93,7.07
3555703,76.55,23.45
3555802,84.16,15.84
3555901,86.41,13.59
3556008,88.99,11.01
3556107,91.27,8.73
3556206,95.16,4.84
3556305,95.1,4.9
3556354,50.23,49.77
3556404,94.93,5.07
3556453,100,0
3556503,100,0
3556602,86.94,13.06
3556701,96.86,3.14
3556800,97.07,2.93
3556909,92.25,7.75
3556958,82.61,17.39
3557006,96.19,3.81
3557105,97.2,2.8
3557154,78.63,21.37
3557204,91.95,8.05
3557303,79.76,20.24
4100103,73.83,26.17
4100202,32.31,67.69
4100301,34.12,65.88
4100400,95.82,4.18
4100459,49.58,50.42
4100509,73.57,26.43
4100608,82.13,17.87
4100707,82.29,17.71
4100806,71.36,28.64
4100905,79.55,20.45
4101002,76.59,23.41
4101051,73.35,26.65
4101101,93.89,6.11
4101150,78.8,21.2
4101200,85.03,14.97
4101309,9.35,90.65
4101408,94.36,5.64
4101507,97.79,2.21
4101606,84.23,15.77
4101655,37.46,62.54
4101705,78.06,21.94
4101804,92.51,7.49
4101853,36.85,63.15
4101903,83.08,16.92
4102000,87.85,12.15
4102109,91.34,8.66
4102208,85.54,14.46
4102307,60.8,39.2
4102406,88.19,11.81
4102505,75.7,24.3
4102604,71.99,28.01
4102703,67.88,32.12
4102752,26.39,73.61
4102802,94.14,5.86
4102901,62.34,37.66
4103008,57.79,42.21
4103024,34.48,65.52
4103040,23.56,76.44
4103057,61.94,38.06
4103107,46.67,53.33
4103156,24.58,75.42
4103206,81.22,18.78
4103222,48.01,51.99
4103305,73.74,26.26
4103354,59.58,40.42
4103370,67.93,32.07
4103404,81.45,18.55
4103453,84.22,15.78
4103479,77.51,22.49
4103503,74.71,25.29
4103602,93.63,6.37
4103701,96.09,3.91
4103800,75.66,24.34
4103909,81.57,18.43
4103958,34.05,65.95
4104006,82.44,17.56
4104055,58.54,41.46
4104105,58.86,41.14
4104204,83.8,16.2
4104253,78.68,21.32
4104303,94.82,5.18
4104402,28.53,71.47
4104428,46.89,53.11
4104451,65.7,34.3
4104501,60.19,39.81
4104600,76.75,23.25
4104659,72.63,27.37
4104709,68.24,31.76
4104808,94.36,5.64
4104907,73.36,26.64
4105003,52.36,47.64
4105102,83.41,16.59
4105201,28.39,71.61
4105300,76.02,23.98
4105409,63.56,36.44
4105508,89.03,10.97
4105607,82.95,17.05
4105706,85.6,14.4
4105805,95.42,4.58
4105904,94,6
4106001,58.39,41.61
4106100,69.17,30.83
4106209,58.09,41.91
4106308,85.68,14.32
4106407,94.42,5.58
4106456,24.22,75.78
4106506,71.01,28.99
4106555,53.15,46.85
4106571,61.31,38.69
4106605,86.54,13.46
4106704,74.6,25.4
4106803,33.58,66.42
4106852,47.53,52.47
4106902,100,0
4107009,68.76,31.24
4107108,82.51,17.49
4107124,40.03,59.97
4107157,50.94,49.06
4107207,77.66,22.34
4107256,70.33,29.67
4107306,87.66,12.34
4107405,34.84,65.16
4107504,88.29,11.71
4107520,38.17,61.83
4107538,67.29,32.71
4107546,35.19,64.81
4107553,58.12,41.88
4107603,78.09,21.91
4107652,92.96,7.04
4107702,83.19,16.81
4107736,35.3,64.7
4107751,85.51,14.49
4107801,88.55,11.45
4107850,34.79,65.21
4107900,92.23,7.77
4108007,93.96,6.04
4108106,91.31,8.69
4108205,65.91,34.09
4108304,99.17,0.83
4108320,65.97,34.03
4108403,85.44,14.56
4108452,72.45,27.55
4108502,70.01,29.99
4108551,46.36,53.64
4108601,86.99,13.01
4108650,23.4,76.6
4108700,53.92,46.08
4108809,92.01,7.99
4108908,80.02,19.98
4108957,28.3,71.7
4109005,74.53,25.47
4109104,57.73,42.27
4109203,80.35,19.65
4109302,53.52,46.48
4109401,91.43,8.57
4109500,34.09,65.91
4109609,89.75,10.25
4109658,33.38,66.62
4109708,80.4,19.6
4109757,81.45,18.55
4109807,95.22,4.78
4109906,70.6,29.4
4110003,89.38,10.62
4110052,64.37,35.63
4110078,62.62,37.38
4110102,62.86,37.14
4110201,57.46,42.54
4110300,92.4,7.6
4110409,73.2,26.8
4110508,34.55,65.45
4110607,78.61,21.39
4110656,77.66,22.34
4110706,79.94,20.06
4110805,58.25,41.75
4110904,79.6,20.4
4110953,52.53,47.47
4111001,75.16,24.84
4111100,94.9,5.1
4111209,66.35,33.65
4111258,83.54,16.46
4111308,71.14,28.86
4111407,36.12,63.88
4111506,86.24,13.76
4111555,69.64,30.36
4111605,76.21,23.79
4111704,61.75,38.25
4111803,88.89,11.11
4111902,84.91,15.09
4112009,86,14
4112108,90.44,9.56
4112207,61.82,38.18
4112306,55.74,44.26
4112405,89.12,10.88
4112504,58.19,41.81
4112603,71.04,28.96
4112702,93.08,6.92
4112751,67.44,32.56
4112801,76.56,23.44
4112900,57.56,42.44
4112959,76.42,23.58
4113007,89.62,10.38
4113106,71.42,28.58
4113205,60.58,39.42
4113254,31.93,68.07
4113304,81.33,18.67
4113403,57.93,42.07
4113429,51.5,48.5
4113452,44.47,55.53
4113502,90.91,9.09
4113601,93.27,6.73
4113700,97.4,2.6
4113734,65.02,34.98
4113759,69.65,30.35
4113809,88.83,11.17
4113908,58.35,41.65
4114005,64.35,35.65
4114104,88.9,11.1
4114203,94.72,5.28
4114302,33.37,66.63
4114351,20.85,79.15
4114401,49.24,50.76
4114500,51.67,48.33
4114609,83.61,16.39
4114708,67.06,32.94
4114807,80.7,19.3
4114906,71.24,28.76
4115002,72.67,27.33
4115101,82.81,17.19
4115200,98.2,1.8
4115309,71.3,28.7
4115358,57.39,42.61
4115408,63.48,36.52
4115457,10.52,89.48
4115507,68.24,31.76
4115606,72.23,27.77
4115705,99.43,0.57
4115739,25.07,74.93
4115754,81.98,18.02
4115804,89.41,10.59
4115853,48.34,51.66
4115903,67.86,32.14
4116000,76.8,23.2
4116059,51.75,48.25
4116109,78.8,21.2
4116208,45.67,54.33
4116307,80.99,19.01
4116406,82.95,17.05
4116505,72.75,27.25
4116604,72.57,27.43
4116703,76.18,23.82
4116802,55.27,44.73
4116901,91.39,8.61
4116950,36.2,63.8
4117008,81.12,18.88
4117057,21.1,78.9
4117107,91.94,8.06
4117206,85.14,14.86
4117214,83.9,16.1
4117222,69.7,30.3
4117255,58.47,41.53
4117271,39.08,60.92
4117297,56.17,43.83
4117305,41.01,58.99
4117404,90.06,9.94
4117453,70.96,29.04
4117503,98.63,1.37
4117602,92.79,7.21
4117701,60.32,39.68
4117800,49.77,50.23
4117909,85.93,14.07
4118006,94.28,5.72
4118105,92.38,7.62
4118204,96.41,3.59
4118303,89.57,10.43
4118402,95.28,4.72
4118451,62.07,37.93
4118501,94.11,5.89
4118600,50.57,49.43
4118709,31.43,68.57
4118808,80.81,19.19
4118857,54.48,45.52
4118907,79.06,20.94
4119004,47.14,52.86
4119103,40.25,59.75
4119152,100,0
4119202,63.14,36.86
4119251,44.42,55.58
4119301,50.71,49.29
4119400,68.74,31.26
4119509,49.07,50.93
4119608,63.09,36.91
4119657,72.49,27.51
4119707,67.72,32.28
4119806,44.44,55.56
4119905,97.79,2.21
4119954,99.15,0.85
4120002,80.64,19.36
4120101,65.31,34.69
4120150,18.86,81.14
4120200,69.72,30.28
4120309,55.6,44.4
4120333,87.8,12.2
4120358,64.05,35.95
4120408,87.73,12.27
4120507,93.09,6.91
4120606,46.04,53.96
4120655,59.97,40.03
4120705,90.45,9.55
4120804,90.38,9.62
4120853,64.08,35.92
4120903,68.57,31.43
4121000,64.98,35.02
4121109,74.9,25.1
4121208,28.6,71.4
4121257,49.42,50.58
4121307,87.74,12.26
4121356,80.89,19.11
4121406,72.2,27.8
4121505,52.94,47.06
4121604,51.16,48.84
4121703,48.49,51.51
4121752,53.44,46.56
4121802,66.35,33.65
4121901,81.91,18.09
4122008,35.56,64.44
4122107,60.2,39.8
4122156,24.32,75.68
4122172,23.58,76.42
4122206,71.92,28.08
4122305,82.21,17.79
4122404,94.62,5.38
4122503,61.71,38.29
4122602,79.99,20.01
4122651,48.69,51.31
4122701,83.61,16.39
4122800,51.19,48.81
4122909,71.9,28.1
4123006,54.28,45.72
4123105,75.89,24.11
4123204,83.85,16.15
4123303,71.09,28.91
4123402,88.5,11.5
4123501,53.76,46.24
4123600,65.57,34.43
4123709,80.62,19.38
4123808,56.51,43.49
4123824,64.61,35.39
4123857,27.92,72.08
4123907,66.91,33.09
4123956,41.3,58.7
4124004,65.84,34.16
4124020,77.77,22.23
4124053,90.38,9.62
4124103,86.51,13.49
4124202,77.85,22.15
4124301,75.66,24.34
4124400,72.57,27.43
4124509,79.71,20.29
4124608,89.38,10.62
4124707,49.93,50.07
4124806,63.54,36.46
4124905,85.25,14.75
4125001,77,23
4125100,29.54,70.46
4125209,57.39,42.61
4125308,86.66,13.34
4125357,58.58,41.42
4125407,59.35,40.65
4125456,62.95,37.05
4125506,89.66,10.34
4125555,55.24,44.76
4125605,62.31,37.69
4125704,63.97,36.03
4125753,62.47,37.53
4125803,79.12,20.88
4125902,65.48,34.52
4126009,88.02,11.98
4126108,83.12,16.88
4126207,52.73,47.27
4126256,99.63,0.37
4126272,49.78,50.22
4126306,82.04,17.96
4126355,50.83,49.17
4126405,87.76,12.24
4126504,87.68,12.32
4126603,72.74,27.26
4126652,40.95,59.05
4126678,47.77,52.23
4126702,85.68,14.32
4126801,90.19,9.81
4126900,58.86,41.14
4127007,46.64,53.36
4127106,97.98,2.02
4127205,82.73,17.27
4127304,81.27,18.73
4127403,76.38,23.62
4127502,60.32,39.68
4127601,15.72,84.28
4127700,90.74,9.26
4127809,46.85,53.15
4127858,51.55,48.45
4127882,44.63,55.37
4127908,68.69,31.31
4127957,78.6,21.4
4127965,36.55,63.45
4128005,85.34,14.66
4128104,92.83,7.17
4128203,94.78,5.22
4128302,80.58,19.42
4128401,81.57,18.43
4128500,80.37,19.63
4128534,65.39,34.61
4128559,76.49,23.51
4128609,41.65,58.35
4128625,55.27,44.73
4128633,16.22,83.78
4128658,47.59,52.41
4128708,61.23,38.77
4128807,33.1,66.9
4200051,27.29,72.71
4200101,55.96,44.04
4200200,63.92,36.08
4200309,37.89,62.11
4200408,49.32,50.68
4200507,52.96,47.04
4200556,40.47,59.53
4200606,41.94,58.06
4200705,30.48,69.52
4200754,30.17,69.83
4200804,40.53,59.47
4200903,21.39,78.61
4201000,52.78,47.22
4201109,40.91,59.09
4201208,31.39,68.61
4201257,44.67,55.33
4201273,31.17,68.83
4201307,94.13,5.87
4201406,82.41,17.59
4201505,62.99,37.01
4201604,68.45,31.55
4201653,22.17,77.83
4201703,87.12,12.88
4201802,41.45,58.55
4201901,34.8,65.2
4201950,97.97,2.03
4202008,100,0
4202057,95.31,4.69
4202073,77.28,22.72
4202081,32.04,67.96
4202099,14.86,85.14
4202107,95.24,4.76
4202131,14.11,85.89
4202156,48.31,51.69
4202206,56.15,43.85
4202305,90.64,9.36
4202404,95.41,4.59
4202438,29.39,70.61
4202453,100,0
4202503,54.54,45.46
4202537,59.18,40.82
4202578,30.35,69.65
4202602,71.76,28.24
4202701,29.32,70.68
4202800,80.58,19.42
4202859,54.9,45.1
4202875,24.74,75.26
4202909,96.7,3.3
4203006,91.09,8.91
4203105,57.53,42.47
4203154,62.44,37.56
4203204,94.98,5.02
4203253,34.94,65.06
4203303,61.6,38.4
4203402,58.88,41.12
4203501,66.72,33.28
4203600,82.45,17.55
4203709,63.43,36.57
4203808,74.43,25.57
4203907,85.48,14.52
4203956,91.43,8.57
4204004,84.71,15.29
4204103,48.86,51.14
4204152,31.47,68.53
4204178,21.33,78.67
4204194,18.57,81.43
4204202,91.6,8.4
4204251,83.75,16.25
4204301,79.95,20.05
4204350,38.44,61.56
4204400,59.4,40.6
4204459,27.87,72.13
4204509,77.02,22.98
4204558,81.31,18.69
4204608,98.61,1.39
4204707,61.42,38.58
4204756,30.23,69.77
4204806,92.11,7.89
4204905,49.77,50.23
4205001,68.81,31.19
4205100,50.2,49.8
4205159,56.02,43.98
4205175,30.75,69.25
4205191,30.2,69.8
4205209,65.3,34.7
4205308,72.39,27.61
4205357,20.65,79.35
4205407,96.19,3.81
4205431,41.68,58.32
4205456,81.72,18.28
4205506,87.67,12.33
4205555,28.54,71.46
4205605,67.6,32.4
4205704,84.46,15.54
4205803,77.58,22.42
4205902,81.28,18.72
4206009,94.25,5.75
4206108,48.51,51.49
4206207,41.78,58.22
4206306,92.6,7.4
4206405,46.9,53.1
4206504,79.74,20.26
4206603,54.1,45.9
4206652,37.38,62.62
4206702,88.76,11.24
4206751,35.73,64.27
4206801,46.16,53.84
4206900,85.48,14.52
4207007,91.64,8.36
4207106,63.93,36.07
4207205,34.31,65.69
4207304,100,0
4207403,44.07,55.93
4207502,96.49,3.51
4207577,33.11,66.89
4207601,53.05,46.95
4207650,49.02,50.98
4207684,20.26,79.74
4207700,43.6,56.4
4207759,34.52,65.48
4207809,68.41,31.59
4207858,21.42,78.58
4207908,33.68,66.32
4208005,63.13,36.87
4208104,52.89,47.11
4208203,94.59,5.41
4208302,97.52,2.48
4208401,49.43,50.57
4208450,96,4
4208500,66.66,33.34
4208609,39.72,60.28
4208708,48.38,51.62
4208807,76.33,23.67
4208906,92.79,7.21
4208955,45.24,54.76
4209003,92.24,7.76
4209102,96.62,3.38
4209151,34.12,65.88
4209177,48.6,51.4
4209201,52.75,47.25
4209300,98.22,1.78
4209409,78.85,21.15
4209458,43.49,56.51
4209508,72.85,27.15
4209607,77.3,22.7
4209706,63.54,36.46
4209805,24.37,75.63
4209854,41.58,58.42
4209904,68.47,31.53
4210001,31.19,68.81
4210035,76.05,23.95
4210050,27.44,72.56
4210100,78.09,21.91
4210209,38.09,61.91
4210308,39.59,60.41
4210407,66.46,33.54
4210506,81.84,18.16
4210555,34.5,65.5
4210605,51.83,48.17
4210704,51.6,48.4
4210803,52.13,47.87
4210852,47.83,52.17
4210902,66.55,33.45
4211009,61.63,38.37
4211058,86.73,13.27
4211108,58.1,41.9
4211207,85.97,14.03
4211256,26.16,73.84
4211306,94.79,5.21
4211405,75.11,24.89
4211454,35.86,64.14
4211504,74.89,25.11
4211603,67.07,32.93
4211652,33.49,66.51
4211702,75.18,24.82
4211751,91.15,8.85
4211801,65.71,34.29
4211850,31.48,68.52
4211876,19.06,80.94
4211892,40.16,59.84
4211900,98.53,1.47
4212007,57.54,42.46
4212056,38.98,61.02
4212106,61.62,38.38
4212205,51.23,48.77
4212239,35.56,64.44
4212254,88.67,11.33
4212270,24.84,75.16
4212304,72.03,27.97
4212403,30.7,69.3
4212502,91.74,8.26
4212601,49.56,50.44
4212700,36.29,63.71
4212809,90.76,9.24
4212908,83.36,16.64
4213005,54.02,45.98
4213104,59.65,40.35
4213153,40.2,59.8
4213203,85.82,14.18
4213302,73.11,26.89
4213351,91.04,8.96
4213401,69.11,30.89
4213500,94.3,5.7
4213609,84.39,15.61
4213708,60.93,39.07
4213807,59.13,40.87
4213906,32.06,67.94
4214003,70.77,29.23
4214102,35.38,64.62
4214151,36.4,63.6
4214201,56.07,43.93
4214300,46.94,53.06
4214409,44.6,55.4
4214508,42.51,57.49
4214607,47.81,52.19
4214706,49.69,50.31
4214805,92.79,7.21
4214904,34.26,65.74
4215000,91.22,8.78
4215059,28.24,71.76
4215075,44.52,55.48
4215109,86.28,13.72
4215208,36.17,63.83
4215307,67.67,32.33
4215356,31.68,68.32
4215406,79.1,20.9
4215455,46.69,53.31
4215505,86.71,13.29
4215554,37.03,62.97
4215604,25.08,74.92
4215653,46.51,53.49
4215679,17.26,82.74
4215687,18.61,81.39
4215695,44.37,55.63
4215703,75.52,24.48
4215752,26.86,73.14
4215802,95.23,4.77
4215901,22.77,77.23
4216008,67.07,32.93
4216057,75.82,24.18
4216107,66.52,33.48
4216206,92.87,7.13
4216255,35.11,64.89
4216305,89.68,10.32
4216354,56.04,43.96
4216404,22.45,77.55
4216503,70.82,29.18
4216602,98.81,1.19
4216701,61.73,38.27
4216800,26.87,73.13
4216909,77.46,22.54
4217006,89.72,10.28
4217105,38.36,61.64
4217154,23.06,76.94
4217204,88.32,11.68
4217253,80.06,19.94
4217303,56.82,43.18
4217402,89.47,10.53
4217501,68.41,31.59
4217550,55.86,44.14
4217600,77.33,22.67
4217709,73.79,26.21
4217758,36.55,63.45
4217808,57.73,42.27
4217907,57.46,42.54
4217956,19.52,80.48
4218004,83.99,16.01
4218103,34.76,65.24
4218202,93.26,6.74
4218251,56.97,43.03
4218301,84.75,15.25
4218350,51.97,48.03
4218400,49.46,50.54
4218509,74.36,25.64
4218608,62.58,37.42
4218707,90.6,9.4
4218756,30.61,69.39
4218806,66.77,33.23
4218855,38.04,61.96
4218905,66.04,33.96
4218954,49.64,50.36
4219002,56.4,43.6
4219101,51.53,48.47
4219150,31.91,68.09
4219176,55.85,44.15
4219200,28.49,71.51
4219309,90.82,9.18
4219358,27.75,72.25
4219408,23.47,76.53
4219507,88.7,11.3
4219606,26.99,73.01
4219705,81.54,18.46
4219853,78.1,21.9
4300034,24.1,75.9
4300059,38.88,61.12
4300109,41.2,58.8
4300208,56.62,43.38
4300307,30.73,69.27
4300406,89.62,10.38
4300455,36.85,63.15
4300471,40.59,59.41
4300505,27.54,72.46
4300554,40.21,59.79
4300570,27.97,72.03
4300604,100,0
4300638,29.37,70.63
4300646,52.04,47.96
4300661,40.79,59.21
4300703,38.38,61.62
4300802,71.96,28.04
4300851,78.88,21.12
4300877,82.15,17.85
4300901,50.51,49.49
4301008,78.07,21.93
4301057,97.02,2.98
4301073,16.63,83.37
4301107,95.22,4.78
4301206,47.14,52.86
4301305,87.09,12.91
4301404,61.35,38.65
4301503,51.54,48.46
4301552,41.94,58.06
4301602,83.71,16.29
4301636,98.96,1.04
4301651,51.73,48.27
4301701,60.74,39.26
4301750,9.93,90.07
4301800,56.69,43.31
4301859,44.38,55.62
4301875,70.79,29.21
4301909,73.9,26.1
4301925,20.12,79.88
4301958,64.3,35.7
4302006,31.72,68.28
4302055,14.78,85.22
4302105,92.38,7.62
4302154,41.91,58.09
4302204,66.41,33.59
4302220,19.34,80.66
4302238,29.86,70.14
4302253,14.09,85.91
4302303,74.6,25.4
4302352,78.02,21.98
4302378,49.23,50.77
4302402,79.86,20.14
4302451,21.79,78.21
4302501,53.49,46.51
4302584,28.59,71.41
4302600,61.64,38.36
4302659,49.11,50.89
4302709,94.73,5.27
4302808,75.42,24.58
4302907,87.39,12.61
4303004,85.53,14.47
4303103,100,0
4303202,33.44,66.56
4303301,55.41,44.59
4303400,31.43,68.57
4303509,78.64,21.36
4303558,42.25,57.75
4303608,46.48,53.52
4303673,37.91,62.09
4303707,35.77,64.23
4303806,76.59,23.41
4303905,95.45,4.55
4304002,75.27,24.73
4304101,57.41,42.59
4304200,52.09,47.91
4304309,28.25,71.75
4304358,29.62,70.38
4304408,91.34,8.66
4304507,36.98,63.02
4304606,100,0
4304614,22.74,77.26
4304622,28.45,71.55
4304630,99.4,0.6
4304655,16.72,83.28
4304663,92.11,7.89
