"votes_pct.JB","totalVotos","city_UF","city_code"
0.453650336215178,4164,"CABECEIRAS (go)",5204003
0.468358496627048,3113,"TURVELÂNDIA (go)",5221551
0.534069280548154,5254,"CACHOEIRA ALTA (go)",5204102
0.677916666666667,2400,"RIO QUENTE (go)",5218789
0.555175363558597,1169,"CACHOEIRA DE GOIÁS (go)",5204201
0.654922574229294,7039,"CAÇU (go)",5204300
0.357761492338441,1501,"GUARINOS (go)",5209457
0.5658014571949,8784,"CAIAPÔNIA (go)",5204409
0.639938020530699,10326,"COCALZINHO DE GOIÁS (go)",5205513
0.721468110709988,41550,"CALDAS NOVAS (go)",5204508
0.628274967574578,3855,"SANTO ANTÔNIO DE GOIÁS (go)",5219738
0.573253493013972,2505,"CAMPESTRE DE GOIÁS (go)",5204607
0.689706987227648,5324,"CHAPADÃO DO CÉU (go)",5205471
0.670642493638677,6288,"CAMPINORTE (go)",5204706
0.636697247706422,3815,"ALTO HORIZONTE (go)",5200555
0.53839590443686,3516,"CAMPO ALEGRE DE GOIÁS (go)",5204805
0.459528907922912,2335,"CASTELÂNDIA (go)",5205059
0.393175735950045,8968,"CAMPOS BELOS (go)",5204904
0.727490996398559,1666,"JESÚPOLIS (go)",5212055
0.625945317044794,5157,"CARMO DO RIO VERDE (go)",5205000
0.510227936879018,1711,"APARECIDA DO RIO DOCE (go)",5201454
0.573299163096144,49946,"CATALÃO (go)",5205109
0.62416867128909,28268,"CIDADE OCIDENTAL (go)",5205497
0.546719681908549,3018,"CATURAÍ (go)",5205208
0.526473526473527,2002,"PROFESSOR JAMIL (go)",5218391
0.152517635611773,4111,"CAVALCANTE (go)",5205307
0.488431876606684,1945,"PEROLÂNDIA (go)",5216452
0.707504970178926,12072,"CERES (go)",5205406
0.575853018372703,1905,"NOVA IGUAÇU DE GOIÁS (go)",5214879
0.402840909090909,3520,"DIVINÓPOLIS DE GOIÁS (go)",5208301
0.708437343984024,2003,"BURITI DE GOIÁS (go)",5203939
0.64292497625831,2106,"CALDAZINHA (go)",5204557
0.529830322933771,1827,"GUARAÍTA (go)",5209291
0.770996640537514,1786,"CÓRREGO DO OURO (go)",5205703
0.419429708222812,3016,"INACIOLÂNDIA (go)",5209937
0.643942423030788,5002,"CORUMBÁ DE GOIÁS (go)",5205802
0.43791427308882,2263,"MONTIVIDIU DO NORTE (go)",5213772
0.611888914390636,4357,"CORUMBAÍBA (go)",5205901
0.461812990720914,2802,"SANTO ANTÔNIO DA BARRA (go)",5219712
0.626575028636884,4365,"TEREZÓPOLIS DE GOIÁS (go)",5221197
0.398187311178248,1655,"UIRAPURU (go)",5221577
0.676665655208288,23069,"CRISTALINA (go)",5206206
0.440230436869899,2083,"BURITINÓPOLIS (go)",5203962
0.685526315789474,2280,"CRISTIANÓPOLIS (go)",5206305
0.306547619047619,2352,"VILA BOA (go)",5222203
0.459967509863077,8618,"CRIXÁS (go)",5206404
0.651450519195799,58841,"VALPARAÍSO DE GOIÁS (go)",5221858
0.649834437086093,2416,"CROMÍNIA (go)",5206503
0.625964693016716,32005,"NOVO GAMA (go)",5215231
0.444877505567929,1796,"CUMARI (go)",5206602
0.577724140024896,65874,"ÁGUAS LINDAS DE GOIÁS (go)",5200258
0.543836805555556,2304,"DAMIANÓPOLIS (go)",5206701
0.689682922903589,6213,"ABADIA DE GOIÁS (go)",5200050
0.656331877729258,2290,"DAMOLÂNDIA (go)",5206800
0.403073872087258,2017,"AMARALINA (go)",5200829
0.477955520873976,2563,"DAVINÓPOLIS (go)",5206909
0.38637493784187,2011,"BONÓPOLIS (go)",5203575
0.53714859437751,1992,"PORTEIRÃO (go)",5218052
0.608667529107374,1546,"DIORAMA (go)",5207105
0.5175983436853,1932,"SANTA RITA DO NOVO DESTINO (go)",5219456
0.688410386320456,1579,"SÃO PATRÍCIO (go)",5220280
0.617813523979744,6714,"EDÉIA (go)",5207402
0.494816211121583,3183,"VILA PROPÍCIO (go)",5222302
0.52880859375,2048,"ESTRELA DO NORTE (go)",5207501
0.578013169195534,3493,"FAZENDA NOVA (go)",5207600
0.606201550387597,1935,"IPIRANGA DE GOIÁS (go)",5210158
0.605311355311355,2184,"GAMELEIRA DE GOIÁS (go)",5208152
0.738264099966228,5922,"FIRMINÓPOLIS (go)",5207808
0.687670553212602,4031,"CAMPO LIMPO DE GOIÁS (go)",5204854
0.422665716322167,4209,"FLORES DE GOIÁS (go)",5207907
0.631182795698925,930,"LAGOA SANTA (go)",5212253
0.613231157241246,51545,"FORMOSA (go)",5208004
0.43787610619469,2825,"FORMOSO (go)",5208103
0.759130898427086,7502,"GOIANÁPOLIS (go)",5208400
0.492666666666667,3000,"GOIANDIRA (go)",5208509
0.635604359493948,36518,"GOIANÉSIA (go)",5208608
0.74204359106838,712256,"GOIÂNIA (go)",5208707
0.639356577842591,22629,"GOIANIRA (go)",5208806
0.476995940460081,13302,"GOIÁS (go)",5208905
0.705765407554672,18108,"GOIATUBA (go)",5209101
0.60304208600183,8744,"GUAPÓ (go)",5209200
0.360793287566743,2622,"GUARANI DE GOIÁS (go)",5209408
0.546698872785829,2484,"HEITORAÍ (go)",5209606
0.641131150411487,11422,"HIDROLÂNDIA (go)",5209705
0.503160556257901,2373,"HIDROLINA (go)",5209804
0.390138916063393,5111,"IACIARA (go)",5209903
0.648943762489295,28024,"INHUMAS (go)",5210000
0.603669989885855,13842,"IPAMERI (go)",5210109
0.620357402946614,17851,"IPORÁ (go)",5210208
0.541084404695361,1789,"ISRAELÂNDIA (go)",5210307
0.5621067350268,21455,"ITABERAÍ (go)",5210406
0.526822916666667,3840,"ITAGUARU (go)",5210604
0.610766045548654,2415,"ITAJÁ (go)",5210802
0.554885634988994,10449,"ITAPACI (go)",5210901
0.504661016949153,4720,"ITAPIRAPUÃ (go)",5211008
0.528028224225794,15306,"ITAPURANGA (go)",5211206
0.556729131175469,2935,"ITARUMÃ (go)",5211305
0.632167547783652,4918,"ITAUÇU (go)",5211404
0.676478066143827,51131,"ITUMBIARA (go)",5211503
0.485682201010668,1781,"IVOLÂNDIA (go)",5211602
0.656102995791037,4039,"JANDAIA (go)",5211701
0.756083455669736,22479,"JARAGUÁ (go)",5211800
0.654042091197595,47896,"JATAÍ (go)",5211909
0.507867607162235,1843,"JAUPACI (go)",5212006
0.613517745302714,3832,"JOVIÂNIA (go)",5212105
0.611563599798894,9945,"JUSSARA (go)",5212204
0.601027397260274,4088,"LEOPOLDO DE BULHÕES (go)",5212303
0.678474974571218,85533,"LUZIÂNIA (go)",5212501
0.648492623476588,1559,"MAIRIPOTABA (go)",5212600
0.573292402148887,3909,"MAMBAÍ (go)",5212709
0.536764705882353,5304,"MARA ROSA (go)",5212808
0.568534773801486,1481,"MARZAGÃO (go)",5212907
0.478862109838009,5062,"PARANAIGUARA (go)",5216304
0.512603387160299,5078,"MAURILÂNDIA (go)",5213004
0.619349855598093,29778,"MINEIROS (go)",5213103
0.634835752482811,1309,"MOIPORÁ (go)",5213400
0.292488954344624,3395,"MONTE ALEGRE DE GOIÁS (go)",5213509
0.589140658401026,4678,"MONTES CLAROS DE GOIÁS (go)",5213707
0.663954635108481,24336,"MORRINHOS (go)",5213806
0.470496409615985,3203,"MOSSÂMEDES (go)",5213905
0.602611683848797,7275,"MOZARLÂNDIA (go)",5214002
0.574413646055437,2345,"MUTUNÓPOLIS (go)",5214101
0.659852820932134,4892,"NAZÁRIO (go)",5214408
0.653466657837229,15101,"NERÓPOLIS (go)",5214507
0.546416306635649,18054,"NIQUELÂNDIA (go)",5214606
0.668367346938776,1568,"NOVA AMÉRICA (go)",5214705
0.511175198269647,1387,"NOVA AURORA (go)",5214804
0.321428571428571,1708,"NOVA ROMA (go)",5214903
0.612597547380156,5382,"NOVA VENEZA (go)",5215009
0.581163194444444,2304,"NOVO BRASIL (go)",5215207
0.65187470336972,8428,"ORIZONA (go)",5215306
0.699564011097899,2523,"OURO VERDE DE GOIÁS (go)",5215405
0.540485829959514,5434,"OUVIDOR (go)",5215504
0.600458788166429,12642,"PADRE BERNARDO (go)",5215603
0.686315937742095,14199,"PALMEIRAS DE GOIÁS (go)",5215702
0.642281879194631,1490,"PALMELO (go)",5215801
0.705370101596517,2756,"PALMINÓPOLIS (go)",5215900
0.565853658536585,1640,"PANAMÁ (go)",5216007
0.621703342852343,5953,"PARAÚNA (go)",5216403
0.708774583963691,5288,"PETROLINA DE GOIÁS (go)",5216809
0.479472883933097,1973,"PILAR DE GOIÁS (go)",5216908
0.636834986474301,13308,"PIRACANJUBA (go)",5217104
0.517703201970443,6496,"PIRANHAS (go)",5217203
0.615158420936558,13603,"PIRENÓPOLIS (go)",5217302
0.722546454685718,14907,"PIRES DO RIO (go)",5217401
0.630522902310499,9868,"PONTALINA (go)",5217708
0.553884711779449,21546,"PORANGATU (go)",5218003
0.481430536451169,2181,"PORTELÂNDIA (go)",5218102
0.49458614051973,16624,"POSSE (go)",5218300
0.579818766937669,23616,"QUIRINÓPOLIS (go)",5218508
0.717251367878983,6214,"RIALMA (go)",5218607
0.716672996581846,2633,"RIANÁPOLIS (go)",5218706
0.671412706395105,95448,"RIO VERDE (go)",5218805
0.735668202764977,10850,"RUBIATABA (go)",5218904
0.620102564102564,4875,"SANCLERLÂNDIA (go)",5219001
0.633506493506493,3850,"SANTA BÁRBARA DE GOIÁS (go)",5219100
0.602144772117962,1865,"SANTA CRUZ DE GOIÁS (go)",5219209
0.582316194137434,20810,"SANTA HELENA DE GOIÁS (go)",5219308
0.564917127071823,2896,"SANTA RITA DO ARAGUAIA (go)",5219407
0.601348098218584,2077,"SANTA ROSA DE GOIÁS (go)",5219506
0.537165510406343,2018,"SANTA TEREZA DE GOIÁS (go)",5219605
0.428681276432141,5202,"SANTA TEREZINHA DE GOIÁS (go)",5219704
0.374551971326165,4464,"SÃO DOMINGOS (go)",5219803
0.674418604651163,3182,"SÃO FRANCISCO DE GOIÁS (go)",5219902
0.576711631458386,39290,"PLANALTINA (go)",5217609
0.455676164631388,4422,"SÃO JOÃO D'ALIANÇA (go)",5220009
0.773315220601264,16931,"SÃO LUÍS DE MONTES BELOS (go)",5220108
0.582578339290167,12031,"SÃO MIGUEL DO ARAGUAIA (go)",5220207
0.451649367999178,9731,"SÃO SIMÃO (go)",5220405
0.541592920353982,3955,"SERRANÓPOLIS (go)",5220504
0.637348858038513,11165,"SILVÂNIA (go)",5220603
0.369896404631322,1641,"SÍTIO D'ABADIA (go)",5220702
0.614819993009437,2861,"TAQUARAL DE GOIÁS (go)",5221007
0.500211416490486,2365,"TRÊS RANCHOS (go)",5221304
0.6665078933043,58784,"TRINDADE (go)",5221403
0.692784143697739,3229,"TURVÂNIA (go)",5221502
0.593468585032605,19322,"URUAÇU (go)",5221601
0.61508896797153,7025,"URUANA (go)",5221700
0.573557692307692,2080,"URUTAÍ (go)",5221809
0.695081967213115,2440,"VARJÃO (go)",5221908
0.717912002082791,7682,"VIANÓPOLIS (go)",5222005
0.586306933565419,10341,"ACREÚNA (go)",5200134
0.532083054253181,14930,"MINAÇU (go)",5213087
0.496257018091079,3206,"MUNDO NOVO (go)",5214051
0.446477900552486,5792,"NOVA CRIXÁS (go)",5214838
0.571209465381245,4564,"NOVA GLÓRIA (go)",5214861
0.573182247403211,4236,"VICENTINÓPOLIS (go)",5222054
0.553678786143716,3493,"AMERICANO DO BRASIL (go)",5200852
0.490341753343239,4038,"ARAGUAPAZ (go)",5202155
0.471206581352834,2188,"ARENÓPOLIS (go)",5202353
0.45572308345721,4709,"CACHOEIRA DOURADA (go)",5204250
0.503271028037383,4280,"DOVERLÂNDIA (go)",5207253
0.634888581854253,28227,"SANTO ANTÔNIO DO DESCOBERTO (go)",5219753
0.545384318269602,7767,"INDIARA (go)",5209952
0.467666839110191,1933,"CAMPINAÇU (go)",5204656
0.628536285362854,2439,"SANTA ISABEL (go)",5219357
0.763346175013759,1817,"ADELÂNDIA (go)",5200159
0.64569650881438,2893,"ÁGUA FRIA DE GOIÁS (go)",5200175
0.140569395017794,7306,"ÁGUA DOCE DO MARANHÃO (ma)",2100154
0.0845771144278606,4422,"AFONSO CUNHA (ma)",2100105
0.166473413947325,12074,"ALTO ALEGRE DO MARANHÃO (ma)",2100436
0.141499670712202,10629,"ALCÂNTARA (ma)",2100204
0.131356571601026,13254,"ALTO ALEGRE DO PINDARÉ (ma)",2100477
0.163453262179377,11618,"ALDEIAS ALTAS (ma)",2100303
0.215189873417722,7663,"APICUM-AÇU (ma)",2100832
0.195639363582793,3394,"ALTAMIRA DO MARANHÃO (ma)",2100402
0.21328029375765,3268,"AMAPÁ DO MARANHÃO (ma)",2100550
0.279584375601308,5197,"ALTO PARNAÍBA (ma)",2100501
0.118488253319714,4895,"ARAGUANÃ (ma)",2100873
0.294040936667234,17637,"AMARANTE DO MARANHÃO (ma)",2100600
0.156631171345595,10330,"BACABEIRA (ma)",2101251
0.135373277795578,12484,"ANAJATUBA (ma)",2100709
0.110241356816699,3066,"BACURITUBA (ma)",2101350
0.146922428330523,9488,"ANAPURUS (ma)",2100808
0.0633999570169783,4653,"BELÁGUA (ma)",2101731
0.113054198438427,21901,"ARAIOSES (ma)",2100907
0.163064208518754,6292,"BELA VISTA DO MARANHÃO (ma)",2101772
0.212633451957295,15736,"ARARI (ma)",2101004
0.242120343839542,3490,"BERNARDO DO MEARIM (ma)",2101939
0.161459134985378,6497,"AXIXÁ (ma)",2101103
0.110280373831776,4815,"CACHOEIRA GRANDE (ma)",2102374
0.333594788330392,45897,"BACABAL (ma)",2101202
0.348251748251748,7865,"DAVINÓPOLIS (ma)",2103752
0.113138686131387,8220,"BACURI (ma)",2101301
0.26119574370359,13063,"BOM JESUS DAS SELVAS (ma)",2102036
0.448767469625676,42717,"BALSAS (ma)",2101400
0.169514388489209,6672,"BOM LUGAR (ma)",2102077
0.108930323846909,10190,"BARÃO DE GRAJAÚ (ma)",2101509
0.181311881188119,4848,"BREJO DE AREIA (ma)",2102150
0.290549090638414,40303,"BARRA DO CORDA (ma)",2101608
0.194591728525981,3772,"BOA VISTA DO GURUPI (ma)",2101970
0.157190743247599,31026,"BARREIRINHAS (ma)",2101707
0.25342822426662,28805,"BURITICUPU (ma)",2102325
0.152536483669215,2878,"BENEDITO LEITE (ma)",2101806
0.313312118801379,7542,"BURITIRANA (ma)",2102358
0.144049312470365,10545,"BEQUIMÃO (ma)",2101905
0.301076923076923,6500,"CAMPESTRE DO MARANHÃO (ma)",2102556
0.167494810994402,15899,"BREJO (ma)",2102101
0.208292523669605,6126,"CAPINZAL DO NORTE (ma)",2102754
0.113945578231292,14112,"BURITI (ma)",2102200
0.0786037167252637,3982,"CENTRAL DO MARANHÃO (ma)",2103125
0.124555160142349,11802,"BURITI BRAVO (ma)",2102309
0.132436837815811,4908,"CENTRO DO GUILHERME (ma)",2103158
0.0784678319077724,5378,"CAJAPIÓ (ma)",2102408
0.150425114453891,7645,"CENTRO NOVO DO MARANHÃO (ma)",2103174
0.0906658433672944,9717,"CAJARI (ma)",2102507
0.23458788614596,7413,"CIDELÂNDIA (ma)",2103257
0.204765921552088,9484,"CÂNDIDO MENDES (ma)",2102606
0.196014196014196,7326,"CONCEIÇÃO DO LAGO-AÇU (ma)",2103554
0.13886925795053,8490,"CANTANHEDE (ma)",2102705
0.282856478250756,4299,"FEIRA NOVA DO MARANHÃO (ma)",2104073
0.35021280291844,11513,"CAROLINA (ma)",2102804
0.171059431524548,5805,"FERNANDO FALCÃO (ma)",2104081
0.259066893525566,11167,"CARUTAPERA (ma)",2102903
0.303407307778525,8922,"FORMOSA DA SERRA NEGRA (ma)",2104099
0.240801281633823,76777,"CAXIAS (ma)",2103000
0.170722211407436,5137,"CEDRAL (ma)",2103109
0.371809328549462,9755,"GOVERNADOR EDISON LOBÃO (ma)",2104552
0.219738462747976,38159,"CHAPADINHA (ma)",2103208
0.223184713375796,3925,"GOVERNADOR LUIZ ROCHA (ma)",2104628
0.226305304061384,50697,"CODÓ (ma)",2103307
0.15464759959142,4895,"GOVERNADOR NEWTON BELLO (ma)",2104651
0.160643606952332,23244,"COELHO NETO (ma)",2103406
0.23559413027917,11176,"GOVERNADOR NUNES FREIRE (ma)",2104677
0.157123619714517,18565,"COLINAS (ma)",2103505
0.125310985989263,7637,"IGARAPÉ DO MEIO (ma)",2105153
0.276680878976714,30490,"COROATÁ (ma)",2103604
0.183146766169154,6432,"ITAIPAVA DO GRAJAÚ (ma)",2105351
0.147570727773671,14881,"CURURUPU (ma)",2103703
0.426262275136873,11507,"ITINGA DO MARANHÃO (ma)",2105427
0.294750677729401,12173,"DOM PEDRO (ma)",2103802
0.144380275433141,4502,"JATOBÁ (ma)",2105450
0.0906163753449862,6522,"DUQUE BACELAR (ma)",2103901
0.158696988322065,8135,"JENIPAPO DOS VIEIRAS (ma)",2105476
0.181309172350606,9823,"ESPERANTINÓPOLIS (ma)",2104008
0.147368421052632,3515,"JUNCO DO MARANHÃO (ma)",2105658
0.272003474232774,6908,"FORTALEZA DOS NOGUEIRAS (ma)",2104107
0.209286328460877,5815,"LAGO DOS RODRIGUES (ma)",2105948
0.153202328966521,8244,"FORTUNA (ma)",2104206
0.100699300699301,5720,"LAGOA DO MATO (ma)",2105922
0.263506063947078,4535,"GODOFREDO VIANA (ma)",2104305
0.179940072543763,6341,"LAGOA GRANDE DO MARANHÃO (ma)",2105963
0.18937887472219,8549,"GONÇALVES DIAS (ma)",2104404
0.325504931892908,4258,"LAJEADO NOVO (ma)",2105989
0.169048060864724,5389,"GOVERNADOR ARCHER (ma)",2104503
0.240634783547447,9263,"MARACAÇUMÉ (ma)",2106326
0.163484174731886,7646,"GOVERNADOR EUGÊNIO BARROS (ma)",2104602
0.152199208750291,4297,"MARAJÁ DO SENA (ma)",2106359
0.167012987012987,3850,"GRAÇA ARANHA (ma)",2104701
0.15850144092219,5205,"MARANHÃOZINHO (ma)",2106375
0.300202198913181,31652,"GRAJAÚ (ma)",2104800
0.10996640537514,4465,"MATÕES DO NORTE (ma)",2106631
0.114888628370457,5971,"GUIMARÃES (ma)",2104909
0.111229377328366,3758,"MILAGRES DO MARANHÃO (ma)",2106672
0.156502277995364,12511,"HUMBERTO DE CAMPOS (ma)",2105005
0.233904885150437,3091,"NOVA COLINAS (ma)",2107258
0.122628083491461,12648,"ICATU (ma)",2105104
0.160579571308825,8351,"NOVA OLINDA DO MARANHÃO (ma)",2107357
0.31529692019738,5877,"IGARAPÉ GRANDE (ma)",2105203
0.138973292819447,6253,"OLINDA NOVA DO MARANHÃO (ma)",2107456
0.54993410341887,128990,"IMPERATRIZ (ma)",2105302
0.116002716161159,8836,"PAULINO NEVES (ma)",2108058
0.11037115244051,12313,"SÃO LUÍS GONZAGA DO MARANHÃO (ma)",2111409
0.105661073206712,10846,"PEDRO DO ROSÁRIO (ma)",2108256
0.172946519959058,31264,"ITAPECURU MIRIM (ma)",2105401
0.130895696702902,11131,"PERITORÓ (ma)",2108454
0.313107885680084,13366,"JOÃO LISBOA (ma)",2105500
0.225826007881176,3299,"PORTO RICO DO MARANHÃO (ma)",2109056
0.182852606509659,7558,"JOSELÂNDIA (ma)",2105609
0.141190198366394,3428,"PRESIDENTE MÉDICI (ma)",2109239
0.359533692484324,22646,"LAGO DA PEDRA (ma)",2105708
0.105942059632057,9458,"PRESIDENTE SARNEY (ma)",2109270
0.20487012987013,6160,"LAGO DO JUNCO (ma)",2105807
0.272888494790512,13533,"RAPOSA (ma)",2109452
0.116750030498963,8197,"LAGO VERDE (ma)",2105906
0.331515564644399,4401,"RIBAMAR FIQUENE (ma)",2109551
0.30046674445741,6856,"LIMA CAMPOS (ma)",2106003
0.155447070914697,3892,"SANTA FILOMENA DO MARANHÃO (ma)",2109759
0.178270042194093,5688,"LORETO (ma)",2106102
0.136694898562143,5077,"SANTANA DO MARANHÃO (ma)",2110237
0.316775475447062,3523,"LUÍS DOMINGUES (ma)",2106201
0.11277823577906,6065,"SANTO AMARO DO MARANHÃO (ma)",2110278
0.213244533802463,7958,"MAGALHÃES DE ALMEIDA (ma)",2106300
0.151781472684085,4210,"SÃO DOMINGOS DO AZEITÃO (ma)",2110658
0.159014342092598,10389,"MATA ROMA (ma)",2106409
0.365356922443942,4861,"SÃO FRANCISCO DO BREJÃO (ma)",2110856
0.171410449536193,12613,"MATINHA (ma)",2106508
0.174789649150659,6299,"SÃO JOÃO DO CARÚ (ma)",2111029
0.12841399137518,16696,"MATÕES (ma)",2106607
0.297316017316017,5775,"SÃO JOÃO DO PARAÍSO (ma)",2111052
0.145576923076923,10400,"MIRADOR (ma)",2106706
0.0937286202964652,8770,"SÃO JOÃO DO SOTER (ma)",2111078
0.191549295774648,7100,"MIRINZAL (ma)",2106805
0.104973696795791,4182,"SÃO JOSÉ DOS BASÍLIOS (ma)",2111250
0.136472814615329,13739,"MONÇÃO (ma)",2106904
0.314532520325203,5904,"SÃO PEDRO DA ÁGUA BRANCA (ma)",2111532
0.254869797006356,4877,"MONTES ALTOS (ma)",2107001
0.574946466809422,2802,"SÃO PEDRO DOS CRENTES (ma)",2111573
0.160485021398003,9814,"MORROS (ma)",2107100
0.149768250289687,3452,"SÃO RAIMUNDO DO DOCA BEZERRA (ma)",2111631
0.132120387689169,5881,"NINA RODRIGUES (ma)",2107209
0.131338582677165,3175,"SÃO ROBERTO (ma)",2111672
0.13607476635514,2675,"NOVA IORQUE (ma)",2107308
0.191028615622583,3879,"SATUBINHA (ma)",2111722
0.167117585848075,9610,"OLHO D'ÁGUA DAS CUNHÃS (ma)",2107407
0.177205308352849,5124,"SENADOR ALEXANDRE COSTA (ma)",2111748
0.375527167014699,48846,"PAÇO DO LUMIAR (ma)",2107506
0.255461979738801,8193,"SENADOR LA ROCQUE (ma)",2111763
0.0972043860515658,10123,"PALMEIRÂNDIA (ma)",2107605
0.063573543928924,5065,"SERRANO DO MARANHÃO (ma)",2111789
0.141882109617373,9670,"PARAIBANO (ma)",2107704
0.105077574047955,2836,"SUCUPIRA DO RIACHÃO (ma)",2111953
0.101000361576473,16594,"PARNARAMA (ma)",2107803
0.30848190167477,11106,"TRIZIDELA DO VALE (ma)",2112233
0.17884265696866,9349,"PASSAGEM FRANCA (ma)",2107902
0.133198789101917,3964,"TUFILÂNDIA (ma)",2112274
0.159423362306551,9434,"PASTOS BONS (ma)",2108009
0.14211123723042,8810,"TURILÂNDIA (ma)",2112456
0.339512685254961,19905,"PEDREIRAS (ma)",2108207
0.339855818743563,4855,"VILA NOVA DOS MARTÍRIOS (ma)",2112852
0.106238580005221,15324,"PENALVA (ma)",2108306
0.113224775528839,6571,"PERI MIRIM (ma)",2108405
0.197364568081991,17075,"PINDARÉ-MIRIM (ma)",2108504
0.229223433242507,38168,"PINHEIRO (ma)",2108603
0.150375375375375,13320,"PIO XII (ma)",2108702
0.135739036921974,8369,"PIRAPEMAS (ma)",2108801
0.210121654501217,10275,"POÇÃO DE PEDRAS (ma)",2108900
0.360806012057148,12109,"PORTO FRANCO (ma)",2109007
0.285546175492453,19545,"PRESIDENTE DUTRA (ma)",2109106
0.124318069102331,6049,"PRESIDENTE JUSCELINO (ma)",2109205
0.0935443434659982,6382,"PRESIDENTE VARGAS (ma)",2109304
0.095540278512251,5673,"PRIMEIRA CRUZ (ma)",2109403
0.219728404375707,10604,"RIACHÃO (ma)",2109502
0.345215537659877,75996,"SÃO JOSÉ DE RIBAMAR (ma)",2111201
0.195892874041828,21134,"ROSÁRIO (ma)",2109601
0.279518072289157,3320,"SAMBAÍBA (ma)",2109700
0.181157451433229,14722,"SANTA HELENA (ma)",2109809
0.169094183438122,31651,"SANTA LUZIA (ma)",2110005
0.120268224096907,13869,"SANTA QUITÉRIA DO MARANHÃO (ma)",2110104
0.164519445956572,16533,"SANTA RITA (ma)",2110203
0.238383423940917,9749,"SANTO ANTÔNIO DOS LOPES (ma)",2110302
0.109950738916256,10150,"SÃO BENEDITO DO RIO PRETO (ma)",2110401
0.166133272373986,17498,"SÃO BENTO (ma)",2110500
0.154852079462627,13994,"SÃO BERNARDO (ma)",2110609
0.294769098435568,18601,"SÃO DOMINGOS DO MARANHÃO (ma)",2110708
0.14453125,2560,"SÃO FÉLIX DE BALSAS (ma)",2110807
0.103276131045242,6410,"SÃO FRANCISCO DO MARANHÃO (ma)",2110906
0.0906069616931957,11434,"SÃO JOÃO BATISTA (ma)",2111003
0.221123910336239,12848,"SÃO JOÃO DOS PATOS (ma)",2111102
0.42220957878515,530798,"SÃO LUÍS (ma)",2111300
0.190452755905512,18288,"SÃO MATEUS DO MARANHÃO (ma)",2111508
0.30329201381833,9842,"SÃO RAIMUNDO DAS MANGABEIRAS (ma)",2111607
0.117404628553313,9463,"SÃO VICENTE FERRER (ma)",2111706
0.272267600155581,10284,"SÍTIO NOVO (ma)",2111805
0.175793991416309,5825,"SUCUPIRA DO NORTE (ma)",2111904
0.304476930105071,4378,"TASSO FRAGOSO (ma)",2112001
0.144758486615822,13374,"TIMBIRAS (ma)",2112100
0.259846931476801,83884,"TIMON (ma)",2112209
0.243664173272301,17914,"TUNTUM (ma)",2112308
0.140095465393795,16760,"TURIAÇU (ma)",2112407
0.162733766754956,24918,"TUTÓIA (ma)",2112506
0.113341568869673,16190,"URBANO SANTOS (ma)",2112605
0.146917171331839,20971,"VARGEM GRANDE (ma)",2112704
0.211670068435587,24987,"VIANA (ma)",2112803
0.204830271322545,16438,"VITÓRIA DO MEARIM (ma)",2112902
0.227645259938838,16350,"VITORINO FREIRE (ma)",2113009
0.178695150115473,17320,"BOM JARDIM (ma)",2102002
0.315944355270198,41118,"SANTA INÊS (ma)",2109908
0.215777926166174,10483,"PAULO RAMOS (ma)",2108108
0.515233479845223,53238,"AÇAILÂNDIA (ma)",2100055
0.393887731262234,15837,"ESTREITO (ma)",2104057
0.233236151603499,11319,"SANTA LUZIA DO PARUÁ (ma)",2110039
0.213453166690072,14242,"ARAME (ma)",2100956
0.216039119804401,10225,"MIRANDA DO NORTE (ma)",2106755
0.210264975398366,22153,"ZÉ DOCA (ma)",2114007
0.495744132060872,3877,"ALFREDO VASCONCELOS (mg)",3101631
0.537582529202641,3938,"ABADIA DOS DOURADOS (mg)",3100104
0.580185317177477,4209,"ARAPORÃ (mg)",3103751
0.638668913226622,11870,"ABAETÉ (mg)",3100203
0.406724067240672,7317,"BRASILÂNDIA DE MINAS (mg)",3108552
0.451899085112282,7214,"ABRE CAMPO (mg)",3100302
0.559114274416766,2529,"CAPITÃO ANDRADE (mg)",3112653
0.362204724409449,2159,"ACAIACA (mg)",3100401
0.477429923552967,5494,"CARNEIRINHO (mg)",3114550
0.465987148238422,4513,"AÇUCENA (mg)",3100500
0.269064124783362,4616,"CATUJI (mg)",3115458
0.342455043002346,6395,"ÁGUA BOA (mg)",3100609
0.44622905027933,2864,"DIVISA ALEGRE (mg)",3122355
0.653263019116678,1517,"ÁGUA COMPRIDA (mg)",3100708
0.308139534883721,4128,"DIVISÓPOLIS (mg)",3122454
0.564340459862848,2479,"AGUANIL (mg)",3100807
0.407206782854451,4246,"DURANDÉ (mg)",3123528
0.439300637783154,9094,"ÁGUAS FORMOSAS (mg)",3100906
0.530195633683017,3527,"ENTRE FOLHAS (mg)",3123858
0.283981448448091,5606,"ÁGUAS VERMELHAS (mg)",3101003
0.406278855032318,5415,"FERVEDOURO (mg)",3125952
0.620584211796894,12427,"AIMORÉS (mg)",3101102
0.331099724083563,2537,"FRANCISCÓPOLIS (mg)",3126752
0.549773755656109,3094,"AIURUOCA (mg)",3101201
0.247493611165717,5087,"ICARAÍ DE MINAS (mg)",3130051
0.716041794714198,1627,"ALAGOA (mg)",3101300
0.575,9000,"IPABA (mg)",3131158
0.801242236024845,1771,"ALBERTINA (mg)",3101409
0.362919785387825,15097,"JAÍBA (mg)",3135050
