"city_code","GDP.agri.2018_pct","GDP.govt.2018_pct","GDP.industry.2018_pct","GDP.services.2018_pct","GDP.tax.2018_pct","GDP.growth2010_15","GDP.growth2015_18","GDP.percapita.2018"
1301902,0.246384639676088,0.232621762230981,0.0636373592372576,0.399990536958493,0.0573657018971803,0.1570727325991,0.0220002501827636,18.8184883197439
1301951,0.279910892545657,0.461551394405565,0.0425256919488052,0.186085366622533,0.0299266544774394,0.13037906241566,0.0625394854494781,12.0646551724138
1302009,0.314018759609524,0.413548404705369,0.0407762220584623,0.199186659024537,0.0324699546021089,-0.00372636015197592,0.10934871287293,12.1267652250662
1302108,0.258001368707526,0.495344802890201,0.0418569859787055,0.18327948689383,0.0215173555297376,0.131898258914728,0.0124024512359044,19.2444104134763
1302207,0.190266168483494,0.584241747236239,0.0435557181926736,0.158959593236008,0.0229767728515851,0.131527838201551,0.0472147885065737,7.25572945779765
1302306,0.35275936811496,0.387439902238001,0.0431410502279032,0.193146848156705,0.0235128312624321,0.169964023948324,0.0445579969319874,15.1981291940622
1302405,0.392172388439568,0.352973732901339,0.0360011149983437,0.183590941042443,0.035261822618307,0.137465730353934,0.0818751353285401,10.9419383357277
1302504,0.404035346922199,0.272294539012555,0.0797343379104143,0.212709627274828,0.0312261488800039,0.169220121382824,0.00314166866152066,14.8398728126689
1302553,0.369292720777168,0.445493961541397,0.0345189767147732,0.129298971844755,0.0213953691219067,0.131746842006724,0.0591826600923953,8.83401290653996
1302603,0.00267289674135648,0.114190317998106,0.337966307458759,0.353817301317862,0.191353176483916,0.0598095358139956,0.0524392388350887,36.445752487597
1302702,0.27082317176919,0.414754402084113,0.0682838205212552,0.210420943976225,0.0357176616492171,0.143864790331374,0.0241522941503916,9.63363505563954
1302801,0.132213260253496,0.686859643112952,0.0314533960325122,0.131777272585718,0.0176964280153219,0.135231347001866,0.0154829772270408,7.06279555702188
1302900,0.109667084913395,0.543681515422931,0.0516039329821125,0.245438351163677,0.0496091155178845,0.0700031019258633,0.0958255785198128,7.98819217592224
1303007,0.133821685474823,0.571490793902198,0.0444070481092853,0.218326404012407,0.0319540685012869,0.120814793476844,0.0713696985190846,7.25058615244749
1303106,0.111486719278832,0.626530637061177,0.043804289229098,0.187077187478467,0.0311011669524261,0.0878070857803626,0.0798289946443553,6.71852618392745
1303205,0.0799441258638436,0.589148654609616,0.0523084840464638,0.245434494927217,0.0331642405528599,0.0964762799082555,0.0513803675372346,7.16875724675872
1303304,0.229884942170149,0.505411830793769,0.0679262506394888,0.169632557253057,0.0271444191435364,0.150412951622735,0.08213669316535,7.90022585885803
1303403,0.236497611536809,0.408488402530422,0.0558767272470628,0.257263438511479,0.0418738201742278,0.104126611811081,0.0565636915557008,9.89094973844196
1303502,0.220273103219763,0.556286917680343,0.0335803538999726,0.169666808974302,0.0201928162256192,0.12641189488849,0.041136583773915,8.11925086657354
1303536,0.124136094588219,0.267201505785309,0.394001663367492,0.184243483928076,0.0304172523309031,0.193346095824635,0.0261222812502828,23.2639737497171
1303569,0.346003380070105,0.329687239192122,0.0979646553163078,0.18248727257553,0.0438574528459356,0.180355462275464,-0.0478461185254088,11.7697762224883
1303601,0.112564341175444,0.696913077616541,0.0278302847006136,0.142292145287463,0.0204001512199378,0.18893439954879,-0.0396810686158425,5.62890816827631
1303700,0.201192702558077,0.572453094572155,0.033066878506529,0.164324843188852,0.0289624811743872,0.123557057416245,0.0663127499444054,8.25225348265501
1303809,0.0344496531944693,0.585868927865057,0.0449130631602293,0.283411363311833,0.0513569924684108,0.103415533138839,0.0736756416417612,7.34440824705462
1303908,0.104892988283272,0.673835296741459,0.0386269683863414,0.162855345010235,0.0197894015786916,0.122219720189503,0.0901867778880092,6.51938205893808
1303957,0.253298625928139,0.490842365793292,0.0444311683878126,0.184834001877614,0.0265938380131433,0.14708723310389,0.114544371530633,8.56192911947388
1304005,0.353865877712032,0.432366863905325,0.0363313609467456,0.155147928994083,0.0222879684418146,0.167678999475473,-0.0115681170436095,11.1306256860593
