"city_code","time.5min","time.6_30min","time.30_60min","time.1_2h","time.2hplus","time.avg"
2502904,30.18,60.81,7.28,0.61,1.13,17.6358
2503001,19.76,59.48,16.39,3.98,0.38,23.1079
2503100,43.92,45.56,7.3,2.47,0.74,16.7928
2503209,11.02,62.95,21.36,4.15,0.52,25.853
2503308,28.82,55.62,12.41,2.65,0.5,20.0221
2503407,24.25,59.94,11.52,4.3,0,21.0557
2503506,26.51,59.19,9.77,3.86,0.67,20.6542
2503555,21.22,54.93,17.55,5.35,0.95,24.8009
2503605,27.05,55.35,11.13,5.76,0.71,22.36
2503704,21.49,66.2,10,1.76,0.54,19.7225
2503753,34.03,58.88,4.47,2.01,0.61,16.8524
2503803,42.89,44.9,10.21,1.73,0.28,16.714
2503902,22.88,63.72,10.7,2.24,0.45,19.9846
2504009,11.07,68.01,17.65,2.64,0.64,23.8818
2504033,14.93,64.38,15.52,5.17,0,23.9719
2504074,29.88,57.99,10.66,1.15,0.32,18.1482
2504108,50.32,37.08,8.73,3.02,0.86,16.8689
2504157,34.79,52.34,9.63,3,0.23,18.4702
2504207,27.29,58.13,11.36,3.23,0,19.8469
2504306,23.84,66.78,6.43,2.6,0.35,18.8659
2504355,27.19,61.09,9.07,1.89,0.75,19.0382
2504405,21.92,68.23,7.42,1.45,0.98,19.1974
2504504,26.93,60.12,8.7,3.07,1.18,20.2621
2504603,9.35,58.31,24.25,7.01,1.08,29.4808
2504702,22.41,55.68,18.69,3.22,0,22.4514
2504801,25.19,58.55,10.97,4.91,0.37,21.598
2504850,44.66,50.43,4.26,0.65,0,13.8124
2504900,21.36,47.67,24.21,5.91,0.86,26.8941
2505006,29.53,54.92,7.52,4.79,3.25,22.9571
2505105,21.96,63.78,9.33,2.87,2.06,21.8319
2505204,26.08,60.73,9.81,2.53,0.86,19.9589
2505238,31.18,49.51,13.2,5.44,0.67,22.1108
2505279,32.84,55.05,9.23,2.69,0.19,18.3535
2505303,34.28,52.6,10.33,2.57,0.23,18.4195
2505352,37.42,53.3,7.58,1.02,0.68,16.61
2505402,27.29,59.72,10.69,1.83,0.47,19.1356
2505501,58.31,35.31,6.38,0,0,12.1423
2505600,32.52,55.02,7.66,3.95,0.84,19.5396
2505709,26.28,60.27,10.21,2.44,0.8,19.9131
2505808,24.31,61.19,11.86,1.19,1.46,20.3897
2505907,33.77,56.87,8.09,0.42,0.84,16.9516
2506004,18.84,69.14,9.06,2.56,0.4,20.2482
2506103,15.85,52.8,20.22,9.58,1.54,29.8655
2506202,28.6,54.88,14.75,1.78,0,19.5479
2506251,23.7,54.66,14.84,5.28,1.51,24.2658
2506301,19.92,70.36,7.32,1.97,0.42,19.2318
2506400,21.63,56.74,15.73,5.62,0.28,23.7672
2506509,28.33,62.94,7.71,1.01,0,17.1242
2506608,34.88,46.7,15.36,2.34,0.73,20.044
2506707,28.23,61.27,7.58,1.67,1.26,18.8661
2506806,22.4,51.24,18.63,7.19,0.55,25.8577
2506905,22.22,60.88,13.01,3.44,0.44,21.5479
2507002,19.52,66.46,11.24,2.01,0.77,20.7298
2507101,19.97,58.67,16.57,4.71,0.08,23.3506
2507200,24.77,49.12,20.2,5.91,0,24.4891
2507309,31.54,51.33,13.37,3.11,0.64,20.3999
2507408,32.81,57.32,8.48,1.38,0,17.0161
2507507,7.78,56.88,28.08,6.62,0.64,29.9894
2507606,20.18,59.34,15.61,4.1,0.76,23.3167
2507705,38.7,49.72,8.42,2.69,0.46,17.6466
2507804,29.37,50.25,16.94,3.11,0.33,21.3315
2507903,19.63,62.77,12.53,4.58,0.5,22.6406
2508000,24.2,52.63,18.36,4.81,0,23.2744
2508109,29.45,56.48,9.62,4.45,0,19.9729
2508208,25.93,61.41,10.12,2.27,0.27,19.2713
2508307,15.86,59.82,20.3,3.32,0.71,24.5356
2508406,21.72,55.17,19.05,4.06,0,23.2431
2508505,24.08,60.38,11.18,3.71,0.66,21.2344
2508554,31.2,58.63,7.66,2.37,0.14,17.8614
2508604,22.39,57.39,13.14,6.41,0.67,23.9357
2508703,16.5,62.57,17.79,3.02,0.13,22.9671
2508802,34.97,57.18,5.21,1.85,0.79,16.9984
2508901,17.88,61.3,15.02,5.21,0.6,24.096
2509008,24,53.57,16.02,5.42,1,24.1296
2509057,19.69,51.5,19.65,8.25,0.91,27.614
2509107,21.83,57.84,15.57,4.76,0,22.7932
2509156,21.44,67.53,10.62,0.41,0,18.3754
2509206,12.33,58.78,23.7,4.49,0.71,26.7549
2509305,27.46,57.4,10.15,3.63,1.37,21.1835
2509339,13.64,70.32,12.82,0.58,2.63,22.7866
2509370,26.36,69.45,2.8,0.3,1.09,16.657
2509396,32.32,57.47,7.73,2.31,0.17,17.7221
2509404,18.74,58.08,15.85,6.98,0.35,25.2259
2509503,26.25,60.26,11.53,1.75,0.2,19.1628
2509602,30.79,56.19,9.12,2.92,0.98,19.5617
2509701,23.89,62.89,10.12,2.19,0.91,20.1317
2509800,16.03,59.17,18.87,5.92,0,25.2716
2509909,24.14,55.37,13.45,5.77,1.26,23.9311
2510006,27.08,61.69,10.06,0.84,0.32,18.1252
2510105,26.32,61.96,8.46,2.84,0.43,19.3478
2510204,29.93,58.88,9.73,1.01,0.46,17.9344
2510303,34.7,53.63,8.03,3.46,0.18,18.3319
2510402,25.35,61.94,9.12,3.38,0.2,19.8027
2510501,37.67,50.47,8.56,2.15,1.16,18.1471
2510600,34.16,60.07,5.18,0.34,0.26,15.4696
2510659,42.41,51.79,3.52,1.89,0.4,15.2077
2510709,24.55,67.37,5.9,2.19,0,17.9801
2510808,20.77,69.8,7.42,1.29,0.72,18.9665
2510907,29.21,57.69,11,1.48,0.61,18.8587
2511004,29.93,58.14,10.46,1.03,0.44,18.1237
2511103,38.51,49.46,8.94,2.34,0.74,17.8453
2511202,19.83,55.9,19.34,4,0.93,24.4725
2511301,18.73,67.5,9.05,3.75,0.97,21.698
2511400,27.98,58.47,9.88,2.56,1.11,20.0056
2511509,30.29,49.99,14.08,5.17,0.47,22.0657
2511608,23.31,57.92,14.15,3.4,1.22,22.4826
2511707,14.82,58.41,24.76,1.7,0.3,24.2868
2511806,29.2,59.66,8.06,2.59,0.49,18.7448
2511905,18.52,60.59,14.17,5.59,1.13,24.5957
2512002,14.23,57.67,23.71,4.29,0.09,25.7306
2512036,25.98,58.45,13.73,1.83,0,19.6455
2512077,35.54,59.56,4.26,0.42,0.23,15.0688
2512101,26.35,61.48,9.66,1.73,0.77,19.2119
2512200,27.14,57.79,12.48,2.29,0.3,19.7962
2512309,18.07,62.49,13.72,5.5,0.21,23.5277
2512408,16.05,50.23,28.43,4.96,0.33,27.4974
2512507,14.02,59.98,22.35,3.29,0.36,24.9479
2512606,29.2,57.73,10.62,1.27,1.18,19.1894
2512705,29.19,55.71,13.01,1.72,0.37,19.3338
2512721,31.36,60.49,3.87,4.03,0.25,18.1247
2512747,15.49,64.6,18.27,0.97,0.68,22.313
2512754,11.61,69.71,14.73,3.95,0,23.3118
2512762,15.64,65.27,13.7,2.7,2.7,24.3656
2512788,38.35,44.85,11.94,3.98,0.89,20.0135
2512804,27.62,60.02,9.36,2.68,0.32,19.1926
2512903,22.35,47.76,21.21,7.79,0.89,27.3378
2513000,20.82,61.11,14.43,0.91,2.73,22.6293
2513109,17.91,63.98,13.2,3.76,1.16,23.1279
2513158,22.62,64.17,10.53,2.33,0.36,19.9491
2513208,31.65,59.46,6.86,2.03,0,17.1993
2513307,25.59,64.92,7.15,1.9,0.43,18.4086
2513356,19.28,70.75,8.11,0.97,0.89,19.2895
2513406,29.74,56.69,9.87,2,1.7,19.9727
2513505,23.46,62.52,6.3,7.71,0,22.2006
2513604,22.11,60.64,11.69,3.14,2.42,23.0112
2513653,35.37,58.03,5.16,1.44,0,15.8319
2513703,10.74,52.04,26.97,9.19,1.06,31.5837
2513802,18.06,73.87,7.8,0.27,0,17.9526
2513851,40.11,56.03,3.86,0,0,13.8279
2513901,32.93,63.17,2.67,0.55,0.69,15.5416
2513927,37.79,54.02,6.62,1.14,0.43,16.1341
2513943,37.11,49.3,9.42,3.44,0.73,18.9405
2513968,30.19,60.18,6.83,2.21,0.59,18.1124
2513984,37.16,48.93,10.21,2.92,0.79,18.8359
2514008,38.08,57.26,3.15,1.5,0,14.9783
2514107,31.4,52.55,10.25,4.83,0.98,21.1645
2514206,25.47,61.54,9.17,2.69,1.13,20.2542
2514305,28.49,58.68,9.56,3.27,0,19.2319
2514404,52.79,38.99,5.25,2.66,0.32,14.7982
2514453,29.31,54.5,12.59,3.38,0.21,20.235
2514503,28.17,58.88,9.99,2.14,0.82,19.4124
2514552,38.56,53.12,7.25,0.72,0.36,15.8321
2514602,34.07,53.2,10.02,1.91,0.81,18.4795
2514651,49.6,47.79,1.87,0.37,0.37,12.7007
2514701,41.18,51.05,6.84,0.61,0.31,15.247
2514800,27.11,59.38,11.92,1.6,0,18.8479
2514909,33.18,59.46,5.51,1.67,0.17,16.5483
2515005,24.42,58.15,13.99,2.16,1.29,21.4755
2515104,18.72,57.66,21.66,1.74,0.21,22.8798
2515203,40.03,49.98,7.85,1.81,0.33,16.5554
2515302,16.31,59.53,16.61,7.2,0.35,25.9054
2515401,32.65,54.8,10.24,1.66,0.65,18.3785
2515500,23.11,57.26,15.05,4.1,0.48,22.5008
2515609,35.12,51.55,10.69,2.1,0.55,18.3955
2515708,24.81,57.93,13.31,3.27,0.67,21.4044
2515807,23.88,67.34,6.33,1.96,0.49,18.5157
2515906,33.85,53.47,7.81,2.69,2.19,19.8806
2515930,30.33,56.54,10.15,1.66,1.33,19.3512
2515971,22.48,63.99,10.49,2.86,0.19,20.1647
2516003,20.65,61.98,13.91,2.52,0.95,21.8564
2516102,20.88,69.59,6.81,2.4,0.33,19.1907
2516151,36.91,53.19,7.72,1.5,0.68,17.0597
2516201,25.56,63.83,7.89,1.72,0.99,19.0539
2516300,18.97,67.33,11.13,1.96,0.6,20.5604
2516409,21.47,59.12,15.26,4.15,0,22.3171
2516508,26.05,60.78,10.34,2.03,0.8,19.6829
2516607,20.87,63.35,12.37,3.27,0.14,21.124
2516706,26.59,59.38,10.59,3,0.45,20.0234
2516755,34.56,53.47,10,1.97,0,17.6256
2516805,27.15,59.93,11.08,0.82,1.02,19.0929
2516904,31.41,57.48,8.91,1.46,0.74,18.1284
2517001,20.72,53.04,18.81,5.34,2.09,26.3617
2517100,40.53,50.01,7.23,1.83,0.41,16.4208
2517209,29.77,59.4,8.73,0.9,1.21,18.371
2517407,31.32,58.07,10.29,0,0.33,17.0451
2600054,8.19,38.19,26.75,22.87,4,44.7042
2600104,18.64,65.56,10.94,3.94,0.92,22.3058
2600203,26.92,56.03,10.75,4.49,1.82,22.4939
2600302,10.95,55.08,27.14,5.24,1.59,29.2989
2600401,10.25,57.06,23.79,7.66,1.24,29.8708
2600500,18.39,56.47,17.19,5.9,2.06,26.6016
2600609,22.2,54.77,19.21,3.7,0.12,23.0871
2600708,14.32,55.38,18.79,8.84,2.66,30.2879
2600807,17.28,57.53,18.18,5.64,1.37,26.1204
2600906,16.49,56.13,17.98,7.56,1.83,28.0189
2601003,22.55,51.51,18.7,6.11,1.13,25.6693
2601052,11.72,43.22,28.44,12.06,4.56,37.4896
2601102,22.41,61.02,13.16,2.54,0.87,21.3561
2601201,16.67,68.01,11.32,2.95,1.05,22.0843
2601300,12.52,57.18,20.14,7.08,3.09,30.0614
2601409,12.3,57.95,22.16,5.86,1.72,28.356
2601508,22.88,58.84,13.05,3.99,1.23,22.6747
2601607,20.86,65.87,9.63,2.78,0.86,20.7671
2601706,18.1,64.84,13.66,2.85,0.55,21.9482
2601805,24.77,55.59,12.12,5.31,2.21,24.1297
2601904,18.31,54.95,20.26,5.1,1.39,26.1815
2602001,22.88,58.58,13.26,4.2,1.07,22.7194
2602100,19.73,51.47,20.58,6.9,1.32,27.3061
2602209,22.85,60.12,14.54,1.93,0.56,20.9161
2602308,17.38,57.3,16.72,7.12,1.48,26.891
2602407,29.79,49.22,16.36,2.13,2.49,22.6161
2602506,32.38,59.46,6.7,1.33,0.13,16.6898
2602605,23.27,60.85,12.98,2.2,0.7,20.7775
2602704,12.82,58.72,21.86,6.17,0.41,27.0926
2602803,18.51,55.98,18.32,5.86,1.32,26.1039
2602902,6.93,46.82,35.35,9.66,1.24,34.8636
2603009,20.86,62.62,11.42,3.91,1.19,22.4006
2603108,23.53,62.44,11.13,1.53,1.37,20.4452
2603207,33.89,56.96,6.81,1.8,0.54,17.2798
2603306,40.09,46.15,11.88,1.51,0.37,17.4605
2603405,35.27,49.6,11.17,3.05,0.91,19.555
2603454,5.31,31.58,37.88,23.34,1.89,46.2699
2603504,18.51,58.11,19.72,3.41,0.25,23.6283
2603603,22.8,62.42,10.54,3.66,0.58,21.1086
2603702,17.3,50.81,22.72,4.98,4.19,29.7448
2603801,39.49,49.34,9.29,1.69,0.2,16.7972
2603900,26.26,54.7,14.82,3.7,0.52,21.782
2603926,28.9,55.04,11.24,2.98,1.84,21.3002
2604007,10.22,69.79,14.71,4.02,1.27,24.8347
2604106,13.58,67.86,15.86,2.4,0.3,22.5508
2604155,17.76,62.09,15.21,3.23,1.71,23.8677
2604205,20.69,59.53,15.93,3.3,0.55,22.5484
2604304,22.5,64.64,10.68,1.14,1.04,19.8402
2604403,26.89,47.23,16.67,8.08,1.13,25.9754
2604502,32.17,48.93,14.47,3.89,0.53,21.0644
2604601,15.4,58.29,17.61,7.4,1.3,27.4067
2604700,17.34,57.64,19.89,4.94,0.19,24.8667
2604809,11.76,63.27,16.47,6.79,1.7,27.5391
2604908,19.22,62.29,14.83,2.77,0.89,22.4077
2605004,21.58,61.42,13.62,2.88,0.49,21.4436
2605103,17.09,61.98,14.53,4.97,1.42,24.7264
2605152,31.46,56.33,9.79,1.82,0.6,18.4759
2605202,6.85,46.38,31.99,12.18,2.59,37.1564
2605301,22.4,61.79,11.4,4.05,0.36,21.4492
2605400,27.18,58.44,12.54,1.84,0,19.1772
2605459,37.19,58.05,4.76,0,0,14.4505
2605509,26.53,56.71,11.47,3.97,1.31,21.8408
2605608,22.28,54.15,18.1,4.94,0.53,24.088
2605707,18.1,62.53,11.91,5.22,2.24,24.9059
2605806,34.45,44.12,15.89,5.18,0.37,21.9206
2605905,10.35,56.85,23.98,7.99,0.83,29.7285
2606002,11.2,67.16,18.03,2.93,0.67,24.2033
2606101,18.05,54.3,21.49,5.35,0.81,26.134
2606200,15.07,63.13,15.09,5.69,1.02,25.2524
2606309,26.39,57.59,11.6,3.68,0.74,21.1057
2606408,14.93,61.83,17.71,4.88,0.66,25.0294
2606507,14.39,61.66,19.45,4.31,0.19,24.6778
2606606,17.16,54.77,19.93,6.98,1.17,27.3711
2606705,18.89,64.74,13.49,2.76,0.12,21.2962
2606804,7.29,47.37,25.81,17.25,2.28,38.7666
2606903,21.06,61.14,15.73,1.75,0.32,21.0957
2607000,17.7,53.98,20.91,6.34,1.06,26.9889
2607109,27.82,62.02,8.45,1.07,0.64,18.0881
2607208,10.34,58.84,24.03,5.54,1.26,28.4197
2607307,24.16,62.89,9.12,3.25,0.57,20.2412
2607406,22.45,58.08,13.97,4.37,1.13,23.1524
2607505,27.41,57.13,13.29,1.48,0.69,19.7944
2607604,16.53,53.72,12.93,8.91,7.91,33.8256
2607653,17.65,58,17.35,6.11,0.9,25.709
2607703,26.97,56.45,12.7,3.2,0.69,20.9325
2607752,12.55,47.53,20.94,15.57,3.4,36.6989
2607802,14.41,46.94,24.79,11.59,2.27,33.4802
2607901,6.59,34.76,37.56,19.23,1.86,43.0273
2607950,21.8,49.02,20.96,6.98,1.23,27.1036
2608008,25.46,58.81,13.07,1.69,0.97,20.4253
2608057,21.49,57.9,15.66,4,0.95,23.2835
2608107,18.59,66.99,11.76,2.34,0.33,20.7817
2608206,16.29,54.53,18.56,6.41,4.21,29.8029
2608255,36.19,56.27,6.96,0.58,0,15.5921
2608305,23.08,65.82,9.72,1.12,0.27,18.7076
2608404,16.24,55.32,18.66,7.06,2.71,28.7726
2608453,19.17,58.97,14.78,6.21,0.88,24.8691
2608503,13.41,60.22,20.14,4.47,1.75,26.6961
2608602,19.17,52.82,22.61,5.1,0.31,25.6026
2608701,29.04,52.18,14.44,2.91,1.43,21.6774
2608750,21.43,55.58,17.78,3.62,1.59,24.2429
2608800,23.99,62.01,10.21,3.3,0.49,20.5138
2608909,16.49,64.1,14.48,3.91,1.02,23.6215
2609006,20.47,61.09,14.58,2.92,0.95,22.3487
2609105,14.43,64.68,17.36,3.39,0.15,23.4069
2609154,26.14,55.42,13.9,4.09,0.45,21.7586
2609204,22.5,52.25,14.58,8.81,1.86,27.252
2609303,19.93,60.91,12.19,5.18,1.8,24.2678
2609402,7.87,39.86,21.24,25.73,5.29,46.6313
2609501,14.49,59.64,17.23,7.09,1.55,27.4542
2609600,5.44,38.54,40.51,14.05,1.46,39.8357
2609709,21.41,62.29,12.02,3.49,0.79,21.7807
2609808,20.14,65.71,12.96,0.74,0.45,19.8728
2609907,16.93,64.24,12.7,4.57,1.56,24.1097
2610004,11.95,67.36,16.06,4.17,0.47,24.2663
2610103,16.22,56.45,21.24,6.09,0,26.011
2610202,28.89,50.98,15.65,3.93,0.54,21.8484
2610301,44.44,46.87,7.22,1.05,0.41,15.3446
2610400,26.23,58.02,11.49,3.09,1.16,21.0986
2610509,20.63,65.34,9.66,2.91,1.46,21.5107
2610608,12.7,50.24,21.8,13.38,1.88,33.7862
2610707,5.78,33.59,34.6,23.2,2.83,46.1812
2610806,24.3,52.04,16.13,5.01,2.53,25.3857
2610905,14.12,67.14,15.2,2.44,1.11,23.1592
2611002,12.81,68.13,15.68,2.76,0.61,23.1759
2611101,10.49,63.26,21.34,4.2,0.7,26.1343
2611200,21.83,57.22,14.13,5.77,1.05,24.2026
2611309,18.87,60.04,15.79,4.91,0.4,23.7552
2611408,19.15,64.04,9.55,5.61,1.65,23.8112
2611507,18.51,57.76,15.02,6.5,2.21,26.5833
2611533,15.72,61.98,16.88,5.2,0.21,24.4704
2611606,6.94,47,34.84,10.17,1.05,34.898
2611705,22.71,63.78,9.65,3.12,0.73,20.6424
2611804,12.45,63.74,17.62,5.3,0.9,25.8747
2611903,19.64,55.96,18.88,4.62,0.89,24.7768
2612000,18.96,60.35,15.87,4.28,0.54,23.4525
2612109,26.56,62.7,7.92,2.82,0,18.716
2612208,20.55,64.18,11.78,2.02,1.47,21.4629
2612307,20.1,62.18,14.87,2.47,0.38,21.5679
2612406,15.3,68.31,14.07,2.1,0.22,21.5463
2612455,26.34,56.31,12.6,3,1.75,21.9228
2612471,25.5,59.03,12.96,1.62,0.89,20.2584
2612505,23.83,66.85,8.03,1.07,0.23,18.077
2612554,27.37,60.47,9.74,2.41,0,18.8051
2612604,17.56,68.46,10.93,2.78,0.28,20.9573
2612703,19.08,58.44,19.49,2.98,0,22.9257
2612802,36.33,55.05,6.7,1.29,0.63,16.6575
2612901,15.69,55.74,21.6,6.97,0,26.8107
2613008,19.03,65.42,13.06,2.05,0.44,20.9771
2613107,13.8,56.38,25.5,3.28,1.04,26.5134
2613206,20.42,64.6,11.39,2.81,0.78,21.2395
2613305,21.92,48.72,18.85,8.51,1.99,28.3951
2613404,20.45,61.86,9.73,5.72,2.24,24.3718
2613503,19.49,59.96,13.6,5.54,1.42,24.5773
2613602,31.24,58.21,8.13,1.81,0.62,18.0713
2613701,7.69,30.76,22.81,34.03,4.71,52.4648
2613800,18.19,63.22,15.6,2.62,0.37,22.1111
2613909,16.05,66.92,12.39,3.75,0.88,22.8546
2614006,17.38,62.59,14.47,4.83,0.73,23.8697
2614105,17.01,64.78,14.01,3.66,0.53,22.7454
2614204,11.28,51.23,25.67,6.55,5.28,33.5679
2614303,26.74,56.73,12.85,3.48,0.2,20.7029
2614402,35.38,55.25,7.99,0.76,0.62,16.7375
2614501,17.57,64.85,13.79,3.29,0.5,22.318
2614600,24.05,60.94,10.43,3.51,1.07,21.3082
2614709,20.86,65.69,9.91,2.25,1.3,20.9117
2614808,22.38,54.67,17.43,4.92,0.59,23.9391
2614857,15.53,64.86,15.73,3.09,0.79,23.2588
2615003,28.17,56.02,14.7,0.8,0.31,19.1991
2615102,29.59,48.1,17.48,4.44,0.38,22.4555
2615201,20.84,59.5,15.55,3.87,0.24,22.5205
2615300,18.86,64.82,11.07,4.42,0.84,22.5781
2615409,25.81,69.68,3.84,0.59,0.08,16.1879
2615508,13.95,51.84,23.86,8.97,1.38,30.4947
2615607,29.56,53.27,12.85,2.93,1.39,21.1541
2615706,20.38,62.67,14.55,2.09,0.31,21.1001
2615805,21.61,48.29,18.63,8.93,2.53,29.2292
2615904,29.71,58.74,9.57,1.65,0.34,18.2582
2616001,18.78,61.5,12.89,5.75,1.08,24.2805
2616100,26.96,54.04,14.03,4.28,0.7,22.0807
2616183,13.74,68.78,11.85,5.32,0.31,23.5599
2616209,25.72,59.57,12.25,1.95,0.5,19.8761
2616308,17.72,59.97,17.16,4.06,1.1,24.3766
2616407,14.36,61.57,17.83,5.08,1.17,25.8001
2616506,20.59,52.25,16.97,9.03,1.15,27.578
2700102,13.93,58.92,20.62,5.94,0.59,26.6351
2700201,24.94,58.17,12.2,4.52,0.17,21.4796
2700300,13.46,68.99,14.39,2.81,0.35,22.5157
2700409,16.85,49.88,23.23,8.1,1.94,29.8924
2700508,16.64,44.84,26.27,11.24,1.01,32.0527
2700607,19.02,67.37,12.25,1.23,0.13,19.8531
2700706,20.33,59.03,15.57,4.43,0.64,23.4034
2700805,28.22,51.94,15.45,3.92,0.47,21.8047
2700904,19.72,58.15,16.5,4.77,0.86,24.203
2701001,22.03,54.71,15.18,5.05,3.03,25.9613
2701100,24.92,41.18,19.96,12.4,1.55,30.6604
2701209,23.04,54.04,15.42,5.93,1.57,25.0392
2701308,15.3,62.71,12.62,7.45,1.92,26.7408
2701357,23.73,51.29,16.57,7.11,1.29,25.8222
2701407,14.17,60.4,18.7,5.5,1.23,26.4215
2701506,20.19,55.91,17.69,5.45,0.76,24.8508
2701605,24.96,58.31,10.9,4.09,1.74,22.4178
2701704,20.47,54.37,16.7,7.76,0.71,26.1611
2701803,32.43,40.52,18.96,7.7,0.4,24.8571
2701902,27.38,40.02,21.76,9.4,1.43,28.5406
2702009,25.15,64.65,7.58,2.12,0.51,18.8255
2702108,15.31,55.11,21.67,5.22,2.7,28.3748
2702207,10.65,35.59,25.42,27.58,0.76,44.1117
2702306,18.24,56.98,16.93,6.17,1.69,26.3679
2702355,21.61,65.64,11.02,1.41,0.32,19.5077
2702405,18.94,66.08,11.7,2.39,0.89,21.3254
2702504,25.93,58.65,13.72,1.01,0.7,19.7765
2702553,31.26,54.17,11.91,2.58,0.08,19.0911
2702603,22.35,62.87,12.96,1.34,0.47,20.0361
2702702,21.85,44.63,16.98,15.09,1.45,32.0879
2702801,18.96,47.71,17.13,14.88,1.32,32.2203
2702900,25.97,56.16,12.82,4.4,0.65,21.9163
2703007,21.3,50.55,16.09,8.76,3.3,29.2485
2703106,21.23,59.8,14.83,3.25,0.89,22.492
2703205,16.7,52.23,23.47,7.29,0.31,27.7309
2703304,27.97,51.32,12.9,6.36,1.45,23.9051
2703403,28.71,56.4,11.49,3.4,0,19.818
2703502,13.38,46.47,28.49,9.44,2.23,33.0261
2703601,23.15,56.1,12.4,4.66,3.69,25.4575
2703700,24.5,58.42,14.31,2.03,0.75,20.9071
2703759,23.29,49.36,14.96,10.12,2.27,28.6133
2703809,22.39,45.96,17.18,11.47,3.01,31.0583
2703908,15.7,57.66,15.09,10.75,0.79,28.5773
2704005,24.03,55.45,13.88,5.25,1.38,23.8095
2704104,25.36,63.24,9.63,1.38,0.39,18.6947
2704203,13.91,59.36,20.09,5.95,0.7,26.6158
2704302,7.5,47.79,31.21,11.78,1.72,35.6877
2704401,20.51,58.03,16.46,4.09,0.91,23.6509
2704500,19.95,57.07,16.46,5.53,0.99,24.8421
2704609,24.71,54.06,15.9,4.87,0.46,23.0563
2704708,16.51,58.22,20.35,4.28,0.63,25.0706
2704807,21.17,60.98,11.77,5.91,0.17,22.8544
2704906,21.16,57.66,16.44,4.52,0.21,23.1548
2705002,25.89,55.37,14.02,3.66,1.05,22.1241
2705101,14.36,58.86,16.86,8.22,1.71,28.3498
2705200,14.65,46.65,25.69,11.72,1.28,32.774
2705309,19.02,59.99,15.53,4.69,0.76,23.8707
2705408,21.38,63.93,10.61,2.45,1.63,21.5119
2705507,10.04,46.44,28.04,11.97,3.51,36.4642
2705606,18.74,51.3,22.13,6.9,0.94,27.4675
2705705,26.07,63.14,8.27,2.35,0.18,18.7212
2705804,22.22,58.89,13.73,3.69,1.46,22.9627
2705903,14.79,54.12,23.42,7.43,0.24,27.9951
2706000,29.72,54.1,14.26,1.15,0.76,19.588
2706109,31.24,52.95,10.72,4.57,0.51,20.642
2706208,17.05,63.91,14.7,3.81,0.52,23.0243
2706307,14.94,66.96,13.98,3.37,0.76,23.0358
2706406,19.75,58.04,15.34,6.19,0.69,24.7367
2706422,19.72,56.57,19.45,3.54,0.73,23.9831
2706448,13.76,53.6,22.74,8.15,1.75,30.004
2706505,18.44,40.16,30.3,9.26,1.84,32.3278
2706604,18.76,58.16,15.09,7.4,0.6,25.5773
2706703,14.37,65.3,16.64,3.2,0.5,23.4405
2706802,14.79,65.38,13.84,4.37,1.63,24.6249
2706901,14.85,52.83,23.01,8.35,0.96,29.2734
2707008,18.48,55.67,18.32,4.4,3.13,26.9046
2707107,18.35,54.06,20.03,5.69,1.87,27.0268
2707206,22.71,51.26,15.97,9.23,0.83,26.8518
2707305,17.16,58.75,16.1,5.68,2.31,26.562
2707404,19.72,53.63,18.65,6.67,1.33,26.6309
2707503,14.12,61.35,19.19,4.58,0.76,25.4185
2707602,20.35,59.05,13.03,6.91,0.66,24.521
2707701,12.68,44.67,27.2,13.76,1.69,35.3266
2707800,16.32,39.38,31.78,12.52,0,33.4734
2707909,17.72,43.53,27.74,10.23,0.79,31.3594
2708006,19.74,66.44,10.88,2.39,0.55,20.6532
2708105,13.42,61.32,18.63,6.31,0.32,26.1551
2708204,16.61,59.45,16.24,5.71,1.99,26.3665
2708303,9.22,56,22.64,9.61,2.54,32.426
2708402,18.79,56.38,16.11,7.53,1.2,26.5544
2708501,14.51,51.02,22.25,11.36,0.85,31.1656
2708600,14.42,64.42,17.09,3.7,0.38,23.7931
2708709,25.68,56.87,13.02,3.48,0.94,21.6396
2708808,23.58,60.37,9.48,5.59,0.98,22.5186
2708907,9.9,48.32,35.99,5.52,0.26,30.6681
2708956,20.32,61.81,14.66,2.96,0.26,21.7148
2709004,16.71,61.04,15.68,5.08,1.49,25.2387
2709103,26.39,59.86,8.88,3.99,0.88,20.7373
2709152,15.72,55.95,19.02,8.16,1.14,28.128
2709202,17.93,49.71,24.28,6.76,1.32,28.4383
2709301,19.06,63.81,11.63,4.47,1.03,22.9313
2709400,18.44,66.03,8.7,6.3,0.53,23.0284
2800100,36.61,52.34,8.05,3,0,17.5742
2800209,17.13,60.09,17.44,4.65,0.69,24.5337
2800308,7.36,55.05,29.42,7.14,1.03,31.178
2800407,19.51,64.27,12.34,3.5,0.38,21.7031
2800506,16.38,49.46,27.99,5.58,0.59,28.0473
2800605,6.79,54.68,29.54,8.27,0.73,31.7939
2800670,20.7,61.99,13.01,3.51,0.79,22.1547
2800704,16.42,47.45,20.93,11.46,3.74,33.5825
2801009,23.6,62.22,9.11,3.3,1.78,21.5851
2801108,14.61,48.24,27.86,8.35,0.94,30.5937
2801207,20.65,60.85,13.63,4.34,0.53,22.661
2801306,10.88,53.42,28.01,5.82,1.87,30.2461
2801405,21.03,57.86,17.57,2.66,0.88,22.8228
2801504,18.42,74.78,4.84,1.18,0.78,18.5574
