"city_code","metro_class"
2503753,"non-metro/urban"
2503902,"non-metro/urban"
2504033,"non-metro/urban"
2504074,"non-metro/urban"
2504157,"non-metro/urban"
2504306,"non-metro/urban"
2504702,"non-metro/urban"
2504850,"non-metro/urban"
2505006,"non-metro/urban"
2506509,"non-metro/urban"
2506707,"non-metro/urban"
2507408,"non-metro/urban"
2507705,"non-metro/urban"
2508000,"non-metro/urban"
2508109,"non-metro/urban"
2508505,"non-metro/urban"
2509008,"non-metro/urban"
2509107,"non-metro/urban"
2509370,"non-metro/urban"
2509701,"non-metro/urban"
2510402,"non-metro/urban"
2510501,"non-metro/urban"
2510600,"non-metro/urban"
2510659,"non-metro/urban"
2510907,"non-metro/urban"
2511004,"non-metro/urban"
2511103,"non-metro/urban"
2512101,"non-metro/urban"
2512200,"non-metro/urban"
2512309,"non-metro/urban"
2512762,"non-metro/urban"
2512788,"non-metro/urban"
2512804,"non-metro/urban"
2513851,"non-metro/urban"
2513901,"non-metro/urban"
2513927,"non-metro/urban"
2513943,"non-metro/urban"
2513968,"non-metro/urban"
2514008,"non-metro/urban"
2514107,"non-metro/urban"
2514552,"non-metro/urban"
2514651,"non-metro/urban"
2514800,"non-metro/urban"
2515203,"non-metro/urban"
2515302,"non-metro/urban"
2515401,"non-metro/urban"
2515500,"non-metro/urban"
2515971,"non-metro/urban"
2516102,"non-metro/urban"
2516300,"non-metro/urban"
2516508,"non-metro/urban"
2516607,"non-metro/urban"
2516755,"non-metro/urban"
2517407,"non-metro/urban"
2600104,"non-metro/urban"
2600203,"non-metro/urban"
2600302,"non-metro/urban"
2600401,"non-metro/urban"
2600500,"non-metro/urban"
2600609,"non-metro/urban"
2600708,"non-metro/urban"
2600807,"non-metro/urban"
2600906,"non-metro/urban"
2601003,"non-metro/urban"
2601102,"non-metro/urban"
2601201,"non-metro/urban"
2601300,"non-metro/urban"
2601409,"non-metro/urban"
2601508,"non-metro/urban"
2601607,"non-metro/urban"
2601706,"non-metro/urban"
2601805,"non-metro/urban"
2601904,"non-metro/urban"
2602001,"non-metro/urban"
2602100,"non-metro/urban"
2602209,"non-metro/urban"
2602308,"non-metro/urban"
2602407,"non-metro/urban"
2602506,"non-metro/urban"
2602605,"non-metro/urban"
2602704,"non-metro/urban"
2602803,"non-metro/urban"
2603009,"non-metro/urban"
2603108,"non-metro/urban"
2603207,"non-metro/urban"
2603306,"non-metro/urban"
2603405,"non-metro/urban"
2603504,"non-metro/urban"
2603603,"non-metro/urban"
2603702,"non-metro/urban"
2603801,"non-metro/urban"
2603900,"non-metro/urban"
2603926,"non-metro/urban"
2604007,"non-metro/urban"
2604106,"non-metro/urban"
2604155,"non-metro/urban"
2604205,"non-metro/urban"
2604304,"non-metro/urban"
2604403,"non-metro/urban"
2604502,"non-metro/urban"
2604601,"non-metro/urban"
2604700,"non-metro/urban"
2604809,"non-metro/urban"
2604908,"non-metro/urban"
2605004,"non-metro/urban"
2605103,"non-metro/urban"
2605152,"non-metro/urban"
2605202,"non-metro/urban"
2605301,"non-metro/urban"
2605400,"non-metro/urban"
2605459,"non-metro/urban"
2605509,"non-metro/urban"
2605608,"non-metro/urban"
2605707,"non-metro/urban"
2605806,"non-metro/urban"
2605905,"non-metro/urban"
2606002,"non-metro/urban"
2606101,"non-metro/urban"
2606200,"non-metro/urban"
2606309,"non-metro/urban"
2606408,"non-metro/urban"
2606507,"non-metro/urban"
2606606,"non-metro/urban"
2606705,"non-metro/urban"
2606903,"non-metro/urban"
2607000,"non-metro/urban"
2607109,"non-metro/urban"
2607307,"non-metro/urban"
2607406,"non-metro/urban"
2607505,"non-metro/urban"
2607653,"non-metro/urban"
2607703,"non-metro/urban"
2607802,"non-metro/urban"
2607950,"non-metro/urban"
2608008,"non-metro/urban"
2608057,"non-metro/urban"
2608107,"non-metro/urban"
2608206,"non-metro/urban"
2608255,"non-metro/urban"
2608305,"non-metro/urban"
2608404,"non-metro/urban"
2608453,"non-metro/urban"
2608503,"non-metro/urban"
2608602,"non-metro/urban"
2608701,"non-metro/urban"
2608800,"non-metro/urban"
2608909,"non-metro/urban"
2609006,"non-metro/urban"
2609105,"non-metro/urban"
2609154,"non-metro/urban"
2609204,"non-metro/urban"
2609303,"non-metro/urban"
2609501,"non-metro/urban"
2609709,"non-metro/urban"
2609907,"non-metro/urban"
2610004,"non-metro/urban"
2610103,"non-metro/urban"
2610202,"non-metro/urban"
2610301,"non-metro/urban"
2610400,"non-metro/urban"
2610509,"non-metro/urban"
2610608,"non-metro/urban"
2610806,"non-metro/urban"
2610905,"non-metro/urban"
2611002,"non-metro/urban"
2611200,"non-metro/urban"
2611309,"non-metro/urban"
2611408,"non-metro/urban"
2611507,"non-metro/urban"
2611533,"non-metro/urban"
2611705,"non-metro/urban"
2611804,"non-metro/urban"
2611903,"non-metro/urban"
2612000,"non-metro/urban"
2612109,"non-metro/urban"
2612208,"non-metro/urban"
2612307,"non-metro/urban"
2612406,"non-metro/urban"
2612455,"non-metro/urban"
2612471,"non-metro/urban"
2612505,"non-metro/urban"
2612554,"non-metro/urban"
2612703,"non-metro/urban"
2612802,"non-metro/urban"
2612901,"non-metro/urban"
2613008,"non-metro/urban"
2613107,"non-metro/urban"
2613206,"non-metro/urban"
2613305,"non-metro/urban"
2613404,"non-metro/urban"
2613503,"non-metro/urban"
2613602,"non-metro/urban"
2613800,"non-metro/urban"
2613909,"non-metro/urban"
2614006,"non-metro/urban"
2614105,"non-metro/urban"
2614204,"non-metro/urban"
2614303,"non-metro/urban"
2614402,"non-metro/urban"
2614501,"non-metro/urban"
2614600,"non-metro/urban"
2614709,"non-metro/urban"
2614808,"non-metro/urban"
2614857,"non-metro/urban"
2615003,"non-metro/urban"
2615102,"non-metro/urban"
2615201,"non-metro/urban"
2615300,"non-metro/urban"
2615409,"non-metro/urban"
2615508,"non-metro/urban"
2615607,"non-metro/urban"
2615706,"non-metro/urban"
2615805,"non-metro/urban"
2615904,"non-metro/urban"
2616001,"non-metro/urban"
2616100,"non-metro/urban"
2616183,"non-metro/urban"
2616209,"non-metro/urban"
2616308,"non-metro/urban"
2616407,"non-metro/urban"
2616506,"non-metro/urban"
2700201,"non-metro/urban"
2700706,"non-metro/urban"
2700904,"non-metro/urban"
2701407,"non-metro/urban"
2701605,"non-metro/urban"
2703403,"non-metro/urban"
2703601,"non-metro/urban"
2703759,"non-metro/urban"
2704005,"non-metro/urban"
2704203,"non-metro/urban"
2704500,"non-metro/urban"
2705408,"non-metro/urban"
2706208,"non-metro/urban"
2706406,"non-metro/urban"
2706505,"non-metro/urban"
2707404,"non-metro/urban"
2707602,"non-metro/urban"
2707800,"non-metro/urban"
2708402,"non-metro/urban"
2708709,"non-metro/urban"
2709152,"non-metro/urban"
2800100,"non-metro/urban"
2800209,"non-metro/urban"
2800407,"non-metro/urban"
2800506,"non-metro/urban"
2800670,"non-metro/urban"
2800704,"non-metro/urban"
2801009,"non-metro/urban"
2801108,"non-metro/urban"
2801207,"non-metro/urban"
2801306,"non-metro/urban"
2801405,"non-metro/urban"
2801504,"non-metro/urban"
2801603,"non-metro/urban"
2801702,"non-metro/urban"
2801900,"non-metro/urban"
2802007,"non-metro/urban"
2802106,"non-metro/urban"
2802205,"non-metro/urban"
2802304,"non-metro/urban"
2802403,"non-metro/urban"
2802502,"non-metro/urban"
2802601,"non-metro/urban"
2802700,"non-metro/urban"
2802809,"non-metro/urban"
2802908,"non-metro/urban"
2803005,"non-metro/urban"
2803104,"non-metro/urban"
2803203,"non-metro/urban"
2803302,"non-metro/urban"
2803401,"non-metro/urban"
2803500,"non-metro/urban"
2803609,"non-metro/urban"
2803708,"non-metro/urban"
2803807,"non-metro/urban"
2803906,"non-metro/urban"
2804003,"non-metro/urban"
2804102,"non-metro/urban"
2804201,"non-metro/urban"
2804300,"non-metro/urban"
2804409,"non-metro/urban"
2804458,"non-metro/urban"
2804508,"non-metro/urban"
2804607,"non-metro/urban"
2804706,"non-metro/urban"
2804904,"non-metro/urban"
2805000,"non-metro/urban"
2805109,"non-metro/urban"
2805208,"non-metro/urban"
2805307,"non-metro/urban"
2805406,"non-metro/urban"
2805505,"non-metro/urban"
2805604,"non-metro/urban"
2805703,"non-metro/urban"
2805802,"non-metro/urban"
2805901,"non-metro/urban"
2806008,"non-metro/urban"
2806107,"non-metro/urban"
2806206,"non-metro/urban"
2806305,"non-metro/urban"
2806404,"non-metro/urban"
2806503,"non-metro/urban"
2806602,"non-metro/urban"
2806800,"non-metro/urban"
2806909,"non-metro/urban"
2807006,"non-metro/urban"
2807105,"non-metro/urban"
2807204,"non-metro/urban"
2807303,"non-metro/urban"
2807402,"non-metro/urban"
2807501,"non-metro/urban"
2807600,"non-metro/urban"
2900108,"non-metro/urban"
2900207,"non-metro/urban"
2900306,"non-metro/urban"
2900355,"non-metro/urban"
2900405,"non-metro/urban"
2900504,"non-metro/urban"
2900603,"non-metro/urban"
2900702,"non-metro/urban"
2900801,"non-metro/urban"
2900900,"non-metro/urban"
2901007,"non-metro/urban"
2901155,"non-metro/urban"
2901205,"non-metro/urban"
2901304,"non-metro/urban"
2901353,"non-metro/urban"
2901403,"non-metro/urban"
2901601,"non-metro/urban"
2901809,"non-metro/urban"
2901908,"non-metro/urban"
2901957,"non-metro/urban"
2902005,"non-metro/urban"
2902054,"non-metro/urban"
2902104,"non-metro/urban"
2902203,"non-metro/urban"
2902252,"non-metro/urban"
2902302,"non-metro/urban"
2902401,"non-metro/urban"
2902500,"non-metro/urban"
2902609,"non-metro/urban"
2902658,"non-metro/urban"
2902708,"non-metro/urban"
2902807,"non-metro/urban"
2902906,"non-metro/urban"
2903003,"non-metro/urban"
2903102,"non-metro/urban"
2903201,"non-metro/urban"
2903235,"non-metro/urban"
2903276,"non-metro/urban"
2903300,"non-metro/urban"
2903409,"non-metro/urban"
2903508,"non-metro/urban"
2903607,"non-metro/urban"
2903706,"non-metro/urban"
2903805,"non-metro/urban"
2903904,"non-metro/urban"
2903953,"non-metro/urban"
2904001,"non-metro/urban"
2904050,"non-metro/urban"
2904100,"non-metro/urban"
2904209,"non-metro/urban"
2904308,"non-metro/urban"
2904407,"non-metro/urban"
2904506,"non-metro/urban"
2904605,"non-metro/urban"
2904704,"non-metro/urban"
2904753,"non-metro/urban"
2904803,"non-metro/urban"
2904852,"non-metro/urban"
2904902,"non-metro/urban"
2905008,"non-metro/urban"
2905107,"non-metro/urban"
2905156,"non-metro/urban"
2905206,"non-metro/urban"
2905305,"non-metro/urban"
2905404,"non-metro/urban"
2905503,"non-metro/urban"
2905602,"non-metro/urban"
2905800,"non-metro/urban"
2905909,"non-metro/urban"
2906006,"non-metro/urban"
2906105,"non-metro/urban"
2906204,"non-metro/urban"
2906303,"non-metro/urban"
2906600,"non-metro/urban"
2906709,"non-metro/urban"
2906808,"non-metro/urban"
2906824,"non-metro/urban"
2906857,"non-metro/urban"
2906873,"non-metro/urban"
2906899,"non-metro/urban"
2906907,"non-metro/urban"
2907004,"non-metro/urban"
2907103,"non-metro/urban"
2907301,"non-metro/urban"
2907400,"non-metro/urban"
2907509,"non-metro/urban"
2907558,"non-metro/urban"
2907608,"non-metro/urban"
2907707,"non-metro/urban"
2907806,"non-metro/urban"
2907905,"non-metro/urban"
2908002,"non-metro/urban"
2908101,"non-metro/urban"
2908309,"non-metro/urban"
2908408,"non-metro/urban"
2908606,"non-metro/urban"
2908705,"non-metro/urban"
2908804,"non-metro/urban"
2909000,"non-metro/urban"
2909109,"non-metro/urban"
2909208,"non-metro/urban"
2909307,"non-metro/urban"
2909406,"non-metro/urban"
2909505,"non-metro/urban"
2909604,"non-metro/urban"
2909703,"non-metro/urban"
2909802,"non-metro/urban"
2910008,"non-metro/urban"
2910107,"non-metro/urban"
2910206,"non-metro/urban"
2910305,"non-metro/urban"
2910404,"non-metro/urban"
2910503,"non-metro/urban"
2910602,"non-metro/urban"
2910701,"non-metro/urban"
2910727,"non-metro/urban"
2910750,"non-metro/urban"
2910776,"non-metro/urban"
2910859,"non-metro/urban"
2910909,"non-metro/urban"
2911006,"non-metro/urban"
2911105,"non-metro/urban"
2911204,"non-metro/urban"
2911253,"non-metro/urban"
2911303,"non-metro/urban"
2911402,"non-metro/urban"
2911501,"non-metro/urban"
2911600,"non-metro/urban"
2911659,"non-metro/urban"
2911709,"non-metro/urban"
2911808,"non-metro/urban"
2911857,"non-metro/urban"
2911907,"non-metro/urban"
2912004,"non-metro/urban"
2912103,"non-metro/urban"
2912202,"non-metro/urban"
2912301,"non-metro/urban"
2912400,"non-metro/urban"
2912509,"non-metro/urban"
2912608,"non-metro/urban"
2912707,"non-metro/urban"
2912806,"non-metro/urban"
2912905,"non-metro/urban"
2913002,"non-metro/urban"
2913101,"non-metro/urban"
2913200,"non-metro/urban"
2913309,"non-metro/urban"
2913408,"non-metro/urban"
2913457,"non-metro/urban"
2913507,"non-metro/urban"
2913606,"non-metro/urban"
2913705,"non-metro/urban"
2913903,"non-metro/urban"
2914000,"non-metro/urban"
2914109,"non-metro/urban"
2914208,"non-metro/urban"
2914307,"non-metro/urban"
2914406,"non-metro/urban"
2914604,"non-metro/urban"
2914653,"non-metro/urban"
2914703,"non-metro/urban"
2914802,"non-metro/urban"
2914901,"non-metro/urban"
2915007,"non-metro/urban"
2915106,"non-metro/urban"
2915205,"non-metro/urban"
2915304,"non-metro/urban"
2915353,"non-metro/urban"
2915403,"non-metro/urban"
2915502,"non-metro/urban"
2915601,"non-metro/urban"
2915700,"non-metro/urban"
2915809,"non-metro/urban"
2915908,"non-metro/urban"
2916005,"non-metro/urban"
2916203,"non-metro/urban"
2916302,"non-metro/urban"
2916401,"non-metro/urban"
2916500,"non-metro/urban"
2916609,"non-metro/urban"
2916708,"non-metro/urban"
2916807,"non-metro/urban"
2916856,"non-metro/urban"
2916906,"non-metro/urban"
2917003,"non-metro/urban"
2917102,"non-metro/urban"
2917201,"non-metro/urban"
2917300,"non-metro/urban"
2917334,"non-metro/urban"
2917359,"non-metro/urban"
2917409,"non-metro/urban"
2917508,"non-metro/urban"
2917607,"non-metro/urban"
2917706,"non-metro/urban"
2917805,"non-metro/urban"
2917904,"non-metro/urban"
2918001,"non-metro/urban"
2918100,"non-metro/urban"
2918209,"non-metro/urban"
2918308,"non-metro/urban"
2918357,"non-metro/urban"
2918456,"non-metro/urban"
2918506,"non-metro/urban"
2918555,"non-metro/urban"
2918605,"non-metro/urban"
2918704,"non-metro/urban"
2918753,"non-metro/urban"
2918803,"non-metro/urban"
2918902,"non-metro/urban"
2919009,"non-metro/urban"
2919058,"non-metro/urban"
2919108,"non-metro/urban"
2919157,"non-metro/urban"
2919306,"non-metro/urban"
2919405,"non-metro/urban"
2919504,"non-metro/urban"
2919553,"non-metro/urban"
2919603,"non-metro/urban"
2919702,"non-metro/urban"
2919801,"non-metro/urban"
2919900,"non-metro/urban"
2919959,"non-metro/urban"
2920007,"non-metro/urban"
2920106,"non-metro/urban"
2920205,"non-metro/urban"
2920304,"non-metro/urban"
2920403,"non-metro/urban"
2920452,"non-metro/urban"
2920502,"non-metro/urban"
2920601,"non-metro/urban"
2920700,"non-metro/urban"
2920809,"non-metro/urban"
2920908,"non-metro/urban"
2921054,"non-metro/urban"
2921104,"non-metro/urban"
2921203,"non-metro/urban"
2921302,"non-metro/urban"
2921401,"non-metro/urban"
2921450,"non-metro/urban"
2921500,"non-metro/urban"
2921609,"non-metro/urban"
2921708,"non-metro/urban"
2921807,"non-metro/urban"
2921906,"non-metro/urban"
2922003,"non-metro/urban"
2922052,"non-metro/urban"
2922102,"non-metro/urban"
2922201,"non-metro/urban"
2922250,"non-metro/urban"
2922300,"non-metro/urban"
2922409,"non-metro/urban"
2922508,"non-metro/urban"
2922607,"non-metro/urban"
2922656,"non-metro/urban"
2922706,"non-metro/urban"
2922730,"non-metro/urban"
2922755,"non-metro/urban"
2922805,"non-metro/urban"
2922854,"non-metro/urban"
2922904,"non-metro/urban"
2923001,"non-metro/urban"
2923035,"non-metro/urban"
2923050,"non-metro/urban"
2923100,"non-metro/urban"
2923209,"non-metro/urban"
2923308,"non-metro/urban"
2923357,"non-metro/urban"
2923407,"non-metro/urban"
2923506,"non-metro/urban"
2923605,"non-metro/urban"
2923704,"non-metro/urban"
2923803,"non-metro/urban"
2923902,"non-metro/urban"
2924009,"non-metro/urban"
2924058,"non-metro/urban"
2924108,"non-metro/urban"
2924207,"non-metro/urban"
2924306,"non-metro/urban"
2924405,"non-metro/urban"
2924504,"non-metro/urban"
2924603,"non-metro/urban"
2924652,"non-metro/urban"
2924678,"non-metro/urban"
2924702,"non-metro/urban"
2924801,"non-metro/urban"
2924900,"non-metro/urban"
2925006,"non-metro/urban"
2925105,"non-metro/urban"
2925253,"non-metro/urban"
2925303,"non-metro/urban"
2925402,"non-metro/urban"
2925501,"non-metro/urban"
2925600,"non-metro/urban"
2925709,"non-metro/urban"
2925758,"non-metro/urban"
2925808,"non-metro/urban"
2925907,"non-metro/urban"
2925931,"non-metro/urban"
2925956,"non-metro/urban"
2926004,"non-metro/urban"
2926103,"non-metro/urban"
2926202,"non-metro/urban"
2926400,"non-metro/urban"
2926509,"non-metro/urban"
2926608,"non-metro/urban"
2926657,"non-metro/urban"
2926707,"non-metro/urban"
2926806,"non-metro/urban"
2926905,"non-metro/urban"
2927002,"non-metro/urban"
2927101,"non-metro/urban"
2927200,"non-metro/urban"
2927309,"non-metro/urban"
2927606,"non-metro/urban"
2927705,"non-metro/urban"
2927804,"non-metro/urban"
2927903,"non-metro/urban"
2928000,"non-metro/urban"
2928059,"non-metro/urban"
2928109,"non-metro/urban"
2928208,"non-metro/urban"
2928406,"non-metro/urban"
2928505,"non-metro/urban"
2928604,"non-metro/urban"
2928703,"non-metro/urban"
2928802,"non-metro/urban"
2928901,"non-metro/urban"
2928950,"non-metro/urban"
2929008,"non-metro/urban"
2929057,"non-metro/urban"
2929107,"non-metro/urban"
2929255,"non-metro/urban"
2929354,"non-metro/urban"
2929370,"non-metro/urban"
2929404,"non-metro/urban"
2929602,"non-metro/urban"
2929701,"non-metro/urban"
2929750,"non-metro/urban"
2929800,"non-metro/urban"
2929909,"non-metro/urban"
2930006,"non-metro/urban"
2930105,"non-metro/urban"
2930154,"non-metro/urban"
2930204,"non-metro/urban"
2930303,"non-metro/urban"
2930501,"non-metro/urban"
2930600,"non-metro/urban"
2930758,"non-metro/urban"
2930766,"non-metro/urban"
2930808,"non-metro/urban"
2930907,"non-metro/urban"
2931004,"non-metro/urban"
2931053,"non-metro/urban"
2931202,"non-metro/urban"
2931301,"non-metro/urban"
2931350,"non-metro/urban"
2931400,"non-metro/urban"
2931509,"non-metro/urban"
2931608,"non-metro/urban"
2931707,"non-metro/urban"
2931806,"non-metro/urban"
2931905,"non-metro/urban"
2932002,"non-metro/urban"
2932101,"non-metro/urban"
2932200,"non-metro/urban"
2932309,"non-metro/urban"
2932408,"non-metro/urban"
2932457,"non-metro/urban"
2932507,"non-metro/urban"
2932606,"non-metro/urban"
2932705,"non-metro/urban"
2932804,"non-metro/urban"
2932903,"non-metro/urban"
2933000,"non-metro/urban"
2933059,"non-metro/urban"
2933109,"non-metro/urban"
2933158,"non-metro/urban"
2933174,"non-metro/urban"
2933257,"non-metro/urban"
2933307,"non-metro/urban"
2933406,"non-metro/urban"
2933455,"non-metro/urban"
2933505,"non-metro/urban"
2933604,"non-metro/urban"
3100104,"non-metro/urban"
3100203,"non-metro/urban"
3100302,"non-metro/urban"
3100401,"non-metro/urban"
3100609,"non-metro/urban"
3100708,"non-metro/urban"
3100807,"non-metro/urban"
3100906,"non-metro/urban"
3101003,"non-metro/urban"
3101102,"non-metro/urban"
3101201,"non-metro/urban"
3101300,"non-metro/urban"
3101409,"non-metro/urban"
3101508,"non-metro/urban"
3101607,"non-metro/urban"
3101631,"non-metro/urban"
3101706,"non-metro/urban"
3101805,"non-metro/urban"
3101904,"non-metro/urban"
3102001,"non-metro/urban"
3102050,"non-metro/urban"
3102100,"non-metro/urban"
3102209,"non-metro/urban"
3102308,"non-metro/urban"
3102407,"non-metro/urban"
3102506,"non-metro/urban"
3102605,"non-metro/urban"
3102704,"non-metro/urban"
3102803,"non-metro/urban"
3102852,"non-metro/urban"
3102902,"non-metro/urban"
3103108,"non-metro/urban"
3103207,"non-metro/urban"
3103306,"non-metro/urban"
3103405,"non-metro/urban"
3103504,"non-metro/urban"
3103603,"non-metro/urban"
3103702,"non-metro/urban"
3103751,"non-metro/urban"
3103801,"non-metro/urban"
3103900,"non-metro/urban"
3104007,"non-metro/urban"
3104106,"non-metro/urban"
3104205,"non-metro/urban"
3104304,"non-metro/urban"
3104403,"non-metro/urban"
3104452,"non-metro/urban"
3104601,"non-metro/urban"
3104700,"non-metro/urban"
3104809,"non-metro/urban"
3104908,"non-metro/urban"
3105103,"non-metro/urban"
3105202,"non-metro/urban"
3105301,"non-metro/urban"
3105509,"non-metro/urban"
3105608,"non-metro/urban"
3105707,"non-metro/urban"
3105905,"non-metro/urban"
3106002,"non-metro/urban"
3106101,"non-metro/urban"
3106507,"non-metro/urban"
3106606,"non-metro/urban"
3106655,"non-metro/urban"
3106804,"non-metro/urban"
3106903,"non-metro/urban"
3107000,"non-metro/urban"
3107109,"non-metro/urban"
3107208,"non-metro/urban"
3107307,"non-metro/urban"
3107406,"non-metro/urban"
3107505,"non-metro/urban"
3107604,"non-metro/urban"
3107901,"non-metro/urban"
3108008,"non-metro/urban"
3108206,"non-metro/urban"
3108255,"non-metro/urban"
3108305,"non-metro/urban"
3108404,"non-metro/urban"
3108503,"non-metro/urban"
3108552,"non-metro/urban"
3108602,"non-metro/urban"
3108701,"non-metro/urban"
3108909,"non-metro/urban"
3109105,"non-metro/urban"
3109204,"non-metro/urban"
3109402,"non-metro/urban"
3109501,"non-metro/urban"
3109600,"non-metro/urban"
3109709,"non-metro/urban"
3109808,"non-metro/urban"
3109907,"non-metro/urban"
3110103,"non-metro/urban"
3110202,"non-metro/urban"
3110301,"non-metro/urban"
3110400,"non-metro/urban"
3110509,"non-metro/urban"
3110608,"non-metro/urban"
3110707,"non-metro/urban"
3110806,"non-metro/urban"
3110905,"non-metro/urban"
3111002,"non-metro/urban"
3111101,"non-metro/urban"
3111150,"non-metro/urban"
3111200,"non-metro/urban"
3111309,"non-metro/urban"
3111408,"non-metro/urban"
3111507,"non-metro/urban"
3111606,"non-metro/urban"
3111705,"non-metro/urban"
3111804,"non-metro/urban"
3111903,"non-metro/urban"
3112000,"non-metro/urban"
3112059,"non-metro/urban"
3112109,"non-metro/urban"
3112208,"non-metro/urban"
3112307,"non-metro/urban"
3112406,"non-metro/urban"
3112604,"non-metro/urban"
3112653,"non-metro/urban"
3112703,"non-metro/urban"
3112802,"non-metro/urban"
3112901,"non-metro/urban"
3113008,"non-metro/urban"
3113107,"non-metro/urban"
3113206,"non-metro/urban"
3113305,"non-metro/urban"
3113503,"non-metro/urban"
3113602,"non-metro/urban"
3113701,"non-metro/urban"
3113800,"non-metro/urban"
3113909,"non-metro/urban"
3114006,"non-metro/urban"
3114105,"non-metro/urban"
3114204,"non-metro/urban"
3114303,"non-metro/urban"
3114402,"non-metro/urban"
3114501,"non-metro/urban"
3114550,"non-metro/urban"
3114600,"non-metro/urban"
3114709,"non-metro/urban"
3114808,"non-metro/urban"
3114907,"non-metro/urban"
3115003,"non-metro/urban"
3115102,"non-metro/urban"
3115201,"non-metro/urban"
3115300,"non-metro/urban"
3115359,"non-metro/urban"
3115409,"non-metro/urban"
3115458,"non-metro/urban"
3115474,"non-metro/urban"
3115508,"non-metro/urban"
3115607,"non-metro/urban"
3115706,"non-metro/urban"
3115805,"non-metro/urban"
3115904,"non-metro/urban"
3116001,"non-metro/urban"
3116100,"non-metro/urban"
3116159,"non-metro/urban"
3116209,"non-metro/urban"
3116308,"non-metro/urban"
3116407,"non-metro/urban"
3116506,"non-metro/urban"
3116605,"non-metro/urban"
3116704,"non-metro/urban"
3116803,"non-metro/urban"
3116902,"non-metro/urban"
3117009,"non-metro/urban"
3117108,"non-metro/urban"
3117207,"non-metro/urban"
3117306,"non-metro/urban"
3117405,"non-metro/urban"
3117504,"non-metro/urban"
3117603,"non-metro/urban"
3117702,"non-metro/urban"
3117801,"non-metro/urban"
3117836,"non-metro/urban"
3117900,"non-metro/urban"
3118007,"non-metro/urban"
3118106,"non-metro/urban"
3118205,"non-metro/urban"
3118304,"non-metro/urban"
3118403,"non-metro/urban"
3118502,"non-metro/urban"
3118700,"non-metro/urban"
3118809,"non-metro/urban"
3118908,"non-metro/urban"
3119005,"non-metro/urban"
3119104,"non-metro/urban"
3119203,"non-metro/urban"
3119302,"non-metro/urban"
3119500,"non-metro/urban"
3119609,"non-metro/urban"
3119708,"non-metro/urban"
3119807,"non-metro/urban"
3119906,"non-metro/urban"
3119955,"non-metro/urban"
3120102,"non-metro/urban"
3120151,"non-metro/urban"
3120201,"non-metro/urban"
3120300,"non-metro/urban"
3120409,"non-metro/urban"
3120508,"non-metro/urban"
3120607,"non-metro/urban"
3120706,"non-metro/urban"
3120805,"non-metro/urban"
3120839,"non-metro/urban"
3120870,"non-metro/urban"
3120904,"non-metro/urban"
3121001,"non-metro/urban"
3121100,"non-metro/urban"
3121209,"non-metro/urban"
3121258,"non-metro/urban"
3121308,"non-metro/urban"
3121407,"non-metro/urban"
3121506,"non-metro/urban"
3121605,"non-metro/urban"
3121704,"non-metro/urban"
3121902,"non-metro/urban"
3122009,"non-metro/urban"
3122108,"non-metro/urban"
3122207,"non-metro/urban"
3122306,"non-metro/urban"
3122355,"non-metro/urban"
3122405,"non-metro/urban"
3122454,"non-metro/urban"
3122470,"non-metro/urban"
3122603,"non-metro/urban"
3122702,"non-metro/urban"
3122801,"non-metro/urban"
3122900,"non-metro/urban"
3123007,"non-metro/urban"
3123106,"non-metro/urban"
3123205,"non-metro/urban"
3123304,"non-metro/urban"
3123403,"non-metro/urban"
3123502,"non-metro/urban"
3123528,"non-metro/urban"
3123601,"non-metro/urban"
3123700,"non-metro/urban"
3123809,"non-metro/urban"
3123908,"non-metro/urban"
3124005,"non-metro/urban"
3124203,"non-metro/urban"
3124302,"non-metro/urban"
3124401,"non-metro/urban"
3124500,"non-metro/urban"
3124609,"non-metro/urban"
3124708,"non-metro/urban"
3124807,"non-metro/urban"
3124906,"non-metro/urban"
3125002,"non-metro/urban"
3125101,"non-metro/urban"
3125200,"non-metro/urban"
3125309,"non-metro/urban"
3125408,"non-metro/urban"
3125507,"non-metro/urban"
3125606,"non-metro/urban"
3125705,"non-metro/urban"
3125804,"non-metro/urban"
3125903,"non-metro/urban"
3125952,"non-metro/urban"
3126109,"non-metro/urban"
3126208,"non-metro/urban"
3126307,"non-metro/urban"
3126505,"non-metro/urban"
3126604,"non-metro/urban"
3126703,"non-metro/urban"
3126752,"non-metro/urban"
3126802,"non-metro/urban"
3126901,"non-metro/urban"
3126950,"non-metro/urban"
3127008,"non-metro/urban"
3127057,"non-metro/urban"
3127073,"non-metro/urban"
3127107,"non-metro/urban"
3127305,"non-metro/urban"
3127339,"non-metro/urban"
3127354,"non-metro/urban"
3127370,"non-metro/urban"
3127388,"non-metro/urban"
3127404,"non-metro/urban"
3127503,"non-metro/urban"
3127602,"non-metro/urban"
3127701,"non-metro/urban"
3127800,"non-metro/urban"
3127909,"non-metro/urban"
3128006,"non-metro/urban"
3128105,"non-metro/urban"
3128204,"non-metro/urban"
3128253,"non-metro/urban"
3128303,"non-metro/urban"
3128402,"non-metro/urban"
3128501,"non-metro/urban"
3128600,"non-metro/urban"
3128709,"non-metro/urban"
3128808,"non-metro/urban"
3128907,"non-metro/urban"
3129004,"non-metro/urban"
3129103,"non-metro/urban"
3129202,"non-metro/urban"
3129400,"non-metro/urban"
3129509,"non-metro/urban"
