"city_code","pop.white","pop.black","pop.asian","pop.pardos","pop.indigenous","pop.others"
2105948,26.27,6.45,1.1,66.18,0,0
2105963,17.62,6.34,0.36,75.62,0.06,0
2105989,26.1,7.33,1.18,64.18,1.21,0
2106003,27.54,15.74,2.45,54.24,0.04,0
2106102,15.98,3.74,1.03,79.25,0,0
2106201,19.08,8.16,0.39,72.38,0,0
2106300,22.72,1.93,0.33,75.03,0,0
2106326,17.61,5.23,0.36,76.79,0.02,0
2106359,15.02,10.34,1.62,73.02,0,0
2106375,18.08,7.54,1.41,66.96,6.01,0
2106409,12.44,7.51,0.13,79.93,0,0
2106508,15.83,8.15,1.31,74.68,0.04,0
2106607,13.88,8.17,1.5,76.32,0,0.14
2106631,16.47,6.57,0.67,76.29,0,0
2106672,24.3,2.88,1.84,70.98,0,0
2106706,26.33,5.32,0.8,67.51,0.03,0
2106755,26.88,7.19,0.18,65.72,0.03,0
2106805,8.59,12.35,0.44,78.53,0.09,0
2106904,15.11,19.14,1.63,64.11,0,0
2107001,25.13,5.27,1.38,58.95,9.27,0
2107100,13.05,4.59,0.44,81.92,0,0
2107209,17.75,14.82,0.72,66.71,0,0
2107258,17.63,7.26,3.06,72.05,0,0
2107308,21.72,12.27,0.87,65.14,0,0
2107357,18.35,10.47,0.53,69.94,0.71,0
2107407,30.04,7.53,1.59,60.78,0.06,0
2107456,15.63,11.19,0.51,72.67,0,0
2107506,24.19,11.19,0.94,63.64,0.05,0
2107605,14.13,15.13,0.77,69.97,0,0
2107704,25.56,8.94,1.79,63.39,0.32,0
2107803,14.92,7.31,1.33,76.44,0,0
2107902,21.91,9.63,0.71,67.75,0,0
2108009,30.04,6.75,1.59,61.43,0.18,0
2108058,24.11,3.42,0.36,72.11,0,0
2108108,19.72,8.28,1.51,70.47,0.02,0
2108207,26.74,11.13,2.29,59.73,0.11,0
2108256,10.18,17.77,1.1,70.94,0,0
2108306,11.45,16.02,0.98,71.55,0,0
2108405,33.01,13.13,0.29,53.58,0,0
2108454,16.65,9.98,0.92,72.4,0.06,0
2108504,20.33,13.5,1.28,64.56,0.33,0
2108603,23.31,11.15,0.84,64.56,0.14,0
2108702,23.9,7.05,2.03,66.87,0.15,0
2108801,13.69,8.02,0.63,77.66,0,0
2108900,23.43,3.59,1.17,71.81,0,0
2109007,28.12,5,1.05,65.45,0.38,0
2109056,16.14,11.91,0.23,71.72,0,0
2109106,29.3,7,1.51,62.13,0.06,0
2109205,7.1,7.64,0.7,84.25,0.32,0
2109239,15.66,12.44,1.14,70.71,0.05,0
2109270,15.9,5.68,0.22,78.17,0.02,0
2109304,13.01,6.87,0.47,79.65,0,0
2109403,20.48,2.59,0.26,76.67,0,0
2109452,23.36,7.72,0.92,67.96,0.03,0
2109502,18.47,8.3,1.72,71.4,0.1,0
2109551,26.63,4.46,1.09,67.82,0,0
2109601,15.44,6.86,0.18,77.41,0.1,0
2109700,10.56,2.48,1.06,85.89,0,0
2109759,26.15,3.34,1.02,69.49,0,0
2109809,25.57,14.48,0.7,59.25,0,0
2109908,24.07,11.01,1.72,63.01,0.2,0
2110005,18.77,8.46,1.11,71.5,0.16,0
2110039,23.32,5.68,0.65,70.2,0.15,0
2110104,18.74,6.73,0.7,73.82,0,0
2110203,20.34,7.85,0.21,71.6,0,0
2110237,14.54,2.59,0.29,82.58,0,0
2110278,20.18,2.64,0.13,77.05,0,0
2110302,18.14,5.39,0.65,75.78,0.05,0
2110401,19.14,2.41,0.35,77.97,0.13,0
2110500,17.91,23.16,0.86,58.03,0.04,0
2110609,11.82,3.74,0.55,83.5,0.39,0
2110658,25.16,10.04,1.8,63,0,0
2110708,25.75,5.9,0.94,67.39,0.02,0
2110807,23.66,4.54,2.22,69.58,0,0
2110856,22.16,6.36,1.31,70.18,0,0
2110906,17.71,13.25,4.77,64.22,0.06,0
2111003,26.08,9.77,0.05,64.09,0,0
2111029,19.55,9.13,0.45,70.64,0.24,0
2111052,31.58,5.16,1.15,62.11,0,0
2111078,14.35,11.85,1.84,71.97,0,0
2111102,29.98,11.51,1.2,57.27,0.04,0
2111201,22.22,10.27,1.03,66.36,0.11,0
2111250,15.21,9.26,5.13,70.4,0,0
2111300,29.12,12.97,1.09,56.65,0.17,0
2111409,20.46,12.71,1.29,65.53,0,0
2111508,20.6,8.25,0.91,70.15,0.08,0
2111532,18.23,6.05,1.43,74.2,0.09,0
2111573,22.27,3.81,0.58,73.34,0,0
2111607,22.36,8.15,1.74,67.76,0,0
2111631,19.99,1.6,1.45,76.96,0,0
2111672,26.14,1.91,0.83,71.13,0,0
2111706,14.06,7.1,1.04,77.74,0.05,0
2111722,21.25,9.65,0.96,68.14,0,0
2111748,14.34,10.87,2.22,72.57,0,0
2111763,23.06,5.45,0.76,70.55,0.18,0
2111789,5.05,37.74,1.61,55.61,0,0
2111805,26.33,3.71,0.92,69.02,0.03,0
2111904,21.92,9.68,4.25,63.71,0.44,0
2111953,18.27,8.66,0.15,72.84,0.07,0
2112001,14.78,2.96,0.46,81.81,0,0
2112100,15.66,14.11,0.31,69.92,0,0
2112209,15.75,11.52,1.91,70.72,0.1,0
2112233,24.09,8.29,1.29,66.27,0.06,0
2112274,15.17,7.54,1.47,75.71,0.12,0
2112308,28.91,7.52,0.97,62.45,0.15,0
2112407,13.04,9.65,0.48,76.8,0.03,0
2112456,19.21,12.73,2.12,65.87,0.07,0
2112506,20.89,3.31,0.74,75.06,0,0
2112605,15.68,2.8,0.79,80.73,0,0
2112704,13.67,6.45,0.22,79.63,0.02,0
2112803,21.76,10.03,0.9,67.29,0.02,0
2112852,23.41,8.27,0.23,67.69,0.4,0
2112902,27.29,5.8,0.55,66.37,0,0
2113009,21.99,5.95,0.44,71.6,0.03,0
2114007,19.9,8.88,0.72,70.25,0.25,0
2200053,70.87,9.12,0.64,19.37,0,0
2200103,14,10.12,3.16,72.45,0.28,0
2200202,22.08,6.57,2.58,68.76,0,0
2200251,53.9,7.47,0.65,37.98,0,0
2200277,41.52,2.49,2.22,53.74,0.03,0
2200301,20.24,7.36,1.3,71.1,0,0
2200400,15.08,5.29,1.18,78.39,0.05,0
2200459,18.81,13.62,2.51,65.06,0,0
2200509,12.63,24.54,0.56,62.27,0,0
2200608,17.32,11.4,4.36,66.92,0,0
2200707,24.78,4.88,0.92,69.42,0,0
2200806,11.14,12.87,10.91,65.08,0,0
2200905,17.28,13.12,0.74,68.86,0,0
2200954,24.78,11.85,2.04,61.33,0,0
2201002,7.96,19.44,7.76,64.83,0,0
2201051,24.53,7.77,2.24,65.46,0,0
2201101,26.37,5.21,1.92,66.5,0,0
2201150,18.83,3.99,2.84,74.35,0,0
2201176,21.22,5.27,1.04,72.47,0,0
2201200,14.92,7.14,0.98,76.6,0.35,0
2201309,20.22,12.11,0.19,67.48,0,0
2201408,16.04,9.84,4.05,70.07,0,0
2201507,14.08,3.89,1.63,80.41,0,0
2201556,66.94,9.15,0.87,23.04,0,0
2201572,29.01,2.03,2.79,65.99,0.18,0
2201606,14.18,4.02,1.5,80.29,0,0
2201705,17.55,12.09,2.21,68.15,0,0
2201739,35.48,7.9,5.77,50.85,0,0
2201770,17.06,4.25,0.3,78.38,0,0
2201804,39.86,5.14,0.34,54.65,0,0
2201903,22.56,9.45,2.06,65.84,0.1,0
2201919,35.86,1.57,0.19,62.38,0,0
2201929,28.32,9.08,4.86,57.74,0,0
2201945,10.06,6.39,0,83.5,0.06,0
2201960,22.86,8.39,1.33,67.42,0,0
2201988,17.14,1.68,1.67,79.51,0,0
2202000,22.98,7.72,1.57,67.71,0.03,0
2202026,17.78,1.95,0.6,79.68,0,0
2202059,13.36,8.91,1.74,75.99,0,0
2202075,6.62,19.21,5.32,68.85,0,0
2202083,26.54,5.7,0.75,67,0,0
2202091,29.99,3.95,2.27,63.79,0,0
2202109,12.15,14.18,0.55,73.12,0,0
2202117,31.8,5.03,1.99,61.18,0,0
2202133,23.37,8.18,2.52,65.87,0.05,0
2202174,8.82,8.23,1.66,81.24,0.05,0
2202208,17.47,5.11,0.88,76.54,0,0
2202251,10.7,3.56,5.05,80.69,0,0
2202307,24.04,8.19,2.16,65.57,0.04,0
2202406,16.55,3.9,0.93,78.62,0,0
2202455,32.91,19.07,0,48.02,0,0
2202505,22.49,11.99,4.32,61.2,0,0
2202539,23.54,2.97,0.05,73.43,0,0
2202554,18.71,3.56,1.64,76.01,0.07,0
2202604,22.77,11.02,3.53,62.65,0.03,0
2202653,24.76,10.31,2.61,62.32,0,0
2202703,29.89,1.55,0.79,67.77,0,0
2202711,13.71,10.2,1.33,74.76,0,0
2202729,40.24,2.09,0.25,57.43,0,0
2202737,13.15,6.78,1.66,78.34,0.07,0
2202752,21.27,13.03,0.47,64.67,0.56,0
2202778,13.55,19.68,1.26,65.13,0.38,0
2202802,27.03,6.11,3.29,63.56,0,0
2202851,24.9,2.92,0.34,71.84,0,0
2202901,20.57,15.53,5.1,58.77,0.04,0
2203008,19.16,11.17,0.85,68.82,0,0
2203107,21.62,12.18,0,65.98,0.22,0
2203206,15.94,8.02,1.95,74.1,0,0
2203230,12.22,9.35,2.41,76.03,0,0
2203255,9.38,13.45,0.93,76.09,0.15,0
2203271,23.35,3.25,12.8,60.6,0,0
2203305,18.54,11.4,0.95,69.11,0,0
2203354,25.82,4.49,0,69.69,0,0
2203404,36.01,4.48,0.91,58.55,0.06,0
2203420,35.3,10.28,1.63,52.79,0,0
2203453,38.19,8.15,0.25,53.41,0,0
2203503,21.62,8.99,2.7,66.7,0,0
2203602,17.15,5.67,3.14,74.04,0,0
2203701,22.13,8.95,1.63,67.26,0.03,0
2203750,21.29,8.61,0,70.11,0,0
2203800,15.36,8,5.61,71.03,0,0
2203859,20.03,11.05,4.87,64.05,0,0
2203909,20.84,15.5,3.2,60.05,0.41,0
2204006,9.93,10.2,5.15,74.72,0,0
2204105,15.71,10.05,5.02,69.22,0,0
2204154,21.82,5.09,0.55,72.54,0,0
2204204,36.21,3.66,0.28,59.83,0.02,0
2204303,41.16,2.98,2.57,53.04,0.25,0
2204352,32.56,6.67,1.3,59.4,0.06,0
2204402,15.01,10.51,2.57,71.87,0.04,0
2204501,25.32,8.45,1.73,64.5,0,0
2204550,23.24,5.78,3.45,67.53,0,0
2204600,21.98,3.28,4.91,69.83,0,0
2204659,22.31,2.58,1.31,73.8,0,0
2204709,20.42,8.9,3.92,66.73,0.03,0
2204808,28.65,11.13,0.4,59.81,0,0
2204907,13.29,14.65,1.66,70.35,0.05,0
2205003,23.21,4.99,2.82,68.98,0,0
2205102,21.18,13.78,2.58,62.32,0.13,0
2205151,41.66,7.41,2.15,48.78,0,0
2205201,14.8,3.75,2.71,78.74,0,0
2205250,17.4,12.02,1.23,69.34,0,0
2205276,11.69,2.92,1.04,84.36,0,0
2205300,12.86,18.89,4.56,63.69,0,0
2205359,25.1,4.58,5.41,64.91,0,0
2205409,17.16,7.1,6.54,69.2,0,0
2205458,16.81,11,2.41,69.78,0,0
2205508,12.96,6.74,1.69,78.61,0,0
2205516,26.15,7.59,1.95,64.31,0,0
2205524,6.98,6.67,2.03,84.32,0,0
2205532,25.39,2.71,0.96,70.93,0,0
2205540,12.59,6.57,5.8,75.04,0,0
2205557,16.36,8.41,2.32,72.91,0,0
2205565,21.19,1.76,0.39,76.66,0,0
2205573,39.6,1.55,0.29,58.5,0.05,0
2205581,12.04,13.97,0.41,73.58,0,0
2205599,18.23,4.47,0.15,77.14,0,0
2205607,11.33,16.37,7.51,64.79,0,0
2205706,31.12,3.43,0.84,64.5,0.11,0
2205805,20.37,6.06,1.08,72.5,0,0
2205854,15.4,10.5,3.2,70.91,0,0
2205904,21.56,10.49,1.54,66.4,0,0
2205953,25.79,3.63,1.14,69.3,0.13,0
2206001,17.45,9.31,2.65,70.6,0,0
2206050,21.64,6.74,5.71,65.81,0.1,0
2206100,25.11,10.16,1.66,63.02,0.05,0
2206209,16.73,9.5,1.9,71.83,0.03,0
2206308,13.51,7,1.22,78.11,0.16,0
2206357,40.9,4.01,0.94,54.15,0,0
2206407,12.74,13.32,0.21,73.73,0,0
2206506,42.16,5.23,0.62,51.93,0.05,0
2206605,14.42,7.22,1.04,77.21,0.11,0
2206654,14.49,3.11,0.74,81.66,0,0
2206670,18.06,2.93,1.96,77.05,0,0
2206696,17.8,11.23,3.47,67.5,0,0
2206704,12.34,17.99,2,67.43,0.24,0
2206720,12.38,14.49,5.45,67.62,0.05,0
2206753,14.97,6.43,1.26,77.34,0,0
2206803,13.38,7.46,4.81,74.35,0,0
2206902,16.87,10.05,0.18,72.9,0,0
2206951,26.15,14,6.4,53.45,0,0
2207009,17.94,14.69,2.45,64.88,0.03,0
2207108,14.92,8.18,4.45,72.46,0,0
2207207,32.77,15.26,1.79,50.17,0,0
2207306,21.43,8.45,0.06,70.06,0,0
2207355,17.23,2.84,4.46,75.47,0,0
2207405,28.43,7.58,1.13,62.59,0.27,0
2207504,11.14,27.35,2.96,58.52,0.04,0
2207553,29.79,11.52,1.01,57.68,0,0
2207603,14.62,13.06,4.51,67.81,0,0
2207702,34.89,6.59,1.4,56.96,0.17,0
2207751,12.79,16.56,5.71,64.94,0,0
2207777,22.98,4.93,3.37,68.71,0,0
2207793,15.93,3.51,2.05,78.5,0,0
2207801,36.06,15.96,2.81,45.07,0.11,0
2207850,20.41,3.68,1.11,74.73,0.07,0
2207900,41.02,3.13,1.24,54.58,0.03,0
2207934,24.33,4.36,1.38,69.94,0,0
2207959,25.02,18.22,5.85,50.91,0,0
2208007,38.96,6.96,1.4,52.61,0.07,0
2208106,30.6,9.05,0.89,59.46,0,0
2208205,29.07,6.04,4.32,60.5,0.08,0
2208304,27.63,3.29,0.45,68.63,0,0
2208403,25.84,5.62,1.89,66.41,0.25,0
2208502,14.41,11.03,0.25,74.32,0,0
2208551,12.2,19.96,5.45,62.39,0,0
2208601,18.07,3.16,2.41,76.36,0,0
2208650,55.02,18.51,1.81,22.74,1.93,0
2208700,17.16,20,0.51,62.33,0,0
2208809,14.79,20.79,3.04,61.36,0.02,0
2208858,17.57,17.19,0.23,65.01,0,0
2208874,11.98,19.64,8.86,59.45,0.06,0
2208908,21.53,9.38,1.53,67.56,0,0
2209005,19.8,11.5,0.75,67.95,0,0
2209104,21.41,9.52,0,69.07,0,0
2209153,9.02,10.45,1.68,78.85,0,0
2209203,17.55,20.93,0.47,60.74,0.31,0
2209302,20.47,11.52,1.62,66.39,0,0
2209351,36.91,1.13,0.24,61.72,0,0
2209377,15.55,17.8,1.66,64.99,0,0
2209401,35.95,3.29,0.54,60.22,0,0
2209450,11.91,4.47,5.83,77.79,0,0
2209500,20.69,9.69,4.11,65.25,0.27,0
2209559,27.86,4.25,1.99,65.9,0,0
2209609,27.5,10.61,3.02,58.87,0,0
2209658,59.04,5.26,3.37,32.33,0,0
2209708,11.92,13.05,0.7,74.34,0,0
2209757,19.44,7.97,0.56,72.03,0,0
2209807,28.31,19.34,4.25,47.94,0.16,0
2209856,34.19,2.55,0.32,62.94,0,0
2209872,21.04,1.39,1.35,76.22,0,0
2209906,17.35,7.77,3.18,71.7,0,0
2209955,8.92,30.45,3.27,57.37,0,0
2209971,24.5,4.89,1.72,68.9,0,0
2210003,20.93,14.45,3.97,60.43,0.22,0
2210052,24.53,2.74,0.05,72.69,0,0
2210102,13.55,9.34,2.52,74.59,0,0
2210201,49.87,6.73,0.24,43.16,0,0
2210300,34.13,7.36,1.8,56.7,0,0
2210359,24.61,6.38,0.19,68.82,0,0
2210375,42.12,4.84,2.2,50.84,0,0
2210383,27.29,8.18,3.35,61.07,0.11,0
2210391,11.77,28.74,1.22,58.27,0,0
2210409,21.1,5.07,0.61,73.22,0,0
2210508,16.03,14.35,3.92,65.7,0,0
2210607,23.99,12.52,0.95,62.5,0.04,0
2210623,24.51,11.02,0.45,64.02,0,0
2210631,26.07,6.77,2.03,64.78,0.35,0
2210656,20.15,3.53,0.77,75.55,0,0
2210706,22.49,9.86,5.95,61.7,0,0
2210805,19.78,12.75,4.26,63.14,0.07,0
2210904,12.44,11.33,6.65,69.57,0,0
2210938,46.26,2.91,0.05,50.79,0,0
2210953,15.81,0.98,2.2,81.01,0,0
2210979,20.37,9.19,0,70.44,0,0
2211001,26.19,11,2.49,60.1,0.22,0
2211100,16.68,8.05,1.19,74.06,0.02,0
2211209,24.14,12.36,2.57,60.92,0,0
2211308,20.71,8.56,1.22,69.46,0.05,0
2211357,23.03,12.47,1.15,63.36,0,0
2211407,22.88,12.86,0.17,64.04,0.06,0
2211506,25.89,2.68,1.6,69.82,0,0
2211605,39.5,3.33,1.33,55.84,0,0
2211704,19.43,5.6,2.27,72.7,0,0
2300101,27.78,6.24,0.61,65.32,0.06,0
2300150,16.87,3.06,0.08,79.99,0,0
2300200,25.97,4.27,0.4,69.22,0.13,0
2300309,32.27,4.68,0.71,62.25,0.08,0
2300408,26.67,7.6,2.11,63.54,0.09,0
2300507,20.47,4.27,1.15,74.11,0,0
2300606,27.72,7.49,1.24,63.55,0,0
2300705,34.66,3.47,2.11,59.76,0,0
2300754,24.58,2.84,0.81,71.74,0.03,0
2300804,42.32,16.96,0.97,39.7,0.04,0
2300903,31.73,4.05,2.21,61.89,0.12,0
2301000,26.22,3.12,1.74,68.52,0.4,0
2301109,26.89,4.79,0.71,67.46,0.14,0
2301208,25.56,5.68,1.99,66.77,0,0
2301257,31,4.77,0.99,63.24,0,0
2301307,29.81,5,1.38,63.81,0,0
2301406,18.69,6.81,2.25,69.56,2.69,0
2301505,31.39,4.15,0.52,63.94,0,0
2301604,35.03,4.3,0.5,60.16,0,0
2301703,34.39,2.75,0.65,62.21,0,0
2301802,30.28,3.66,1.59,64.42,0.06,0
2301851,32.08,4.34,1.23,62.34,0,0
2301901,23.03,6.91,1.86,67.98,0.13,0.08
2301950,14.01,1.73,0.17,84.09,0,0
2302008,34.54,3.79,1.46,60.2,0,0
2302057,22.22,6.54,0.88,70.35,0,0
2302107,22.06,5.65,0.34,71.95,0,0
2302206,29.17,2.6,0.9,67.31,0.02,0
2302305,25.93,4.38,0.49,69.2,0,0
2302404,31.33,4.46,0.72,63.16,0.32,0
2302503,29.98,3.8,1.1,65.06,0.06,0
2302602,22.49,4.65,0.74,72.02,0.09,0
2302701,38.95,6.99,2.36,51.7,0,0
2302800,23.66,3.46,1.54,71.22,0.13,0
2302909,19.88,5.21,0.94,73.97,0,0
2303006,25,6.22,1.01,67.74,0.03,0
2303105,29.08,4.99,1.41,64.47,0.05,0
2303204,29.36,3.74,0.97,65.49,0.43,0
2303303,41.22,6.05,0.9,51.76,0.06,0
2303402,42.69,2.62,0.63,53.95,0.11,0
2303501,27.24,2.9,0.41,69.4,0.04,0
2303600,33.41,6.01,0.28,60.29,0,0
2303659,26.39,2.43,0.65,70.52,0,0
2303709,27.15,5.48,1.39,65.05,0.92,0
2303808,39.58,6.04,1.46,52.84,0.08,0
2303907,23.64,5.28,1.38,69.7,0,0
2303931,19.43,4.47,2.61,73.26,0.23,0
2303956,30,3.9,0.34,65.73,0.03,0
2304004,38.76,6.78,2,52.46,0,0
2304103,31.64,4.44,1.36,61.63,0.93,0
2304202,31.14,7.68,1.09,59.96,0.13,0
2304236,23.52,2.62,2.69,71.17,0,0
2304251,32.13,5.69,0.12,62.06,0,0
2304269,36.08,2,0.41,61.52,0,0
2304277,37.59,7.57,1.53,53.31,0,0
2304285,31.83,6.79,1.78,59.32,0.28,0
2304301,30.02,5.12,2.13,62.59,0.14,0
2304350,30.51,5.8,0.86,62.73,0.09,0
2304400,36.25,4.42,1.33,57.86,0.14,0
2304459,27.38,4.49,0.13,68,0,0
2304509,32.68,4.22,1.27,61.83,0,0
2304608,28.15,4.62,2.41,64.82,0,0
2304657,31.77,5.15,1.29,61.77,0.02,0
2304707,21.11,5.39,2.72,70.75,0.04,0
2304806,29.3,2.64,0.8,67.26,0,0
2304905,43.02,1.74,1.31,53.84,0.09,0
2304954,23.36,4.85,1.41,70.34,0.04,0
2305001,29.25,2.68,2.16,65.89,0.02,0
2305100,27.76,3.2,1.07,67.97,0,0
2305209,32.36,4.35,1.3,61.9,0.09,0
2305233,30.2,4.06,1.25,64.44,0.06,0
2305266,26.16,3.89,0.42,69.53,0,0
2305308,28.19,2.67,1.23,67.79,0.12,0
2305332,34.8,1.7,0.33,63.17,0,0
2305357,37.57,6.05,0.49,55.89,0,0
2305407,33.03,3.71,0.58,62.67,0.02,0
2305506,38.03,3.51,0.56,57.86,0.03,0
2305605,38.53,6,1.61,53.78,0.08,0
2305654,26.67,4.07,1.3,67.92,0.05,0
2305704,33.98,1.99,0.49,63.51,0.03,0
2305803,32.83,3.67,1.03,62.45,0.02,0
2305902,30.87,2.76,1.39,64.95,0.03,0
2306009,39.07,6.34,3.12,51.3,0.17,0
2306108,22.9,2.57,0.72,73.82,0,0
2306207,32.19,2.1,0.64,64.84,0.23,0
2306256,23.25,6.02,0.64,70.08,0,0
2306306,27.85,3.08,0.87,67.97,0.23,0
2306405,25.7,3.76,1.64,68.53,0.37,0
2306504,21.53,8.8,1.49,68.18,0,0
2306553,24.61,3.01,0.44,66.01,5.93,0
2306603,20.29,3.76,4.14,71.77,0.05,0
2306702,34.05,7.29,1.92,56.7,0.03,0
2306801,34.43,5.44,1.09,59.05,0,0
2306900,33.74,3.79,1.13,61.34,0,0
2307007,45.02,5.54,0.67,48.49,0.28,0
2307106,20.98,5.44,1.83,71.74,0,0
2307205,28.72,2.11,0.52,68.64,0,0
2307254,32.55,2.05,0.12,65.28,0,0
2307304,32.97,5.04,1.1,60.8,0.08,0
2307403,32.43,3.9,0.3,63.28,0.09,0
2307502,36.84,3.65,1.36,58.15,0,0
2307601,45.8,6.99,1.36,45.83,0.03,0
2307635,23.43,5.29,1.09,70.2,0,0
2307650,28.8,4.58,1.52,63.84,1.26,0
2307700,29.48,6.13,1.26,63.01,0.11,0.01
2307809,28.3,8.34,0.8,62.56,0,0
2307908,20.8,3,0.42,75.78,0,0
2308005,17.9,7.13,2.09,72.79,0.08,0
2308104,31.31,4.5,1.28,62.78,0.13,0
2308203,19.4,3.13,1.57,75.86,0.04,0
2308302,26.83,4.41,1.19,67.57,0,0
2308351,45.44,3.8,0.99,49.77,0,0
2308377,26.86,3.7,0.82,68.63,0,0
2308401,25.18,5.25,1.3,68.12,0.15,0
2308500,35.79,2.66,0.42,61.11,0.02,0
2308609,24.36,2.01,0.71,61.34,11.57,0
2308708,41.01,4.08,0.58,54.21,0.06,0.07
2308807,16.47,4.31,0.16,78.98,0.08,0
2308906,35.23,6.62,1.39,56.76,0,0
2309003,38.09,5.87,1.19,54.85,0,0
2309102,26.31,5.89,0.77,67.02,0,0
2309201,27.27,5.02,1.96,65.75,0,0
2309300,30.73,2.93,1.35,64.96,0.03,0
2309409,32.5,6.65,1.8,58.67,0.39,0
2309458,23.7,5.14,0.56,70.52,0.08,0
2309508,33.03,2.41,0.18,64.39,0,0
2309607,26.54,3.84,1.14,68.48,0,0
2309706,26.12,4.8,0.78,67.15,1.15,0
2309805,20.94,6.31,2.62,70.13,0,0
2309904,34.35,3.85,1.74,60.06,0,0
2310001,38.37,2.76,1.72,57.15,0,0
2310100,21.65,8.08,0.35,69.92,0,0
2310209,24.94,3.92,1.11,70,0.03,0
2310258,24.4,2.64,0.89,71.95,0,0.12
2310308,36.3,6.25,1.07,56.38,0,0
2310407,30.62,3.04,0.79,65.55,0,0
2310506,27,2.22,0.45,70.33,0,0
2310605,28.89,3.77,1.02,66.26,0.06,0
2310704,30.83,1.95,1.31,65.92,0,0
2310803,39.77,1.25,1.48,57.5,0,0
2310852,26.76,5.79,1.15,66.3,0,0
2310902,41.3,2.45,0.44,55.78,0.04,0
2310951,33.96,6.55,0.62,58.86,0,0
2311009,31.83,1.04,0.86,56.18,10.09,0
2311108,25.3,4.22,1.2,69.28,0,0
2311207,32.64,7.23,0.06,60.07,0,0
2311231,52.19,3.6,1.02,43.06,0.14,0
2311264,32.3,4.07,1.2,61.39,1.03,0
2311306,29.46,5.58,1.54,63.39,0.03,0
2311355,37.8,1.12,0.24,60.64,0.19,0
2311405,27.47,6.4,2.27,63.83,0.04,0
2311504,36.54,3.2,0.19,60.03,0.03,0
2311603,18.58,4.88,0.64,75.86,0.05,0
2311702,36.75,2.5,1.39,59.21,0.16,0
2311801,38.87,3.88,0.52,56.69,0.04,0
2311900,38.92,4.41,0.95,55.72,0,0
2311959,26.34,8.62,2.29,62.75,0,0
2312007,22.71,10.11,1.79,65.39,0,0
2312106,24.73,3.56,0.35,71.36,0,0
2312205,25.23,3.96,1.98,68.8,0.04,0
2312304,35.35,2.83,1.13,60.68,0.02,0
2312403,25.12,4.09,0.79,69.92,0.08,0
2312502,34.4,4.19,0.25,61.16,0,0
2312601,26.93,2.36,0.15,70.52,0.04,0
2312700,33.03,5.25,5.07,56.62,0.04,0
2312809,16.25,3.09,2.41,78.26,0,0
2312908,29.55,5.75,1.57,63.09,0.03,0
2313005,35.31,3.54,0.81,60.33,0,0
2313104,47.47,3.7,1.41,47.39,0.03,0
2313203,25.75,3.9,2.01,68.25,0.1,0
2313252,49.73,5.41,1.69,43.17,0,0
2313302,44.78,5.9,1.19,48.13,0,0
2313351,27.31,2.31,1.75,68.6,0.03,0
2313401,31.26,5.81,1.86,61.06,0.01,0
2313500,22.38,3.37,0.73,73.49,0.02,0
2313559,20.09,3.2,0.83,75.87,0,0
2313609,31.18,3.21,0.28,65.27,0.06,0
2313708,38.6,4.66,0.5,56.23,0,0
2313757,21.55,2.42,0.8,75.22,0,0
2313807,23.59,2.84,0.67,72.9,0,0
2313906,20.19,3.33,1.01,75.47,0,0
2313955,32.04,2.89,1.04,64,0.03,0
2314003,36.19,2.82,0.15,60.82,0.03,0
2314102,19.67,2.07,0.46,77.73,0.08,0
2400109,51.95,4.84,0.68,42.53,0,0
2400208,35.16,7.99,1.64,55.05,0.16,0
2400307,26.91,7.85,1.42,63.82,0,0
2400406,47.77,10.05,0.09,42.1,0,0
2400505,41.33,4.07,1.61,52.9,0.09,0
2400604,44,1.32,0.59,54.09,0,0
2400703,41.21,3.39,1.06,54.34,0,0
2400802,33.01,15.06,0.73,51.2,0,0
2400901,49.04,3.82,0.14,47,0,0
2401008,44.54,2.59,0.84,52.03,0,0
2401107,28.93,8.11,0.71,62.22,0.03,0
2401206,27.33,7.14,0.89,64.56,0.07,0
2401305,42.91,4.48,0.39,52.12,0.09,0
2401404,31.99,2.3,0.34,65.37,0,0
2401453,32.91,5.46,3.33,58.17,0.13,0
2401503,39.27,2.46,0.78,57.49,0,0
2401602,24.85,1.89,2.11,71.07,0.07,0
2401651,40.5,2.67,1.61,55.22,0,0
2401701,31.05,7.64,1.09,60.22,0,0
2401800,36.79,2.82,0.33,60.06,0,0
2401859,31.58,8.76,0.74,58.87,0.05,0
2401909,29.9,6.67,1.28,62.14,0,0
2402006,59.44,4.55,0.46,35.46,0,0.09
2402105,41.04,1.81,0.41,56.74,0,0
2402204,33.62,3.91,0.93,61.4,0.14,0
2402303,37.66,6.16,2.64,53.54,0,0
2402402,64.09,5.07,0.32,30.44,0.08,0
2402501,29.54,2.54,0.66,66.93,0.33,0
2402600,26.27,8.44,1.57,63.52,0.2,0
2402709,41.53,2.85,1.08,54.54,0,0
2402808,35.35,2.94,1.73,59.98,0,0
2402907,49.58,1.58,0.44,48.4,0,0
2403004,50.15,5.33,0.17,44.36,0,0
2403103,51.49,5.28,0.54,42.65,0.04,0
2403202,42.94,2.96,0.52,53.57,0,0
2403251,48.6,5,1,45.31,0.1,0
2403301,51.44,1.82,0.45,46.29,0,0
2403400,52.5,2.92,1.63,42.94,0,0
2403509,33.32,7.11,0.44,59.01,0.1,0
2403608,25.71,9.15,1.25,63.52,0.37,0
